245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The origins of late replication in yeast /"		"by Betsy Mae Ferguson."	"Ferguson, Betsy Mae,1959-"	"Ph. D."	"University of Washington"	"1990"	"910220s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 108 leaves :"			"23128363"
"Intragenic and extragenic interactions of a yeast homologue pairing gene, HOP1 /"		"by David Bert Friedman."	"Friedman, David Bert,1964-"	"Ph. D."	"University of Washington"	"1993"	"940512s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 115 leaves :"			"30427512"
"Determinants of late origin activation in yeast /"		"by Katherine Louise Friedman."	"Friedman, Katherine Louise."	"Ph. D."	"University of Washington"	"1996"	"970324s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 185 leaves :"			"36617743"
"Altering cell fate by genetic and epigenetic changes :"	"analysis of the homeotic gene Antennapedia in Drosophila melanogaster /"	"by Lauren Elaine Frischer."	"Frischer, Lauren Elaine,1961-"	"Ph. D."	"University of Washington"	"1989"	"900809s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 127 leaves, 20 unnumbered leaves of plates :"			"22201889"
"The role of homeless in RNA transport and localization during Drosophila oogenesis /"		"by Doreen Gillespie."	"Gillespie, Doreen."	"Ph. D."	"University of Washington"	"1996"	"970207s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 93 leaves :"		"http://hdl.handle.net/1773/10305"	"36349218"
"Cytogenetic analyses of chromosome orientation mechanisms in male Drosophila melanogaster /"		"by Lawrence S.B. Goldstein."	"Goldstein, Lawrence S. B."		"University of Washington"		"801202s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 96 leaves, 20 unnumbered leaves of plates :"			"6991081"
"A stock of Drosophila melanogaster which induces a high frequency of loss of the components of segregation distorter /"		"by Kent Gregory Golic."	"Golic, Kent Gregory."	"Ph. D."	"University of Washington"	"1986"	"870209s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"76 leaves, 19 unnumbered leaves of plates :"			"15173002"
"Gene mutations and DNA sequence elements affecting transcription initiation of the Schizosaccharomyces pombe ADH gene in Saccharomyces cerevisiae /"		"by Elizabeth Manita Graves."	"Graves, Elizabeth Manita,1960-"	"Ph. D."	"University of Washington"	"1989"	"900522s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 194 leaves, 10 unnumbered leaves of plates :"			"21573559"
"Effects of insertion heterologies on meiotic recombination in Saccharomyces cerevisiae /"		"by Martha Susan Hayden."	"Hayden, Martha Susan,1959-"	"Ph. D."	"University of Washington"	"1990"	"900829s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 193 leaves :"			"22294730"
"Effects of chromosome rearrangements on expression and dosage of genes in 2L heterochromatin of Drosophila melanogaster /"		"by Mark Glenn Hearn."	"Hearn, Mark Glenn,1961-"	"Ph. D."	"University of Washington"	"1992"	"930519s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 110 leaves :"			"28132120"
"Control of replication of a chromosome-derived plasmid in yeast /"		"by Robert Harrison Hice."	"Hice, Robert Harrison."	"M.S."	"University of Washington"	"1981"	"811223s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 76 leaves, 19 unnumbered leaves of plates :"			"8018881"
"Isolation and characterization of HOP1 :"	"yeast meiotic pairing gene /"	"by Nancy Marie Hollingsworth."	"Hollingsworth, Nancy Marie,1958-"	"Ph. D."	"University of Washington"	"1988"	"880922s1988\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 189 leaves, 5 unnumbered leaves of plates :"			"18517989"
"Clonal lethality caused by 2 micron DNA in mutant strains of Saccharomyces /"		"by Connie Holm."	"Holm, Connie."	"Ph. D."	"University of Washington"	"1981"	"811021s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 65 leaves, 7 unnumbered leaves of plates :"			"7862722"
"Genetic analysis of the Boondock family of subtelomeric repeats in the human genome /"		"by Shawn Patrick Iadonato."	"Iadonato, Shawn Patrick."	"Ph. D."	"University of Washington"	"1998"	"991103s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 145 leaves :"		"http://hdl.handle.net/1773/10271;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916673"	"42758401"
"The control of IgM expression in a murine B-cell lymphoma /"		"by Holly Ann Irick."	"Irick, Holly Ann."	"Ph. D."	"University of Washington"	"1984"	"840829s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"84 leaves, 4 unnumbered leaves of plates :"			"11101577"
"Courtship in yeast :"	"an early cell-cell interaction during mating /"	"by Catherine Lynn Jackson."	"Jackson, Catherine Lynn."	"Ph. D."	"University of Washington"	"1990"	"910815s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 133 leaves :"			"24239806"
"Dosage compensation and heat shock response of the Drosophila pseudoobscura hsp 82 gene in Drosophila melanogaster /"		"by Elizabeth F. Jaffe."	"Jaffe, Elizabeth F.,1954-"	"Ph. D."	"University of Washington"	"1988"	"880922s1988\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 125 leaves, 15 unnumbered leaves of plates :"			"18518005"
"Isolation and analysis of a mutation affecting termination of RNA polymerase III transcription in Saccharomyces cerevisiae /"		"by Philip Alan James."	"James, Philip Alan,1959-"	"Ph. D."	"University of Washington"	"1990"	"900906s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 95 leaves :"			"22339685"
"Regulation of the G1 to S-phase transition in S. cerevisiae by CDC4 /"		"by Bryan Jensen."	"Jensen, Bryan,1964-"	"Ph. D."	"University of Washington"	"1997"	"980925s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 73 leaves :"		"http://hdl.handle.net/1773/10257"	"39934484"
"Structure and function analysis of the yeast CDC4 gene product /"		"by Stephen Lloyd Johnson."	"Johnson, Stephen Lloyd,1960-"	"Ph. D."	"University of Washington"	"1991"	"911126s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 130 leaves :"			"24862286"
"MGM1, a nuclear gene required for mitochondrial DNA maintenance /"		"by Bryan Alan Jones."	"Jones, Bryan Alan,1963-"	"Ph. D."	"University of Washington"	"1991"	"911126s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 132 leaves :"			"24862277"
"Function and misfunction of the two promoters of the Antennapedia gene in Drosophila melanogaster /"		"by Erik Mathias Jorgensen."	"Jorgensen, Erik Mathias."	"Ph. D."	"University of Washington"	"1989"	"900423s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 126 leaves, 26 unnumbered leaves of plates :"			"21418380"
"The roles of sister chromatids and homologs in recombinational repair in yeast /"		"by Lisa C. Kadyk."	"Kadyk, Lisa C.,1960-"	"Ph. D."	"University of Washington"	"1992"	"921202s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 120 leaves :"			"27053471"
"The relationship between organization and function of ribosomal genes in Drosophila melanogaster /"		"by Gary H. Karpen."	"Karpen, Gary H."	"Ph. D."	"University of Washington"	"1987"	"880614s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 184 leaves, 25 unnumbered leaves of plates :"			"18083521"
"Advancement of the timing of origin activation by a cis-acting DNA element /"		"by Katherine Kolor."	"Kolor, Katherine,1968-"	"Ph. D."	"University of Washington"	"1997"	"980925s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 147 leaves :"		"http://hdl.handle.net/1773/10292"	"39935575"
"Topological analysis of the F plasmid encoded TraD protein /"		"by Nicholas L. Kosuk."	"Kosuk, Nicholas L."	"Ph. D."	"University of Washington"	"1997"	"980515s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 93 leaves :"		"http://hdl.handle.net/1773/10244"	"39129371"
"Induction of localized mitotic recombination in cdc mutants of Saccharomyces cerevisiae /"		"by Deborah L. Kranzler."	"Kranzler, Deborah L."	"M.S."	"University of Washington"	"1986"	"860709s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"84 leaves, 15 unnumbered leaves of plates :"			"13845176"
"Topological functions of a spanning sequence in membrane protein insertion /"		"by Eun-gyung Lee."	"Lee, Eun-gyung."	"Ph. D."	"University of Washington"	"1994"	"950517s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 106 leaves :"			"32491637"
"Proteolysis as a general purpose probe of membrane protein topology /"		"by Martin H. Lee."	"Lee, Martin H."	"Ph. D."	"University of Washington"	"1995"	"960513s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 106 leaves :"			"34716781"
"Genetic analysis of HLA Class II molecules /"		"by Fred Levine."	"Levine, Fred."	"Ph. D."	"University of Washington"	"1986"	"861017s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 153 leaves, 22 unnumbered leaves of plates :"			"14408900"
"Control of the synthesis and the cell surface deposition of IgM in a murine pre-B lymphocyte lymphoma /"		"by Paul Elliott Mains."	"Mains, Paul Elliott."	"Ph. D."	"University of Washington"	"1983"	"830608s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 104 leaves :"			"9587145"
"Analysis of enhancer-trap line PZ(2)10610 and recovery of the new lethal mutation, napoleon /"		"by Rebecca Eve Mancoll."	"Mancoll, Rebecca Eve."	"M.S."	"University of Washington"	"1994"	"950428s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 32 leaves :"			"32396675"
"Ordered replication of centromeres, telomeres and ARS elements during the S-phase of Saccharomyces cerevisiae /"		"by Robert Michael McCarroll."	"McCarroll, Robert Michael,1958-"	"Ph. D."	"University of Washington"	"1988"	"881013s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 117 leaves :"			"18605228"
"Identification and characterization of ZFR, a zinc finger protein required for murine embryonic cell survival and growth /"		"by Madeleine Joy Meagher."	"Meagher, Madeleine Joy,1971-"	"Ph. D."	"University of Washington"	"1998"	"991006s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 131 leaves :"		"http://hdl.handle.net/1773/10291;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916696"	"42585396"
"Studies on ribosome frameshifting in vitro /"		"by James Patrick Murphy."	"Murphy, James Patrick."	"Ph. D."	"University of Washington"	"1983"	"840312s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 108 leaves, 17 unnumbered leaves of plates :"			"10510105"
"Genetic and molecular analysis of meiotic gene conversion at the PYK1 locus of Saccharomyces cerevisiae /"		"by David Charles Olson."	"Olson, David Charles."	"Ph. D."	"University of Washington"	"1987"	"880114s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 132 leaves, 7 unnumbered leaves of plates :"			"17346291"
"The effect of the meiotic mutation altered disjunction on the two modes of disjunction in Drosophila melanogaster females /"		"by Joseph Edward O'Tousa."	"O'Tousa, Joseph Edward."		"University of Washington"		"800825s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 71 leaves "			"6654286"
"Genetic, molecular, and cytological characterization of the paternal effect gene, paternal loss, of Drosophila melanogaster /"		"by Kelly Noel Owens."	"Owens, Kelly Noel."	"Ph. D."	"University of Washington"	"1996"	"971117s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 109 leaves :"		"http://hdl.handle.net/1773/10255"	"37953008"
"The regulation of S phase progression rate in yeast in response to DNA damage /"		"by Amanda G. Paulovich."	"Paulovich, Amanda G."	"Ph. D."	"University of Washington"	"1996"	"970515s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 107 leaves :"		"http://hdl.handle.net/1773/10263"	"36912111"
"Phenotypic suppression of (+) frameshift mutations in lacZ by ribosome frameshifting and reinitiation /"		"by Katrina Marie Peter."	"Peter, Katrina Marie."	"M.S."	"University of Washington"	"1991"	"911210s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 62 leaves :"			"24925642"
"Activation of transcription in Drosophila embryos is a gradual process mediated by the nucleocytoplasmic ratio /"		"David K. Pritchard."	"Pritchard, David K."	"Ph. D."	"University of Washington"	"1994"	"950605s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 109 leaves :"			"32598227"
"Somatic cell genetic and in vivo studies of cellular senescence /"		"by Peter Samuel Rabinovitch."	"Rabinovitch, Peter."		"University of Washington"		"800911s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 71 leaves, 21 unnumbered leaves of plates :"			"6700028"
"Genetic analysis of muscle excitation in C. elegans :"	"from G protein to channel /"	"by David J. Reiner."	"Reiner, David J."	"Ph. D."	"University of Washington"	"1996"	"970109s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 173 leaves :"			"36176370"
"Bullwinkle, an HMG box protein, is required for proper development during oogenesis, embryogenesis and metamorphosis in Drosophila melanogaster /"		"by Kimberley Rochelle Rittenhouse."	"Rittenhouse, Kimberley Rochelle."	"Ph. D."	"University of Washington"	"1996"	"971112s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 96 leaves :"		"http://hdl.handle.net/1773/10267"	"37926147"
"Gene structure and expression in the fission yeast Schizosaccharomyces pombe /"		"by Paul Raymond Russell."	"Russell, Paul Raymond."	"Ph. D."	"University of Washington"	"1982"	"830310s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 103 leaves [21] leaves of plates :"			"9298020"
"Genetic and neural processing of the dauer pheromone response in Caenorhabditis elegans /"		"by Wendy Schackwitz."	"Schackwitz, Wendy."	"Ph. D."	"University of Washington"	"1996"	"970721s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 117 pages :"		"http://hdl.handle.net/1773/10280"	"37328241"
"The Drosophila Ras1 gene :"	"its role in dorsoventral axis formation and a genetic screen that identifies interacting genes /"	"by Jon Daniel Schnorr."	"Schnorr, Jon Daniel,1967-"	"Ph. D."	"University of Washington"	"1997"	"980625s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 206 leaves :"			"39352001"
"Mating partner discrimination in yeast :"	"the role of the pheromone response signal transduction pathway /"	"by Kathrin Schrick."	"Schrick, Kathrin."	"Ph. D."	"University of Washington"	"1994"	"950626s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 166 leaves :"			"32711582"
"Cloning and characterization of novel RNA binding proteins involved in murine spermatogenesis /"		"by Jill Marie Schumacher."	"Schumacher, Jill Marie."	"Ph. D."	"University of Washington"	"1995"	"960909s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 99 leaves :"			"35446448"
"Sequence determinants of a simple membrane topology /"		"by Lenny Seligman."	"Seligman, Lenny,1962-"	"Ph. D."	"University of Washington"	"1994"	"940923s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 109 leaves :"			"31165913"
"Mutant analysis of termination and elongation by RNA polymerase III /"		"by Abdulsalam Shaaban."	"Shaaban, Abdulsalam."	"Ph. D."	"University of Washington"	"1993"	"940510s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 129 leaves :"			"30415094"
"Physical analysis of the deletor phenomenon in Saccharomyces cerevisiae /"		"by Peter Shalit."	"Shalit, Peter."	"Ph. D."	"University of Washington"	"1981"	"811228s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 110 leaves, 24 unnumbered leaves of plates :"			"8022584"
"Meiotic characterization of the 'Start' class of cell division cycle mutations in the yeast Saccharomyces cerevisiae /"		"by Elizabeth Orvis Shuster."	"Shuster, Elizabeth Orvis."	"Ph. D."	"University of Washington"	"1985"	"860212s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 185 leaves, 23 unnumbered leaves of plates :"			"13144540"
"Conjugation or cell division in the yeast Saccharomyces cerevisiae :"	"regulation of a cellular binary decision /"	"by Jeffrey Richard Shuster."	"Shuster, Jeffrey Richard."	"Ph. D."	"University of Washington"	"1982"	"820521s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 145 leaves, 16 unnumbered leaves of plates :"			"8449307"
"Evidence for gene amplification as a mechanism for resistance to paraquat in a mammalian cell /"		"by Toni Jolene Starr."	"Starr, Toni Jolene."	"M.S."	"University of Washington"	"1984"	"840830s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"47 leaves :"			"11105257"
"Toxicity of mutant membrane proteins /"		"by Christine Catherine Stewart."	"Stewart, Christine Catherine,1966-"	"Ph. D."	"University of Washington"	"1996"	"971231s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 180 pages :"		"http://hdl.handle.net/1773/10259"	"38147612"
"Heterochromatic elements which function early in Drosophila embryogenesis /"		"by William Thomas Sullivan."	"Sullivan, William Thomas."	"Ph. D."	"University of Washington"	"1985"	"860212s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 126 leaves, 18 unnumbered leaves of plates :"			"13144676"
"An analysis of spatial constraints on exchange in Drosophila melanogaster utilizing recombination-defective meiotic mutants /"		"by Paul Gyula Szauter."	"Szauter, Paul Gyula."	"Ph. D."	"University of Washington"	"1980"	"810108s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 91 leaves, 9 unnumbered leaves of plates :"			"7052533"
"Analysis of mutations affecting the regulation of the Drosophila homeotic gene Antennapedia /"		"by Paul Brian Talbert."	"Talbert, Paul Brian,1956-"	"Ph. D."	"University of Washington"	"1990"	"910821s1990\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 187 leaves, 16 unnumbered leaves of plates :"			"24267974"
"Analysis of lag-2 and other genes that mediate cell interactions in C. elegans /"		"by Franciscus Eligius Tax."	"Tax, Frans(Franciscus Eligius)"	"Ph. D."	"University of Washington"	"1994"	"950111s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 116 leaves :"			"31803374"
"Pairwise sequence analysis :"	"evolutionary parameter estimation and alignment /"	"by Jeffrey Loren Thorne."	"Thorne, Jeffrey Loren,1963-"	"Ph. D."	"University of Washington"	"1991"	"920709s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 128 leaves :"			"26157503"
"Genetic studies on the interaction of the abnormal oocyte mutation with heterochromatin in Drosophila melanogaster /"		"by John Edward Tomkiel."	"Tomkiel, John Edward,1961-"	"Ph. D."	"University of Washington"	"1990"	"910827s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 121 leaves :"			"24300255"
"Characterizing YAC replication :"	"identification and deletion of replication origins within a human DNA insert /"	"Anja Josifa van Brabant."	"Van Brabant, Anja Josifa,1970-"	"Ph. D."	"University of Washington"	"1998"	"991005s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 186 leaves :"		"http://hdl.handle.net/1773/10274;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9908902"	"42576473"
"A genetic analysis of factors involved in the maintenance of the 2 micron plasmid of Saccharomyces cerevisiae /"		"by Bruce Edward Veit."	"Veit, Bruce Edward."	"Ph. D."	"University of Washington"	"1986"	"870407s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 86 leaves, 1 unnumbered leaf of plates :"			"15497450"
"A DNA-mediated transformation study of X-chromosome inactivation in mammalian sperm and somatic cells /"		"by Lee Venolia."	"Venolia, Lee."	"Ph. D."	"University of Washington"	"1982"	"821013s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 81 leaves, 6 unnumbered leaves of plates :"			"8857082"
"Genes mediating chemosensory responses in Caenorhabditis elegans /"		"by Jennifer J. Vowels."	"Vowels, Jennifer."	"Ph. D."	"University of Washington"	"1994"	"950411s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 144 leaves :"			"32291687"
"Identification of genes that alter mitotic chromosome transmission in Saccharomyces cerevisiae /"		"by Douglas W. Wagner."	"Wagner, Douglas W."	"Ph. D."	"University of Washington"	"1985"	"850702s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"94 leaves, [6] leaves, 17 unnumbered leaves of plates :"			"12226139"
"Theoretical models of speciation and geographical structure :"	"the truth about stasipatric speciation and protection of alleles in linear stepping stone models /"	"by James Bruce Walsh."	"Walsh, James Bruce."	"Ph. D."	"University of Washington"	"1983"	"840313s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 105 leaves :"			"10514856"
"A comparative and mutational dissection of barriers to replication fork movement in the rDNA of yeast /"		"by Teresa Rose Ward."	"Ward, Teresa Rose,1961-"	"Ph. D."	"University of Washington"	"1996"	"971114s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 121 leaves :"		"http://hdl.handle.net/1773/10275"	"37939105"
"Spontaneous mutation during the sexual cycle of neurospora crassa /"		"by Michael Watters."	"Watters, Michael."	"Ph. D."	"University of Washington"	"1993"	"940228s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 93 leaves :"			"29883459"
"Checkpoints for chromosomal repair in yeast meiosis and a novel meiotic gene /"		"by Leigh Weber."	"Weber, Leigh,1964-"	"Ph. D."	"University of Washington"	"1992"	"930329s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 111 leaves :"			"27820043"
"Induction of membrane IgM expression with LPS, lymphokines, and interferon in wild type, mutant, and transfected 70z/3 B lymphomas /"		"by Reitha Simpson Weeks."	"Weeks, Reitha Simpson."	"Ph. D."	"University of Washington"	"1987"	"880120s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 178 leaves, 22 unnumbered leaves of plates :"			"17365145"
"An eag-like K channel links muscle excitation and tricyclic antidepressant action in C. elegans /"		"by David Weinshenker."	"Weinshenker, David,1969-"	"Ph. D."	"University of Washington"	"1997"	"981027s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 151 leaves :"		"http://hdl.handle.net/1773/10250"	"40176046"
"Mechanism of ribosome frameshifting during translation of the genetic code /"		"by Robert Brandt Weiss."	"Weiss, Robert Brandt."	"Ph. D."	"University of Washington"	"1983"	"831104s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 89 leaves, 16 unnumbered leaves of plates :"			"10095734"
"Genetic and cell cycle characterization of the mitotic caused by methyl-benzimidazole carbamate /"		"by John Steven Wood."	"Wood, John Steven."	"Ph. D."	"University of Washington"	"1981"	"820412s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 99 leaves, 17 unnumbered leaves of plates :"			"8328418"
"Analysis of resistance to inhibitors of Plasmodium falciparum dihydrofolate reductase in yeast /"		"by Jason Wooden."	"Wooden, Jason,1967-"	"Ph. D."	"University of Washington"	"1996"	"971112s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 144 leaves :"		"http://hdl.handle.net/1773/10261"	"37927514"
"Functional analysis of the human lipoprotein lipase gene promoter and its naturally-occurring variants /"		"by Wei-Shiung Yang."	"Yang, Wei-Shiung."	"Ph. D."	"University of Washington"	"1997"	"981027s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 113 leaves :"		"http://hdl.handle.net/1773/10268"	"40177433"
"Adventures in the space-time continuum, the coordination of developmental processes during embryogenesis in Drosophila melanogaster /"		"by Glenn Koichi Yasuda."	"Yasuda, Glenn Koichi,1961-"	"Ph. D."	"University of Washington"	"1992"	"920914s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 165 leaves :"			"26598095"
"Phenotypic suppression of nonsense mutations during shortages of aminoacyl-tRNAs /"		"by Elizabeth McLeod Yelverton."	"Yelverton, Elizabeth McLeod,1953-"	"Ph. D."	"University of Washington"	"1992"	"930701s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 123 leaves :"			"28368307"
"Analysis of the cell division cycle gene CDC4 and a related pseudogene in Saccharomyces cerevisiae /"		"by John Joseph Yochem."	"Yochem, John Joseph."	"Ph. D."	"University of Washington"	"1985"	"860212s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 135 leaves, 28 unnumbered leaves of plates :"			"13144574"
"Identification of a yeast nuclear gene involved in the biased transmission of mitochondrial DNA /"		"by Stephan George Zweifel."	"Zweifel, Stephan George,1959-"	"Ph. D."	"University of Washington"	"1990"	"910709s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 85 leaves :"			"24042532"
"Sister chromatid exchange between subtelomeres in human somatic cells /"		"Jennifer Allen."	"Allen, Jennifer,1976-"	"M.S."	"University of Washington"	"2003"	"040519s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 38 leaves :"			"55215669"
"Application of sequencing technologies to study genomes, transcription, and protein variation /"		"Carlos L. Araya."	"Araya, Carlos L."	"Ph. D."	"University of Washington"	"2010"	"120917s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 163 pages :"			"810088950"
"Participation in a breast cancer risk information trial :"	"motivations of a population-based sample of women /"	"Kiley Ariail."	"Ariail, Kiley."	"M.P.H."	"University of Washington"	"2001"	"011022s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 66 leaves "			"48190587"
"Forward and reverse genetic approaches to studying synaptic transmission in Drosophila melanogaster /"		"Michael Cameron Babcock."	"Babcock, Michael Cameron,1974-"	"Ph. D."	"University of Washington"	"2004"	"040706s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 148 leaves :"		"http://hdl.handle.net/1773/10289;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118834"	"55850537"
"The role of NMDA receptors throughout the dopamine system in mediating drug addiction and learning /"		"Lisa Beutler."	"Beutler, Lisa,1981-"	"Ph. D."	"University of Washington"	"2011"	"111020s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 89 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472113"	"757835896"
"Statistical methods for analyzing and interpreting high-dimensional phenotypes /"		"Shameek P. Biswas."	"Biswas, Shameek P.,1981-"	"Ph. D."	"University of Washington"	"2010"	"100909s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 149 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3406112"	"663165576"
"Characterization of duplicate genes in C. elegans /"		"Max Boeck."	"Boeck, Max Esau."	"Ph. D."	"University of Washington"	"2011"	"120501s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 87 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501515"	"792893028"
"The role of balancing selection in maintenance of natural genetic variation /"		"Kerry Leigh Bubb."	"Bubb, Kerry Leigh."	"Ph. D."	"University of Washington"	"2006"	"070312s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 120 leaves :"		"http://hdl.handle.net/1773/10258;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230735"	"85837880"
