245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Strindberg and Williams"	"a study in affinities,"	"by William Heard Inglis, III."	"Inglis, William Heard,1937-"	"Ph. D."	"University of Washington"		"890617s1975\\\\xx\\\\\\\bm\\\000\0\eng\d"	"232 leaves"			"19884234"
"A design for Luv"		"by Murray Schisgal."	"Jale, Eugene Albert."	"M.A."	"University of Washington"		"890613s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"29 leaves"			"19862878"
"Producing The Legend."			"Jarvi, Raymond R. A.,1942-"	"M.A."	"University of Washington"		"890606s1966\\\\xx\ad\\\\bm\\\000\0\eng\d"	"131 leaves"			"19822860"
"Strindberg's post-inferno dramas and music."			"Jarvi, Raymond R. A.,1942-"	"Ph. D."	"University of Washington"		"890616s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"176 leaves"			"19882171"
"Sources of the character of Barabas in Marlowe's The Jew of Malta."			"Jones, David Harper."	"M.A."	"University of Washington"		"890606s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"64 leaves"			"19822937"
"Musical metamorphosis; an examination of the integrated musical and of plays adapted for use in the musical theater."			"Jones, Dorothy Eliza."	"M.A."	"University of Washington"		"890613s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"139 leaves"			"19862820"
"Directing Who's afraid of Virginia Woolf?"			"Kent, E. Allen."	"M.A."	"University of Washington"		"890511s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (308 leaves)"			"19693162"
"A history of the Empire Theatre of New York City."			"Kilkenny, Joseph R."	"M.A."	"University of Washington"		"890728s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"376 leaves"			"20082508"
"The changing role of the comic heroine in American drama from 1900-1940."			"Loudin, Joanne Marie,1932-"	"Ph. D."	"University of Washington"		"890601s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"209 leaves"			"19794435"
"Canadian post-secondary education in the plastic and performing arts"	"a survey and evaluation."		"Marguet, Arthur John Elie."	"M.A."	"University of Washington"		"890601s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"186 leaves"			"19794381"
"Nudity"	"its representation and reception in the 1967-1968 New York season, Greek old comedy, medieval miracles and mysteries, and Renaissance court masques."		"Martin, Linda."	"M.A."	"University of Washington"		"890516s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"92 leaves"			"19714532"
