245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Bayesian inference in hidden stochastic population processes /"		"Daniela Golinelli."	"Golinelli, Daniela."	"Ph. D."	"University of Washington"	"2000"	"010413s2000\\\\xx\a\\\\\bms\\000\0\eng\d"	"viii, 155 pages :"		"http://hdl.handle.net/1773/8969;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983484"	"46729550"
"A new learning procedure in acyclic directed graphs /"		"by Daniela Golinelli."	"Golinelli, Daniela."	"M.S."	"University of Washington"	"1997"	"981021s1997\\\\xx\a\\\\\bms\\000\0\eng\d"	"v, 36 pages :"			"40149172"
"Lifetime and disease onset distributions from incomplete observations /"		"by Antonio Eduardo Gomes."	"Gomes, Antonio Eduardo."	"Ph. D."	"University of Washington"	"1999"	"991108s1999\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 166 pages :"		"http://hdl.handle.net/1773/8972;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924092"	"42788854"
"A computer system for Monte Carlo experimentation /"		"by David Alan Grier."	"Grier, David Alan."	"Ph. D."	"University of Washington"	"1986"	"861216s1986\\\\xx\a\\\\\bms\\000\0\eng\d"	"viii, 328 leaves :"			"14982132"
"A diffusion model for within-species and between-species selection /"		"by Mark Nelson Grote."	"Grote, Mark Nelson."	"M.S."	"University of Washington"	"1989"	"900328s1989\\\\xx\a\\\\\bms\\000\0\eng\d"	"v, 24 leaves :"			"21278432"
"Time series models for continuous proportions /"		"by Gary K. Grunwald."	"Grunwald, Gary K."	"Ph. D."	"University of Washington"	"1987"	"871207s1987\\\\xx\a\\\\\bms\\000\0\eng\d"	"104 leaves :"			"17195838"
"Spatial applications of Markov chain Monte Carlo for Bayesian inference /"		"by David Higdon."	"Higdon, David,1963-"	"Ph. D."	"University of Washington"	"1994"	"950428s1994\\\\xx\a\\\\\bmst\000\0\eng\d"	"vii, 165 pages :"		"http://hdl.handle.net/1773/8942"	"32394629"
"Accounting for model uncertainty in linear regression /"		"by Jennifer A. Hoeting."	"Hoeting, Jennifer A.(Jennifer Ann),1966-"	"Ph. D."	"University of Washington"	"1994"	"950428s1994\\\\xx\a\\\\\bms\\000\0\eng\d"	"xii, 170 leaves :"			"32394563"
"Large sample theory for pseudo-maximum likelihood estimates in semiparametric models /"		"by Hui-lin Hu."	"Hu, Hui-lin,1967-"	"Ph. D."	"University of Washington"	"1998"	"981117s1998\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 200 leaves :"		"http://hdl.handle.net/1773/8936;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9828496"	"40337410"
"Estimation in regression models with interval censoring /"		"by Jian Huang."	"Huang, Jian,1964-"	"Ph. D."	"University of Washington"	"1994"	"940729s1994\\\\xx\a\\\\\bmst\000\0\eng\d"	"vii, 216 pages :"		"http://hdl.handle.net/1773/8950"	"30850951"
"A class of stochastic models for relating synoptic atmospheric patterns to local hydrologic phenomena /"		"by James P. Hughes."	"Hughes, James P.(James Patrick),1955-"	"Ph. D."	"University of Washington"	"1993"	"931228s1993\\\\xx\a\\\\\bms\\000\0\eng\d"	"x, 139 leaves :"			"29554862"
"The Data Viewer :"	"a program for graphical data analysis /"	"by Catherine Hurley."	"Hurley, Catherine."	"Ph. D."	"University of Washington"	"1987"	"880617s1987\\\\xx\a\\\\\bms\\000\0\eng\d"	"v, 102 leaves :"			"18104963"
"Likelihood inference for parametric models of dispersal /"		"Mary Beatrix Jones."	"Jones, Mary Beatrix."	"Ph. D."	"University of Washington"	"2000"	"010412s2000\\\\xx\a\\\\\bms\\000\0\eng\d"	"xii, 153 pages :"		"http://hdl.handle.net/1773/8934;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983498"	"46719320"
"Phylogenies via conditional independence modeling /"		"by Mary Beatrix Jones."	"Jones, Mary Beatrix."	"M.S."	"University of Washington"	"1997"	"990127s1997\\\\xx\a\\\\\bms\\000\0\eng\d"	"v, 41 pages :"			"40688226"
"Incorporating covariates into a beta-binomial model with applications to Medicare policy :"	"a Bayes/empirical Bayes approach /"	"by Michael J. Kahn."	"Kahn, Michael J.,1960-"	"Ph. D."	"University of Washington"	"1990"	"910226s1990\\\\xx\a\\\\\bms\\000\0\eng\d"	"vii, 110 leaves :"			"23159386"
"Bayesian information retrieval /"		"by Michelle Keim."	"Keim, Michelle,1971-"	"Ph. D."	"University of Washington"	"1997"	"981012s1997\\\\xx\a\\\\\bms\\000\0\eng\d"	"xii, 230 pages :"		"http://hdl.handle.net/1773/8937"	"40096473"
"Estimation for infinite variance autoregressive processes /"		"by Keith Knight."	"Knight, Keith."	"Ph. D."	"University of Washington"	"1986"	"870319s1986\\\\xx\a\\\\\bms\\000\0\eng\d"	"182 leaves :"			"15344473"
"Robust statistics on compact metric spaces /"		"by Daijin Ko."	"Ko, Daijin."	"Ph. D."	"University of Washington"	"1985"	"851126s1985\\\\xx\a\\\\\bms\\000\0\eng\d"	"106 leaves :"			"12850189"
"Modeling and bootstrapping for non-Gaussian time series /"		"by Nhu Dinh Le."	"Le, Nhu Dinh,1956-"	"Ph. D."	"University of Washington"	"1990"	"910815s1990\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 169 leaves :"			"24239158"
"Multilevel modeling of discrete event history data using Markov chain Monte Carlo methods /"		"by Steven Michael Lewis."	"Lewis, Steven Michael,1952-"	"Ph. D."	"University of Washington"	"1994"	"950131s1994\\\\xx\a\\\\\bms\\000\0\eng\d"	"xi, 175 pages :"			"31910264"
"Semiparametric estimation of major gene and random environmental effects for age of onset /"		"by Hongzhe Li."	"Li, Hongzhe,1967-"	"Ph. D."	"University of Washington"	"1995"	"960430s1995\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 155 leaves :"			"34655123"
"Markov Chain Monte Carlo estimates of probabilities on complex structures /"		"by Shili Lin."	"Lin, Shili,1963-"	"Ph. D."	"University of Washington"	"1993"	"940308s1993\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 155 leaves :"			"29926962"
"Variability estimation in linear inverse problems /"		"by Ranjan Maitra."	"Maitra, Ranjan,1968-"	"Ph. D."	"University of Washington"	"1996"	"970320s1996\\\\xx\a\\\\\bms\\000\0\eng\d"	"xiii, 163 pages :"			"36587051"
