245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"On the maximum mass of neutron stars."			"Mikkelsen, David Robert,1949-"	"Ph. D."	"University of Washington"		"890602s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"131 leaves"			"19801854"
"Resonant charge exchange"	"a new method for transferring spin polarization from optically pumped atoms to ¹S₀ atoms and ions."		"Mitchell, Jerry K.,1942-"	"Ph. D."	"University of Washington"		"890602s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves"			"19802680"
"Level crossing measurements in the 5²P 3/2 state of ¹⁰⁷Ag, ¹⁰⁸mAg, ¹⁰⁹Ag, and ¹¹⁰mAg."			"Moe, George Wilbur."	"Ph. D."	"University of Washington"		"890619s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"177 leaves"			"19888859"
"Nucleon transfer with oxygen ions below and near the Coulomb barrier."			"Nair, Gopinathan Kuttenair."	"Ph. D."	"University of Washington"		"890619s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"165 leaves"			"19888973"
"A study of the microscopic electronic configuration of silver-tin alloys using the Mossbauer effect."			"Nett, John Roger."	"M.S."	"University of Washington"		"890818s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"33 leaves"			"20211556"
"Massless quantum electrodynamics in six-space."			"Ng, John Ngak-hua."	"Ph. D."	"University of Washington"		"890818s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"114 leaves"			"20211598"
"A meson theoretic nucleon-nucleon potential."			"Nutt, William Thomas."	"Ph. D."	"University of Washington"		"890818s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"187 leaves"			"20211576"
"Production of ⁶Li, ⁹Be and ¹⁰B in p + ¹³C reactions from threshold to 18 MeV."			"Oberg, Dennis Lowell."	"Ph. D."	"University of Washington"		"890818s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"114 leaves"			"20211592"
"³He spin flip in the inelastic excitation of the lowest 2+ levels in ¹²C, ²⁴Mg and ⁵⁸Ni."			"Patterson, Donald McCamy,1941-"	"Ph. D."	"University of Washington"		"890619s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"162 leaves"			"19888998"
"NMR observations of spin isomer conversion in solid CH₄."			"Piott, Joseph Ernest,1938-"	"Ph. D."	"University of Washington"		"890614s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"175 leaves"			"19866950"
"A heat capacity and vapor pressure study of helium adsorbed on bare copper."			"Princehouse, David Wallace,1944-"	"Ph. D."	"University of Washington"		"890614s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"105 leaves"			"19866614"
"Magnetic surface states in zinc and cadmium."			"Rahn, John Phillip,1937-"	"Ph. D."	"University of Washington"		"890511s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19691447"
"Nuclear orientation of I ="	"13/2 isomers of mercury and level crossing in ¹⁹⁹mHg."		"Reimann, Richard James,1942-"	"Ph. D."	"University of Washington"		"920225s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"124 leaves"			"25332482"
"Mössbauer experiments in iron-nickel alloys at high pressures."			"Rhiger, David Richard,1942-"	"Ph. D."	"University of Washington"		"890614s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"130 leaves"			"19866823"
