245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Interactive picture analysis and segmentation system."			"Morrin, Thomas Harvey,1943-"	"Ph. D."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"112 leaves"			"228413183"
"Information processing and representation for visual form perception."			"Mundra, Anand Damodardas,1946-"	"Ph. D."	"University of Washington"		"080521s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"216 leaves"			"228429498"
"Acoustoelectric current effects in photoconducting CdS."			"Neudorfer, Mark Leonard,1943-"	"Ph. D."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"141 leaves"			"228413201"
"Invariance of least squared-error estimation under commonly used data pre-processing methods."			"Neudorfer, Paul Orin."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"53 [1] leaf"			"228413258"
"Thermogram enhancement by spatial filtering."			"Paull, Theodore Julius."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"57 leaves"			"228413184"
"Software simulation of digital hardware models."			"Peeters, Francois C."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"151 leaves"			"228413215"
"Experimental determination of the average scattering and absorption cross sections of human red blood cells for near infrared light."			"Pierce, Russell Wallace."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"33 leaves"			"228413224"
"Improvement of power system stability by switched reactive compensation."			"Pressnall, James Robert."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"67 leaves"			"228413225"
"Scattering of a laser beam by a slab region of discrete scatterers."			"Purewal, Tarem Singh."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"67 leaves"			"228413185"
"Study of implanted targets for characterization of cardiac tissues."			"Rana, Madan Singh."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"61 leaves"			"228413221"
"Micro-array cell for cellular array logic."			"Reed, Richard Alan."	"M.S.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"44 leaves"			"228413150"
"Application of conditional probability to large scale power system reliability."			"Reich, George Thomas."	"M.S.E.E."	"University of Washington"	"1972"	"960625s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"66 leaves"			"34987879"
"Low frequency noise in reference diodes."			"Ringo, John Alan,1941-"	"Ph. D."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"138 leaves"			"228413186"
"Injection and decay of electron-hole plasmas in p-type InSb."			"Robbins, William P."	"Ph. D."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"141 leaves"			"228413187"
"Radiometeorological interpretations of troposcatter time dependence over a mountainous path."			"Rogers, David Anthony,1939-"	"Ph. D."	"University of Washington"		"100630s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"205 leaves"		"http://hdl.handle.net/1773/6112;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7215138"	"228429500"
"Measurement technique for determining the VLF permittivity of deep Antarctic ice using a dipole probe."			"Rogers, James C.,1941-"	"Ph. D."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"166 leaves"			"228413238"
"Fast Fourier Transform computer based on the residue number system."			"Rose, Peter Joseph."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"115 leaves"			"228413203"
"Organization and design of serial storage media."			"Rust, Stanley."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"35 leaves"			"228413188"
"Target sets for pulse frequency modulated control systems."			"Santos, Antonio A. F."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"84 leaves"			"228413167"
"Impurity profiles in semiconductors."			"Sathyanarayanan, A."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"69 [3] leaves"			"228413239"
"Negative radix, carry look-ahead fast adder."			"Shah, Shailesh Mangaldas."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"129 leaves"			"228413241"
"Design of a peripheral storage unit."			"Shah, Shashikant R."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"66 leaves"			"228413243"
"Optical waveguides and applications to integrated optics."			"Shubert, Richard,1944-"	"Ph. D."	"University of Washington"		"100630s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"158 leaves"		"http://hdl.handle.net/1773/6024;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7124081"	"228413159"
"Laser flying spot scanner."			"Skelly, Peter Thomas."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"58 [1] leaf"			"228413244"
"Urgency responsive multiaccess service structure."			"Smith, Dale Kenneth."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"101 [1] leaf"			"228413246"
"Determination of power system transient stability as effected by the voltage regulator and governor."			"Sorcar, Prafulla C."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"66 leaves"			"228413222"
"Analysis of simultaneous faults on double circuit untransposed transmission lines."			"Sreenivasan, Thirumalai A."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"71 [1] leaf"			"228413189"
"Radiation pattern and aperture blocking characteristics of double-spherical Cassegrain reflector antenna."			"Sreenivasiah, Ippalapalli."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"32 [19] leaves"			"228413248"
"West Seattle troposcatter project computer program."			"Stamper, Lawrence Ralph."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"65 leaves"			"228413190"
"Synthesis of switching functions with Universal Logic Modules."			"Stanfill, Roy James."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"59 leaves"			"228413191"
"Measurements on Mosfets designed to operate at 4.2°K."			"Stewart, Craig Allison."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"52 leaves"			"228413251"
"Multi-channel phase stable receiving system."			"Stott, Harold Law."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"102 [1] leaf"			"228413192"
"Design and development of an airborne ice crystal counter."			"Turner, Francis Melvill."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"86 leaves"			"228413268"
"Gated transmitter for ultrasonic applications."			"Voss, Daniel John."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"48 leaves"			"228413204"
"Generation and construction of a gaussian quasi-mixture process."			"Voss, Donald Johannes."	"M.S.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"60 leaves"			"228413252"
"Theoretical and experimental investigation of the antarctic earth-ionosphere waveguide at very low frequencies."			"Webber, George Edward,1942-"	"Ph. D."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"188 leaves"			"228413160"
"Experimental study of whistler mode propagation using VLF transmitters near Seattle and in the Antarctic."			"Willard, H. Robert(Harrison Robert),1933-"	"Ph. D."	"University of Washington"		"080521s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"194 leaves"			"228429501"
"Nuclear magnetic resonance study of deuterons Na23 nuclei in ferroelectric Rochelle salt."			"Willmorth, John Harold,1935-"	"Ph. D."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"90 leaves"			"228413254"
"Amplitude distribution of a double-spherical reflector antenna."			"Wong, Vincent King-kuen."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"40 leaves"			"228413249"
