245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Design for the wild :"	"a field guide for designers working to protect the environment /"	"Emma Teal Laukitis."	"Laukitis, Emma Teal,author."	"M. Design"	"University of Washington"	"2018"	"181129t20182018wauab\\\obm\\s000\0\eng\d"	"1 online resource (72 pages) :"	"Cheng, Karen,degree supervisor."	"http://hdl.handle.net/1773/42159"	"1076552702"
"Engaging in aging :"	"sustaining participation in design /"	"Catherine Y. Lim."	"Lim, Catherine Y.,author."	"M. Design"	"University of Washington"	"2016"	"170320t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (37 pages) :"	"Hirsch, Edward A.,1970-degree supervisor."	"http://hdl.handle.net/1773/38052"	"976439395"
"22 ways to explore 203 books /"		"Piper Loyd."	"Loyd, Piper,author."	"M. Design"	"University of Washington"	"2020."	"200905t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (59 pages) :"	"Gould, Annabelle,degree supervisor."	"http://hdl.handle.net/1773/45768"	"1193105387"
"Coalesce :"	"leveraging generative tools in industrial design practice /"	"Justin Thoreau Lund."	"Lund, Justin Thoreau,author."	"M. Design"	"University of Washington"	"2020."	"210316t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (126 pages) :"	"Germany, Jason O.,degree supervisor."	"http://hdl.handle.net/1773/46355"	"1241982579"
"Sunflower :"	"a tactile navigation system for low-vision environments /"	"Ryan A. Moeck."	"Moeck, Ryan A.,author."	"M. Design"	"University of Washington"	"2015"	"160212t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (132 pages) :"	"Ahn, Sang-gyeun,degree supervisor."	"http://hdl.handle.net/1773/33890"	"938951795"
"Patient-centered design concepts for cancer care interactions and experiences during chemotherapy /"		"Joshua D. Nelson."	"Nelson, Joshua D.,1978-author."	"M. Design"	"University of Washington"	"2013"	"140911t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (33 pages) :"	"Roesler, Axel,degree supervisor."	"http://hdl.handle.net/1773/23639"	"890428416"
"Playtime :"	"designing alternate perceptions of timescales /"	"Magdalena Nilges."	"Nilges, Magdalena,author."	"M. Design"	"University of Washington"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (67 pages) :"	"Matthews, Kristine,degree supervisor."	"http://hdl.handle.net/1773/44679"	"1128027126"
"Exploring intimate communication channels for long-distance relationships /"		"Jooyeon Oh."	"Oh, Jooyeon,author."	"M. Design"	"University of Washington"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (54 pages) :"	"Matthews, Kristine,degree supervisor."	"http://hdl.handle.net/1773/44692"	"1128028392"
"Indisposable tales :"	"visual storytelling to reduce plastic waste /"	"Clare Ortblad."	"Ortblad, Clare,author."	"M. Design"	"University of Washington"	"2019."	"190905t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (25 pages) :"	"Cheng, Karen,degree supervisor."	"http://hdl.handle.net/1773/43999"	"1117469184"
"Memex and beyond :"	"a design trajectory from Vannevar Bush's memex /"	"Haeree Park."	"Park, Haeree,author."	"M. Design"	"University of Washington"	"2014"	"150107t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (57 pages) :"	"Roesler, Axel,degree supervisor."	"http://hdl.handle.net/1773/26821"	"899304929"
