245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"El costumbrismo pictórico y literario español :"	"de la ilustración al romanticismo /"	"by Maria Ángeles Sethness."	"Sethness, Maria Ángeles."	"Ph. D."	"University of Washington"	"1998"	"991001s1998\\\\xx\a\\\\\bm\\\000\0\spa\d"	"v, 203 leaves :"		"http://hdl.handle.net/1773/8292;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916716"	"42473657"
"Pinedo :"	"the disguise of objectivity in Muertes de perro by Francisco Ayala /"	"by Amaya Grace Shuey."	"Shuey, Amaya Grace."	"M.A."	"University of Washington"	"1987"	"871217s1987\\\\xx\\\\\\\bm\\\000\0\eng\d"	"79 leaves "			"17252590"
"La violence féminine dans les ""tragédies de la Régence"" de Pierre Corneille /"		"by Daniel Simhon."	"Simhon, Daniel."	"M.A."	"University of Washington"	"1996"	"970424s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"80 leaves "			"36794881"
"Arrabal :"	"violence, the self and the other /"	"by Enid Carlin Smith."	"Smith, Enid Carlin."	"M.A."	"University of Washington"	"1988"	"890410s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"86 leaves "			"19525663"
"A morphosyntactic analysis of the verb group in Cajun French /"		"by Jane S. Smith."	"Smith, Jane S.,1956-"	"Ph. D."	"University of Washington"	"1994"	"940829s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 233 leaves :"		"http://hdl.handle.net/1773/8293"	"31025728"
"The structure of negation in Spanish and English /"		"by Alison Mary Stevens."	"Stevens, Alison Mary."	"Ph. D."	"University of Washington"	"1992"	"930329s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 122 leaves "			"27821875"
"A characterization of Spanish nouns and adjectives /"		"by Claire Elizabeth Stevens."	"Stevens, Claire E."	"M.A."	"University of Washington"		"081113s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves :"			"271463946"
"Une terreur tricolore :"	"French intellectuals and the terrorist temptation /"	"by Terry E. Thomas."	"Thomas, Terry E."	"Ph. D."	"University of Washington"	"1996"	"961127s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 360 leaves "			"36007330"
"L'objet dans Les Fleurs du mal /"		"by Thanh-Van Tran-Nhut."	"Tran-Nhut, Thanh-Van."	"M.A."	"University of Washington"	"1988"	"890407s1988\\\\xx\\\\\\\bm\\\000\0\fre\d"	"64 leaves "			"19507766"
"Santa Teresa's ecstasies :"	"pain and pleasure in Counter-Reformation Spain /"	"Beatriz Urrea."	"Urrea, Beatriz."	"Ph. D."	"University of Washington"	"1997"	"981028s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 292 leaves :"		"http://hdl.handle.net/1773/8288"	"40186559"
"Halfway to empathy :"	"the painted body as a disjunctive syllogism in the works of Diderot /"	"by Jennifer Sue Vanderheyden."	"Vanderheyden, Jennifer."	"Ph. D."	"University of Washington"	"1999"	"000411s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 212 leaves "		"http://hdl.handle.net/1773/8301;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936497"	"43825444"
"Le cinéma dégénéré :"	"Max Ophuls 1950-1957 /"	"by Hélène Vilavella."	"Vilavella, Hélène."	"Ph. D."	"University of Washington"	"1996"	"970611s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 209 leaves "		"http://hdl.handle.net/1773/8281"	"37046615"
"The feminization of virtue in eighteenth-century France :"	"women, ethics, and the novel, 1700-1750 /"	"by Ann Willeford."	"Willeford, Ann."	"Ph. D."	"University of Washington"	"1988"	"891006s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"174 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8906968"	"20448765"
"Huellas del pensamiento sufí en el Libro de buen amor del Arcipreste de Hita /"		"Rita Wirkala."	"Wirkala, Rita."	"Ph. D."	"University of Washington"	"2002"	"030519s2002\\\\xx\\\\\\\bm\\\000\0\spa\d"	"v, 302 leaves "		"http://hdl.handle.net/1773/15471"	"52273800"
"Possessing Emma :"	"the ""enigma of woman"" in Madam Bovary /"	"by Susan L. Wolf."	"Wolf, Susan L.,1952-"	"Ph. D."	"University of Washington"	"1989"	"900719s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 240 leaves :"			"22099122"
"Julien Gracq and his predecessors /"		"by Mary Joanne Wolter."	"Wolter, Mary Joanne."	"Ph. D."	"University of Washington"	"1999"	"991203s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 131 leaves :"		"http://hdl.handle.net/1773/8310;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924141"	"42932322"
"Bored in Bouveret /"		"Mark Wetzler."	"Wetzler, Mark."	"M.A."	"University of Washington"	"2012"	"121008s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (53 pages)"	"Geist, Anthony L.,1945-thesis advisor."	"http://hdl.handle.net/1773/20254;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1508775"	"812191557"
"Frontera y memoria en la Guerra Civil española :"	"una exploración de barreras en tres novelas contemporáneas /"	"Jana Wittrock."	"Wittrock, Jana."	"M.A."	"University of Washington"	"2010"	"110518s2010\\\\xx\a\\\\\bm\\\000\0\spa\d"	"45 pages "			"725557935"
"De las montañas al corazón de las montañas :"	"Colombia en la pintura de lo natural /"	"Juan Felipe Arroyave."	"Arroyave, Juan Felipe,author."	"Ph. D."	"University of Washington"	"2019."	"191216t20192019waua\\\\obm\\s000\0\spa\d"	"1 online resource (223 numbered, 19 unnumbered pages) :"	"O'Hara Gonzales, Edgar,degree supervisor."	"http://hdl.handle.net/1773/44910"	"1131700538"
"Enrique Grau en su pequeño viaje (y otros espejismos) /"		"Juan Felipe Arroyave."	"Arroyave, Juan Felipe,author."	"M.A."	"University of Washington"	"2014"	"160608t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (46 pages)"	"O'Hara, Edgar,degree supervisor."	"http://hdl.handle.net/1773/26222"	"951433501"
"Enrique Grau en su pequeño viaje (y otros espejismos) /"		"Juan Felipe Arroyave."	"Arroyave, Juan Felipe,author."	"M.A."	"University of Washington"	"2014"	"141024t20142014waua\\\\obm\\s000\0\spa\d"	"1 online resource (46 pages) :"	"O'Hara Gonzales, Edgar,degree supervisor."	"http://hdl.handle.net/1773/26222"	"893689617"
"La carne en la poesía de Manuel Ramos Otero :"	"o cómo el cuerpo discurre en sublevacíon cultural /"	"Vilmarí Balaguer Barbosa."	"Balaguer Barbosa, Vilmarí."	"M.A."	"University of Washington"	"2012"	"130812s2012\\\\xx\a\\\\obm\\\000\0\spa\d"	"1 online resource (iii, 42 pages) :"	"O'Hara Gonzales, Edgar,thesis advisor."	"http://hdl.handle.net/1773/21776;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1528908"	"855539146"
"Language and untranslatability :"	"Cioran's self-translation into French /"	"Otilia G. Baraboi."	"Baraboi, Otilia G."	"Ph. D."	"University of Washington"	"2010"	"100803s2010\\\\xx\\\\\\\bm\\\000\0\fre\d"	"iii, 353 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3406132"	"652040273"
"Puede Vallejo hablar en inglés? :"	"cuatro traducciones de lo vallejiano /"	"Alfredo Barnaby."	"Barnaby, Alfredo."	"M.A."	"University of Washington"	"2011"	"111007s2011\\\\xx\a\\\\\bm\\\000\0\spa\d"	"i, 86 leaves "			"756214566"
"Laurent de Premierfait's Les cent nouvelles :"	"an emblem for cultural appropriation in fifteenth century French literature /"	"Linda M. Beck."	"Beck, Linda M."	"Ph. D."	"University of Washington"	"2003"	"040205s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 232 leaves "	"Boccaccio, Giovanni,1313-1375.Decamerone."	"http://hdl.handle.net/1773/8279;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102623"	"54362323"
"Lo(o)sing animals :"	"literary animal agency in nineteenth-century France /"	"Hailey Anne Burgess."	"Burgess, Hailey Anne,author."	"Ph. D."	"University of Washington"	"2018."	"190225t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (176 pages)"	"Mackenzie, Louisa,1970-degree supervisor."	"http://hdl.handle.net/1773/43144"	"1088414307"
"Sartorial code-switching :"	"vestiary identity performance and female celebrity in paris, 1832-1939 /"	"Dantzel Cenatiempo."	"Cenatiempo, Dantzel,author."	"Ph. D."	"University of Washington"	"2019."	"200310t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xxviii, 320 pages) :"	"Delcourt, Denyse,degree supervisor."	"http://hdl.handle.net/1773/45272"	"1143764709"
"The requests in the Spanish language class :"	"a comparative study between heritage language learners and second language learners /"	"Rocío Chueco Montilla."	"Chueco Montilla, Rocío,author."	"M.A."	"University of Washington"	"2018"	"181120t20182018waua\\\\obm\\s000\0\spa\d"	"1 online resource (80 pages) :"	"Fernandez Dobao, Ana,degree supervisor.;Robles, Jose Francisco,degree supervisor."	"http://hdl.handle.net/1773/42539"	"1066697658"
"The creation of a national Identity :"	"etiquette, dress, and food in XIX century Mexico /"	"Etydria Airam Cíntora."	"Cíntora, Etydria Airam,author."	"M.A."	"University of Washington"	"2019."	"191101t20192019wau\\\\\obm\\s000\0\spa\d"	"1 online resource (iii, 56 pages)"	"Gómez-Bravo, Ana M.(Ana María),degree supervisor.;Geist, Anthony L.,1945-degree supervisor."	"http://hdl.handle.net/1773/44445"	"1126008459"
"Pedagogically speaking :"	"francophone women's autobiography and the learning subject /"	"Lisa A. Connell."	"Connell, Lisa A."	"Ph. D."	"University of Washington"	"2010"	"110303s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 219 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431532"	"704980875"
"Los espacios de la nada :"	"""geografia"" y narrativa en Nada, de Carmen Laforet /"	"Carrie L. Darrow."	"Darrow, Carrie L."	"M.A."	"University of Washington"	"2005"	"051102s2005\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 54 leaves "			"62208772"
"El pícaro Alonso, o, la voz de un solo amo :"	"el viaje introspectivo de El Donado Hablador hacia un gitano imaginado en el Siglo de Oro español /"	"Maria Julia De León Hernández."	"De León Hernández, Maria Julia,author."	"M.A."	"University of Washington"	"2015"	"160205t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (43 pages)"	"Gilbert-Santamaría, Donald,1966-degree supervisor."	"http://hdl.handle.net/1773/34168"	"936748322"
"Automatic writing :"	"a history from Mesmer to Breton /"	"Diane Dearmont."	"Dearmont, Diane."	"Ph. D."	"University of Washington"	"2004"	"040719s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 258 leaves "		"http://hdl.handle.net/1773/8297;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118843"	"55968502"
"The good distance :"	"Proust and sociability /"	"Florentina Dedu-Constantin."	"Dedu-Constantin, Florentina,author."	"Ph. D."	"University of Washington"	"2017"	"171027t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (382 pages)"	"Collins, Douglas,1945-degree supervisor."	"http://hdl.handle.net/1773/40297"	"1007854921"
"Landscapes of survival :"	"the politics of emotions in the aftermath of neoliberal crises /"	"Angela Duran Real."	"Durán Real, Angela,author."	"Ph. D."	"University of Washington"	"2019."	"200310t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (187 pages)"	"Geist, Anthony L.,1945-degree supervisor."	"http://hdl.handle.net/1773/45271"	"1143764537"
"Lo absoluto y su búsqueda en la crisis de la modernidad :"	"dos ejemplos paradigmáticos en Sobre héroes y tumbas /"	"Ángela Durán Real."	"Durán Real, Ángela."	"M.A."	"University of Washington"	"2012"	"130812s2012\\\\xx\\\\\\obm\\\000\0\spa\d"	"1 online resource (53 pages)"	"Geist, Anthony L.,1945-thesis advisor."	"http://hdl.handle.net/1773/21777;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1528930"	"855539171"
"""La casa de azúcar"" de Silvina Ocampo :"	"espacios privados y físicos /"	"Vanessa San Román Erburu."	"Erburu, Vanessa San Román."	"M.A."	"University of Washington"	"2010"	"110110s2010\\\\xx\\\\\\\bm\\\000\0\spa\d"	"47 leaves "			"695999478"
"Una identidad alterada :"	"Don Quijote como hijo de sus obras picarescas /"	"Adam Erickson."	"Erickson, Adam."	"M.S."	"University of Washington"	"2005"	"051122s2005\\\\xx\\\\\\\bm\\\000\0\spa\d"	"iii, 45 leaves "			"62323587"
"Masters and rebels in Raoul de Cambrai and the cycles des barons révoltés /"		"Sandra Evans."	"Evans, Sandra,1970-"	"Ph. D."	"University of Washington"	"2005"	"060118s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 345 leaves "			"63066560"
"The last generation of native Ladino speakers? :"	"Judeo-Spanish and the Sephardic community in Seattle /"	"Mary K. FitzMorris."	"FitzMorris, Mary K.,author.http://www.wikidata.org/entity/Q106928089"	"M.A. University of Washington"		"2014"	"141105t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (89 pages) :"	"Naar, Devin E.,degree supervisor.http://www.wikidata.org/entity/Q104733097"	"http://hdl.handle.net/1773/26221"	"894526176"
"Dentro de la ""tierra del Hombre Nuevo"" :"	"la Federación de mujeres y el discurso de la Nueva Mujer en la revista cubana Mujeres /"	"Marisela Fleites-Lear."	"Fleites-Lear, Marisela,1959-"	"Ph. D."	"University of Washington"	"2006"	"070508s2006\\\\xx\a\\\\\bm\\\000\0\spa\d"	"vi, 347 leaves :"		"http://hdl.handle.net/1773/8289;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241899"	"124070959"
"La escala de retrospección en la obra de José Emilio Pacheco :"	"lo mexicano y lo global /"	"Alexander Michael Flores."	"Flores, Alexander Michael."	"M.A."	"University of Washington"	"2009"	"091215s2009\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 51 leaves "			"489123799"
"Fundamentos de una ideología de raza :"	"desde la Iberia Medieval a la América Colonia /"	"Martha G. Flores Pérez."	"Flores Perez, Martha G.,author."	"M.A."	"University of Washington"	"2014"	"141231t20142014waua\\\\obm\\s000\0\spa\d"	"1 online resource (45 pages) :"	"Gómez-Bravo, Ana M.(Ana María),degree supervisor."	"http://hdl.handle.net/1773/25987"	"899081533"
"Coming-of-age, photography and animalization in El color del crepúsculo, Maquis and La noche inmóvil of Alfons Cervera /"		"Ramón Flores Pinedo."	"Flores Pinedo, Ramón,author."	"M.A."	"University of Washington"	"2018."	"190225t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (51 pages)"	"Geist, Anthony L.,1945-degree supervisor.;Robles, José Francisco(Professor of Spanish),degree supervisor."	"http://hdl.handle.net/1773/43145"	"1088414355"
"Análisis de los contenidos culturales de tres libros de texto de español :"	"Paso a paso, Realidades y ¿Sabías que--? /"	"Kelly Charlotte Fox."	"Fox, Kelly Charlotte."	"M.A."	"University of Washington"	"2009"	"091104s2009\\\\xx\a\\\\\bm\\\000\0\spa\d"	"v, 77 leaves :"			"463335406"
"Transcending the political :"	"Irène Némirovsky's cosmopolitan account of war and exile /"	"Lisa Friedli-Clapié."	"Friedli-Clapié, Lisa."	"Ph. D."	"University of Washington"	"2011"	"111026s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 197 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472098"	"758707854"
"El tema de la regeneración en El arquitecto y el emperador de Asiria /"		"Camelia Gabriela Gavrila."	"Gavrila, Camelia Gabriela."	"M.A."	"University of Washington"	"2008"	"081022s2008\\\\xx\\\\\\\bm\\\000\0\spa\d"	"iii, 50 leaves "			"263097827"
"""Las dos numancias"" :"	"Borges por Fuentes /"	"Silvia Goldman."	"Goldman, Silvia."	"M.A."	"University of Washington"	"2004"	"041102s2004\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 49 leaves "			"56890247"
"Yo no soy you :"	"las fronteras de la hibridez en la Tijuana de Luis Humberto Crosthwaite /"	"Eva María Gómez García."	"Gómez García, Eva María."	"M.A."	"University of Washington"	"2009"	"091214s2009\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 63 leaves "			"488698557"
"Nacido para soñar el amor, no para sentirlo :"	"el hombre romántico en las Leyendas de Gustavo Adolfo Bécquer /"	"Maria del Mar Gonzalez Garcia."	"Gonzalez Garcia, Maria del Mar."	"M.A."	"University of Washington"	"2009"	"091211s2009\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 67 leaves "			"477580810"
"The causes of racism in Mexico /"		"Ilce Gónzalez."	"Gónzalez, Ilce,author."	"M.A."	"University of Washington"	"2020."	"210412t20202020wau\\\\\obm\\s000\0\spa\d"	"1 online resource (1 unnumbered page, 51 pages)"	"Gómez-Bravo, Ana M.(Ana María),degree supervisor.;Geist, Anthony L.,1945-degree supervisor."	"http://hdl.handle.net/1773/46575"	"1245872647"
"El paraíso se escribe con B /"		"Thomas M. Grizzle."	"Grizzle, Thomas M.,author."	"M.A."	"University of Washington"	"2020."	"200918t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 76 pages)"	"O'Hara Gonzales, Edgar,degree supervisor."	"http://hdl.handle.net/1773/46174"	"1196209054"
"The memories of the dead :"	"trauma and historical memory in ""[REC]"" /"	"Rigoberto Gutierrez-Pinon."	"Gutierrez-Pinon, Rigoberto,author."	"M.A."	"University of Washington"	"2019."	"191101t20192019wau\\\\\obm\\s000\0\spa\d"	"1 online resource (53 pages)"	"Mercer, Leigh,1971-degree supervisor."	"http://hdl.handle.net/1773/44443"	"1126007885"
"Papá te quiero, Papá te extraño :"	"la búsqueda identidad de la mujer mexicana a través de la historia paterna /"	"Angelita Guzmán."	"Guzmán, Angelita."	"M.A."	"University of Washington"	"2007"	"070913s2007\\\\xx\\\\\\\bm\\\000\0\spa\d"	"ii, 46 leaves "			"171256802"
"Apparitions can be deceiving :"	"ghosts and the undead in Golden Age Spanish drama /"	"Emmy Herland."	"Herland, Emmy,author."	"Ph. D."	"University of Washington"	"2020."	"200918t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (141 pages)"	"Gilbert-Santamaría, Donald,1966-degree supervisor."	"http://hdl.handle.net/1773/46175"	"1196208913"
"Magia oculta, cuerpo celeste :"	"representaciones de lo sobrenatural en Los desengaños amorosos de María de Zayas /"	"Margaret Herland."	"Herland, Margaret,author."	"M.A."	"University of Washington"	"2016"	"160915t20162016wau\\\\\obm\\s000\0\spa\d"	"1 online resource (59 pages)"	"Gilbert-Santamaría, Donald,1966-degree supervisor."	"http://hdl.handle.net/1773/36829"	"958426072"
"Una aventura literaria :"	"la experiencia del lector en cuatro Novelas ejemplares cervantinas /"	"Christina Stratton Hevia."	"Hevia, Christina Stratton."	"M.A."	"University of Washington"	"2008"	"081030s2008\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 53 leaves "			"265054025"
"""El fútbol era una cosa de machos"" :"	"Las masculinidades en las ""fut-ciones"" peruanas contemporáneas /"	"Jesús Juan Pablo Hidalgo Campos."	"Hidalgo Campos, Jesús Juan Pablo,author."	"Ph. D."	"University of Washington"	"2020."	"210831t20202020waua\\\\obm\\s000\0\spa\d"	"1 online resource (274 pages) :"	"Lucero, Jose Antonio,1972-degree supervisor."	"http://hdl.handle.net/1773/46886"	"1266222639"
"El poder de la voz en La voz dormida /"		"Céline Impert."	"Impert, Céline."	"M.A."	"University of Washington"	"2006"	"061205s2006\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 45 leaves "			"76884589"
"Tigre y tapir /"		"Jorge Izquierdo."	"Izquierdo, Jorge."	"M.A."	"University of Washington"	"2010"	"110302s2010\\\\xx\\\\\\\bm\\\000\0\spa\d"	"43 leaves "			"704830281"
"Playwrights on the threshold between stage and study :"	"paratexts and polemical texts in seventeenth century French theater /"	"Jessica N. Kamin."	"Kamin, Jessica N."	"Ph. D."	"University of Washington"	"2012"	"121102s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 218 pages) :"	"Turnovsky, Geoffrey,thesis advisor."	"http://hdl.handle.net/1773/20540"	"815784148"
"Apropiación, bautizo y corrupción :"	"la toponimia del Nuevo Mundo en Colón, Cortés y el Inca Garcilaso /"	"Megan Bess Kearns."	"Kearns, Megan Bess."	"M.A."	"University of Washington"	"2003"	"031205s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 47 leaves "			"53841980"
"Someone speaks your name /"		"by Luis García Montero : fidelidad a la voz del poeta en una traducción de su prosa."	"King, Katherine M.,author,translator"	"M.A."	"University of Washington"	"2016"	"160920t20162016wau\\\\\obm\\s000\0\spa\d"	"1 online resource (62 pages)"	"Geist, Anthony L.,1945-degree supervisor.;Container of (work):García Montero, Luis.Alguien dice tu nombre.Selections.English."	"http://hdl.handle.net/1773/36828"	"958841132"
"Translation 3.0 :"	"a blueprint for translation studies in the digital age /"	"Katherine M. King."	"King, Katherine M.,author."	"Ph. D."	"University of Washington"	"2019."	"190830t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (165 pages) :"	"Geist, Anthony L.,1945-degree supervisor."	"http://hdl.handle.net/1773/43983"	"1114738020"
"Retratos de la mujer española :"	"cine, música y prosa de los años ochenta /"	"Kent Kinzer."	"Kinzer, Kent,author."	"M.A."	"University of Washington"	"2014"	"150121t20142014wau\\\\\obm\\s000\0\spa\d"	"1 online resource (50 pages)"	"Geist, Anthony L.,1945-degree supervisor."	"http://hdl.handle.net/1773/25988"	"900571182"
"Todos somos monstruos :"	"distopía, injusticia e hibridez en tres obras de la narrativa latinoamericana contemporánea /"	"Kent Kinzer."	"Kinzer, Kent,author."	"Ph. D."	"University of Washington"	"2019."	"200310t20192019waua\\\\obm\\s000\0\spa\d"	"1 online resource (198 pages)"	"Geist, Anthony L.,1945-degree supervisor."	"http://hdl.handle.net/1773/45273"	"1143764852"
"El mestizo en dos novelas de José María Arguedas :"	"Aculturado o transculturado? /"	"Autumn Knowlton."	"Knowlton, Autumn."	"M.A."	"University of Washington"	"2005"	"051201s2005\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 54 leaves "			"62394401"
"Writing the Californias :"	"Spain and a new history /"	"Heidi Kuheim."	"Kuheim, Heidi,author."	"M.A."	"University of Washington"	"2019."	"191216t20192019waua\\\\obm\\s000\0\spa\d"	"1 online resource (103 pages) :"	"Robles, José Francisco,degree supervisor."	"http://hdl.handle.net/1773/44909"	"1131700256"
"Dos hombres y un clóset :"	"un estudio transatlántico de la experiencia y el deseo homosexual en la poesía de Xavier Villaurrutia y Luis Cernuda /"	"Matthew Lee Kulberg."	"Kullberg, Matthew Lee,author."	"M.A."	"University of Washington"	"2019."	"191101t20192019wau\\\\\obm\\s000\0\spa\d"	"1 online resource (51 unnumbered pages)"	"Geist, Anthony L.,1945-degree supervisor."	"http://hdl.handle.net/1773/44444"	"1126008240"
"Disrupting whiteness in contemporary France :"	"a radical, multifaceted and intersectional approach to (de)constructing French identity /"	"Lise Lalonde."	"Lalonde, Lise,1984-author."	"Ph. D."	"University of Washington"	"2018"	"181120t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (316 pages) :"	"Smith, Maya Angela,degree supervisor."	"http://hdl.handle.net/1773/42538"	"1066697599"
"La muñeca y su jaula :"	"el arquetipo de la niñez en Extracción de la piedra de locura de Alejandra Pizarnik /"	"Martamaría Lasso."	"Lasso, Martamaría."	"M.A."	"University of Washington"	"2010"	"101216s2010\\\\xx\\\\\\\bm\\\000\0\spa\d"	"41 leaves "			"693304906"
"Imaginative possession :"	"Charlemagne and the East from Einhard to the Voyage of Charlemagne /"	"Anne Austin Latowsky."	"Latowsky, Anne Austin."	"Ph. D."	"University of Washington"	"2004"	"041110s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 252 leaves "		"http://hdl.handle.net/1773/8309;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131177"	"56944299"
"Octavio Paz como arquitecto de la ciudad análoga /"		"Anne Laughlin."	"Laughlin, Anne,1972-"	"M.A."	"University of Washington"	"2004"	"041109s2004\\\\xx\\\\\\\bm\\\000\0\spa\d"	"vi, 58 leaves "			"56940681"
"Rafael Alcides o la poética de un hombre común /"		"Carlos Lazo."	"Lazo, Carlos,1965-author."	"M.A."	"University of Washington"	"2014"	"140922t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (64 pages)"	"O'Hara Gonzales, Edgar,degree supervisor."	"http://hdl.handle.net/1773/26220"	"891114301"
"La historia y la tradición oral en la narrativa de Rolando Hinojosa /"		"María Azucena Ledezma."	"Ledezma, María Azucena."	"M.A."	"University of Washington"	"2008"	"081119s2008\\\\xx\a\\\\\bm\\\000\0\spa\d"	"iii, 49 leaves "			"274069876"
"Atravesando el terreno interior :"	"el papel del viaje en tres novelas de Ray Loriga /"	"Cascade B. Lineback."	"Lineback, Cascade B."	"M.A."	"University of Washington"	"2008"	"081119s2008\\\\xx\\\\\\\bm\\\000\0\spa\d"	"i, 61 leaves "			"273977652"
"Rewriting the nation :"	"language planning and textbooks in French primary education during the Third Republic /"	"Celine L. Maillard."	"Maillard, Celine L.,author."	"Ph. D."	"University of Washington"	"2019."	"191216t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (125 pages) :"	"Collins, Douglas,1945-degree supervisor."	"http://hdl.handle.net/1773/44908"	"1131700279"
"La traición del lector-oyente :"	"Manuel Puig y su engaño narrativo en El beso de la mujer araña y Maldición eterna a quien lea estas páginas /"	"Mari Matsumoto."	"Matsumoto, Mari."	"M.A."	"University of Washington"	"2006"	"061205s2006\\\\xx\\\\\\\bm\\\000\0\spa\d"	"iii, 50 leaves "			"76885502"
