245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Comparison of classical and Bayesian statistical methods for business decision making."			"Arbuckle, Edward Charles,1928-"	"D.B.A."	"University of Washington"		"890713s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"146 leaves"			"20002211"
"A comparison of the time span of discretion, a classification method of job evaluation, and a maturity curve plan as methods of establishing pay differentials for scientists and engineers using perceived equity as a criterion."			"Atchison, Thomas Joseph,1932-"	"D.B.A."	"University of Washington"		"890713s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"193 leaves"			"20002147"
"A study and appraisal of certain Interstate Commerce Commission accounting regulations for Class I motor carriers of property,"		"by Willard Harris Austin, Jr."	"Austin, Willard Harris."	"M.B.A."	"University of Washington"		"890713s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"150 leaves"			"20002057"
"The influence of federal income tax on the growth of co-operative merchandising in Canada."			"Barber, Lloyd Ingram,1932-"	"D.B.A."	"University of Washington"		"890605s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"242 leaves"			"19818234"
"Competitive marketing strategies of major American and Canadian softwood plywood firms."			"Bessom, Richard Moody."	"D.B.A."	"University of Washington"		"890630s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"326 leaves"			"19952087"
"Contract research"	"its use and image among small manufacturers in the state of Washington."		"Boore, William Filson,1921-"	"D.B.A."	"University of Washington"		"890706s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"309 leaves"			"19965652"
"Toward the development of a management information system"	"an empirical study of selected firms in the Douglas fir plywood industry."		"Bourque, Donald Dudley,1934-"	"D.B.A."	"University of Washington"		"890706s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"218 leaves"			"19965620"
"A critical evaluation of the financial information contained in published corporate annual reports."			"Bradish, Richard Dwight,1923-"	"Ph. D."	"University of Washington"		"890727s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"247 leaves"			"20077768"
"Women in public accounting."			"Brandon, Dorothy R."	"M.B.A."	"University of Washington"		"890630s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19951841"
"An analysis of fertilizer marketing to farmers,"		"by Morton Edward Brown."	"Brown, Morton Edward."	"M.B.A."	"University of Washington"	"1961"	"960425s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"68 leaves"			"34631730"
"Economic development policies of the International Bank for Reconstruction and Development."			"Brulé, Jacques."	"M.A."	"University of Washington"		"890605s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19818155"
"Some evolving concepts of management services and their possible implications for accounting education."			"Burke, Brian E.(Brian Edward),1915-"	"D.B.A."	"University of Washington"		"890619s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"306 leaves"			"19891124"
"A critical analysis of the accounting concept of goodwill."			"Callaghan, Terence Joseph."	"M.A."	"University of Washington"		"890713s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 leaves"			"20002336"
"The concentration of selected industries in the State of Washington."			"Chen, Ping-wen."	"M.A."	"University of Washington"		"890619s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"66 leaves"			"19891086"
"An investigation of industrial methodology used for determining the cost of capital when making capital budgeting decisions."			"Chewning, Richard Carter,1933-"	"D.B.A."	"University of Washington"		"890605s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"218 leaves"			"19818036"
"The economics of waiting time as a variable in retail competition."			"Clark, Bruce Munroe,1938-"	"Ph. D."	"University of Washington"		"890705s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"128 leaves"			"19963045"
"Uncertainty and measurement in accounting."			"Cleveland, Gerald Lloyd."	"D.B.A."	"University of Washington"		"890713s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"224 leaves"			"20002175"
"The role and development of industrial managers in the Soviet Union and the United States /"		"by James William Clinton."	"Clinton, James William."	"M.B.A."	"University of Washington"	"1961"	"881005s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"104 leaves "			"18569811"
"Encouraging aspects for higher levels of trade between the United States and Latin America."			"Del Villar, Miguel."	"M.A."	"University of Washington"		"890727s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"78 leaves"			"20077656"
"An evaluation of the functions of accounting and auditing in the units of the public sector in the United Arab Republic."			"Demian, Fawzy Girgis."	"M.A."	"University of Washington"		"890605s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"156 leaves"			"19818278"
"Decision-making in purchasing"	"a simulation model of vendor selection."		"Dickson, Gary William,1938-"	"D.B.A."	"University of Washington"		"890607s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"260 leaves"			"19829477"
"La Corporacion de Fomento de la Produccion de Chile (the Chilean Development Corporation)."			"Dirstine, John David."	"M.A."	"University of Washington"		"890607s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"137 leaves"			"19829444"
"Evolution of a financial institution"	"the edge subsidiary."		"Dudley, Dean A.(Dean Arthur),1935-"	"D.B.A."	"University of Washington"		"890623s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"216 leaves"			"19915371"
"The common agricultural policy in the European Economic Community and its impact on United States exports of farm commodities."			"Dufey, Gunter."	"M.A."	"University of Washington"		"890607s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"158 leaves"			"19829561"
"A multivariate analysis of factors contributing to student performance in the introductory statistics course of the Business Administration curriculum."			"Eagar, Leo Brent,1930-"	"D.B.A."	"University of Washington"		"890727s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"268 leaves"			"20077505"
"An experimental investigation of the influence of reference group identification on role playing as applied to business,"		"by Alvar Oliver Elbing, Jr."	"Elbing, Alvar Oliver,1928-"	"Ph. D."	"University of Washington"		"890727s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"173 leaves"			"20077831"
"The cost of external common stock equity capital for small business"	"an empirical study of new common stock offerings."		"Faerber, LeRoy George,1933-"	"D.B.A."	"University of Washington"		"890621s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"150 leaves"			"19905604"
"An attempt to assess the accuracy of several factors of perception as related to behavior in small decision making groups."			"Fenn, Margaret."	"D.B.A."	"University of Washington"		"890621s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"275 leaves"			"19905568"
"Probable effects on Latin American agricultural trade resulting from the association between the Common Market and certain other countries and territories."			"Gaedeke, Ralph M."	"M.A."	"University of Washington"		"890621s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"88 leaves"			"19905650"
"Some aspects of applying the theory of games to managerial descision making."			"Gladwin, Harmon Timothy."	"M.B.A."	"University of Washington"		"890619s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"56 leaves"			"19890736"
"A study of major accounting problems in small business."			"Glover, P. Colin."	"M.B.A."	"University of Washington"		"890619s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19890761"
"The cost of capital factor in (privately owned) public utility rate-making."			"Goodale, Denis."	"M.B.A."	"University of Washington"		"890619s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"105 leaves"			"19890861"
"A comparison of actual decisions and normative rules for employment, production and inventory level decisions"	"a case study."		"Goslin, Lewis Niel,1932-"	"D.B.A."	"University of Washington"		"890619s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"106 leaves"			"19891056"
"Consumer perception of ""self-concept"" and its relation to brand choice of selected product types."			"Grubb, Edward Lee,1934-"	"D.B.A."	"University of Washington"		"890705s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"186 leaves"			"19960982"
"Knowledge, attitudes and performance in a human relations training situation,"		"by Carroll Clifton Halterman."	"Halterman, Carroll C."	"M.A."	"University of Washington"	"1961"	"960425s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 194 leaves"			"34631714"
"Managerial traits, classroom performance, and major study areas of upper-division College of Business Administration students."			"Halterman, Carroll C."	"D.B.A."	"University of Washington"		"890705s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"175 leaves"			"19960959"
"The beginning engineer's role"	"an analysis of engineering students', beginning engineers', and engineering supervisors' perceptions."		"Hill, Walter Allen,1932-"	"D.B.A."	"University of Washington"		"890601s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"273 leaves"			"19793241"
"Some organizational correlates of sanctions perceived by professors to be available to their departmental chairmen"	"a study in power."		"Hill, Winston Wright,1925-"	"D.B.A."	"University of Washington"		"890601s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"236 leaves"			"19793447"
"A case study of morale of male Japanese-American employees in two hotels in the Seattle area."			"Hirao, Akio."	"M.A."	"University of Washington"		"890601s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves"			"19793483"
"A discussion of capital investment analysis."			"Hoaglund, Donald Keas."	"M.B.A."	"University of Washington"		"890605s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"157 leaves"			"19818013"
"Accounting for maintenance and repairs: the relationship between accounting for depreciation and maintenance and repairs."			"Holmes, Roderick L."	"D.B.A."	"University of Washington"		"890601s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"191 leaves"			"19793155"
"Investment policy for deferred distribution profit sharing trust funds."			"Hoogstraat, Emerson Edgar,1924-"	"D.B.A."	"University of Washington"		"890601s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"202 leaves"			"19793202"
"Prediction of voluntary terminations in industry."			"Hopeman, Richard Johann,1936-"	"D.B.A."	"University of Washington"		"890601s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"179 leaves"			"19793125"
"Federal regulation of bank holding companies."			"Hugon, James Henry,1923-"	"D.B.A."	"University of Washington"		"890601s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"329 leaves"			"19793270"
"Customer credit conditions and problems in the Washington State retail lumber industry."			"Johnson, Milton Orville."	"M.A."	"University of Washington"		"890607s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"93 leaves"			"19829380"
"A distributed lag analysis of the dividends-earnings relationship of some listed, non-financial U.S. corporations."			"Kartchner, Eugene Cecil,1926-"	"D.B.A."	"University of Washington"		"890607s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"149 leaves"			"19829597"
"The applicability of Bayesian statistical techniques in auditing."			"Knoblett, James Allen,1934-"	"D.B.A."	"University of Washington"		"890607s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"179 leaves"			"19829339"
"A critical analysis of the policy and administration of two-year, post-high school business programs in Canadian institutes of technology."			"Lane, George Stewart."	"M.A."	"University of Washington"		"890621s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"176 leaves"			"19905671"
"Retail trade trends in metropolitan Milwaukee, 1948-1959."			"Leeseberg, Donald George,1917-"	"D.B.A."	"University of Washington"		"890621s1961\\\\xx\ab\\\\bm\\\000\0\eng\d"	"408 leaves"			"19905506"
"The meaning and functions of reserves in corporate accounting."			"Liao, Ann Nan."	"M.A."	"University of Washington"		"890721s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"20047503"
"Accounting aspects of self-insurance programs."			"Loschen, Leslie Robert."	"D.B.A."	"University of Washington"		"890720s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"230 leaves"			"20041907"
"The problem of inactive gasoline credit card accounts"	"a survey of the inactive accounts of Shell Oil Company, state of Washington."		"Lyness, Harry F."	"M.B.A."	"University of Washington"		"890720s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves"			"20041808"
"An evaluation of the introduction of prepared food vending machines at the Seattle World's Fair."			"Marks, Norton Elliott,1932-"	"D.B.A."	"University of Washington"		"890601s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"225 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6508521"	"19793403"
"An investigation of female production labor turnover in a clothing manufacturinng plant at Moose Jaw, Saskatchewan, Canada,"		"by Raymond Lewis Meyer."	"Meyer, Raymond Lewis."	"M.A."	"University of Washington"	"1964"	"960503s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"146 leaves"			"34674436"
"Decision theory approach to market research,"		"by Edmund Dunham Morrison III."	"Morrison, Edmund Dunham."	"M.A."	"University of Washington"	"1964"	"960503s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"84 leaves"			"34674432"
"Farm asset choice"	"theoretical considerations and some empirical findings."		"Mumey, Glen Allen,1933-"	"D.B.A."	"University of Washington"		"890601s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"123 [1] leaf"			"19793524"
"The process of control of the selling function in full service wholesaling."			"Oberg, Stanley Magnus,1923-"	"D.B.A."	"University of Washington"		"890724s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"380 leaves"			"20060487"
"Central American integration"	"a program for industrial development."		"Olson, Dean Francis."	"M.A."	"University of Washington"		"890724s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"106 leaves"			"20059856"
"An evaluation of the financial needs of new small manufacturers located in the State of Washington."			"O'Rourke, Joseph John,1930-"	"D.B.A."	"University of Washington"		"890724s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"270 leaves"			"20060533"
"An experimental study of the comparative effectiveness of positive and negative appeals in written life insurance advertisement."			"Oshikawa, Sadaomi,1929-"	"D.B.A."	"University of Washington"		"890724s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"408 leaves"			"20059812"
"American market for French perfumes, suggestions for further expansion."			"Passemard, Annie."	"M.A."	"University of Washington"		"890621s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"138 leaves"			"19905531"
"An analysis of the obstacles to increased foreign trade which confront British Columbia industrial machinery manufacturers."			"Perkett, William Oliver,1922-"	"D.B.A."	"University of Washington"		"890605s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"353 leaves"			"19818206"
"Cost and methods of marine transport:"	"the Pacific coast offshore trade."		"Redal, Torleif T."	"M.B.A."	"University of Washington"		"890605s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19817982"
"An analysis of consumer attitudes and behavior in the marketing of fryers in the greater Seattle area."			"Robb, James Fredrick,1933-"	"D.B.A."	"University of Washington"		"890605s1961\\\\xx\ab\\\\bm\\\000\0\eng\d"	"251 leaves"			"19817945"
"The accountant's role in the decision-making processes in manufacturing firms in Washington."			"Robertson, James W.,1933-"	"D.B.A."	"University of Washington"		"890605s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"179 leaves"			"19818076"
"Effects of multicollinearity and autocorrelation on estimates of parameters."			"Schink, William Allen."	"M.A."	"University of Washington"		"890630s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19951931"
"The susceptibility of small businessmen to the ideology of right-wing extremism"	"an empirical test of a hypothesis through a case study of a western Canadian city."		"Schneck, Rodney Edward,1936-"	"D.B.A."	"University of Washington"		"890710s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves"			"19985794"
"A commodity flow study for the state of Washington for the years 1952 to 1961,"		"by Macario Gajotos Sevilla."	"Sevilla, Macario Gajotos."	"M.A."	"University of Washington"	"1965"	"960503s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"150 leaves"			"34674437"
"The competition between classes of motor carriers in the state of Washington."			"Shen, Yün."	"M.A."	"University of Washington"		"890606s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"92 leaves"			"19821656"
"Regina v. Canadian Breweries Limited; an analysis of a merger case."			"Sherbaniuk, James Alexander,1932-"	"D.B.A."	"University of Washington"		"890605s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"189 leaves"			"19816008"
"Measuring labor productivity for the firm"	"a case study."		"Sherrard, William Robert."	"D.B.A"	"University of Washington"		"810824s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 319 leaves"			"7697056"
"An estimation of the competitive strength of insured variable annuities in the private pension market."			"Shirk, Ronald Wayne."	"M.A."	"University of Washington"		"890630s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19951962"
"A study of engineers' unions and their accomplishments."			"Shuster, Louis Joseph,1918-"	"D.B.A."	"University of Washington"		"890706s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"222 leaves"			"19965638"
"A functional system of income determination applicable to manufacturing enterprises,"	"with special reference to unfilled orders."		"Sorensen, Chester Alton,1917-"	"D.B.A."	"University of Washington"		"890606s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"154 leaves"			"19821563"
"Labor mobility within the European Economic Community: an analysis of the trends, motives and problems of labor mobility among countries of the European Common Market."			"Spier, Leo,1931-"	"D.B.A."	"University of Washington"		"890630s1963\\\\xx\ab\\\\bm\\\000\0\eng\d"	"245 leaves"			"19952019"
"A study of economic and promotional regulation of water transportation."			"Srinilta, Savarng."	"M.A."	"University of Washington"		"900404s1962\\\\xx\ab\\\\bm\\\000\0\eng\d"	"125 leaves"			"21319714"
"A study of the transfer of scientific constructs from research to development."			"Steade, Richard D.,1930-"	"D.B.A."	"University of Washington"		"890606s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"294 leaves"			"19821532"
"The conventional accounting concept of business income,"		"by Damian Darchyuan Sung."	"Sung, Damian Darchyuan."	"M.A."	"University of Washington"	"1965"	"960503s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"68 leaves"			"34674440"
"An empirical investigation of marketing executives in marketing and non-marketing oriented firms."			"Thompson, John Russell,1930-"	"D.B.A."	"University of Washington"		"890710s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"177 leaves"			"19985458"
"Moonlighting: an analysis of its rationale, practice and possible economic implications."			"Thompson, Leete A."	"D.B.A."	"University of Washington"		"890710s1961\\\\xx\ab\\\\bm\\\000\0\eng\d"	"526 leaves"			"19985350"
"A forecast of the 1975 demand for North Atlantic travel."			"Triandafyllides, Alexander Pericles,1926-"	"D.B.A."	"University of Washington"		"890710s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"146 leaves"			"19985692"
"The development of an accounting curriculum for the junior college."			"Tyra, Anita Ingeborg."	"M.A."	"University of Washington"		"890710s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"143 leaves"			"19985830"
"Productivity, efficiency and profitability"	"its measurement in transportation companies."		"Virag, Aleksandar Mihajlo."	"M.A."	"University of Washington"		"890710s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"119 leaves"			"19985503"
"Formula apportionment of corporate income for state income taxation of multistate firms."			"Wachter, Raymond David."	"M.B.A."	"University of Washington"		"890710s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves"			"19985419"
"Cultural values and economic development (a case study of Japan)."			"Wallace, William McDonald,1929-"	"D.B.A."	"University of Washington"		"890720s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"223 leaves"			"20041934"
"Communist China's foreign trade and its relationship to her national income and agricultural production."			"Wang, Pe Sheng."	"D.B.A."	"University of Washington"		"890721s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"253 leaves"			"20047472"
"The total information system and its implications for management."			"Wegner, Gary Louis."	"M.A."	"University of Washington"		"890724s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"88 leaves"			"20060086"
"An empirical investigation of the association of selected factors with the investment performance of stocks of property and casualty insurance companies."			"Wickman, James Allen,1931-"	"D.B.A."	"University of Washington"		"890710s1961\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves"			"19985389"
"The proprietary and the entity concepts of the corporate enterprise."			"Yi, Hsin Yu."	"M.A."	"University of Washington"		"890721s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"88 leaves"			"20047497"
"Manpower training: conceptual innovations for public policy."			"Yormark, Ben Aaron,1926-"	"D.B.A."	"University of Washington"		"890721s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"149 leaves"			"20047455"
"Seattle's place in the fashion world."			"Zak, Marilyn Anne."	"M.A."	"University of Washington"		"890710s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"77 leaves"			"19985724"
"The accounting environment in Lebanon."			"Abulhosn, Sami Hussien."	"M.A."	"University of Washington"		"890510s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19688815"
"The constructs of a personnel manager within a technological firm."			"Baer, Earl Earnest."	"M.A."	"University of Washington"		"890519s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"83 leaves"			"19735561"
"Cultural anthropology and marketing"	"concepts and an empirical investigation."		"Barnhill, John Allison."	"D.B.A."	"University of Washington"		"800612s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"282 leaves"			"6412860"
"Corporate support of the arts."			"Beck, Frank William."	"M.A."	"University of Washington"		"890515s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19706660"
"An examination of accounting for depletion in the petroleum industry."			"Bentley, James R."	"D.B.A."	"University of Washington"		"890515s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"226 leaves"			"19706725"
"A study of the relationship among personalities in groups and group task performance."			"Bither, Stewart W.(Stewart Wallace),1941-"	"D.B.A."	"University of Washington"		"890504s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"172 leaves"			"19653137"
"Convertible bond and the cost of capital"	"some theoretical considerations and empirical findings."		"Bown, Charles Clayton."	"D.B.A."	"University of Washington"		"890504s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"121 leaves"			"19652864"
"An analysis of attitudes of Business Administration majors at graduated, senior and freshmen levels about selected business system environmental concepts."			"Brandmeir, Jack William,1921-"	"D.B.A."	"University of Washington"		"890504s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"243 leaves"			"19653278"
"Capital expenditure planning and management"	"a manual for medium-sized manufacturers."		"Buck, Wray Brent."	"M.A."	"University of Washington"		"890505s1967\\\\xx\a\\\\\bfm\\000\0\eng\d"	"264 leaves"			"19657715"
"An application of heuristic programming in a business gaming situation."			"Burson, Harry Richard."	"M.A."	"University of Washington"		"890619s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"165 leaves"			"19890998"
"Management development training"	"multiple measurement of its effect when used to increase the impact of a long term motivational program."		"Camealy, John B."	"D.B.A."	"University of Washington"		"890519s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"238 leaves"		"http://hdl.handle.net/1773/8792;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6901149"	"19735597"
"A simulation study of estimation methods for distributed lag relationships of dividend-earnings."			"Chang, Tien-jen."	"M.A."	"University of Washington"		"890505s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"53 leaves"			"19657708"
"Statistical estimation."			"Chou, Tsu-der George."	"M.A."	"University of Washington"		"890504s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19653090"
"Applying the weighted application blank technique to the University of Washington Custodial Services Department"	"a pilot study."		"Daniels, Robert Irving."	"M.A."	"University of Washington"		"890727s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"20077683"
"An investigation of the interrelationship of an individual's interaction patterns in two different work group settings and his task-frame-of-reference"	"an empirical case study of environmental sanitarians."		"Deckard, Nobel Sherman,1934-"	"D.B.A."	"University of Washington"		"890727s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"136 leaves"			"20077475"
"Evolution and current usage of the realization concept in accounting"	"with special reference to the problems of foreign exchange translation and conversion."		"Demian, Fawzy Girgis,1929-"	"D.B.A."	"University of Washington"		"890506s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"203 leaves"			"19667981"
"Economic integration movements and prospects in East and South Asia."			"Du, James Shun Chuan."	"M.A."	"University of Washington"		"890506s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"162 leaves"			"19667966"
"The structure of the Eurobond market."			"Dufey, Gunter."	"D.B.A."	"University of Washington"		"890506s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"235 leaves"			"19667992"
"A preliminary analysis of the dimensions relevant to the attitudes expressed by business executives and union leaders concerning themselves and each other."			"Eastman, Mervyn Norman Guy,1930-"	"D.B.A."	"University of Washington"		"890608s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"240 leaves"			"19834481"
"Risk, return, and the competitive structure of commercial banking."			"Emery, John Thomas,1944-"	"D.B.A."	"University of Washington"		"890608s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"125 leaves"			"19834682"
"An experimental analysis of the social approval motive as related to the reduction of conflict in consumer problem solving behavior."			"Evans, Gano Senter,1934-"	"D.B.A."	"University of Washington"		"890504s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves"			"19653186"
"Diversification and the reduction of dispersion"	"an empirical analysis."		"Evans, John Leslie,1941-"	"D.B.A."	"University of Washington"		"890504s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"186 leaves"			"19653045"
"The decision process of computer selection."			"Ferguson, Mariel Elizabeth,1928-"	"D.B.A."	"University of Washington"		"890522s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"131 leaves"			"19746799"
"Quantification and measurement of risk"	"an empirical study of selected common stocks."		"Ferreira, Charles Griffiths,1931-"	"D.B.A."	"University of Washington"		"890504s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"231 leaves"			"19652897"
"Budget-induced pressure and its relationship to supervisory behavior in selected organizations."			"Fertakis, John Peter,1928-"	"D.B.A."	"University of Washington"		"890504s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"174 leaves"			"19652956"
"An investigation of the relationship between individuals and their work in an emerging profession"	"an empirical study of the attitudes of environmental sanitarians."		"Finch, Frederic Eugene,1936-"	"D.B.A."	"University of Washington"		"890607s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19829673"
"An analysis of certain aspects of intergroup relations and leadership under conditions of simulated collective bargaining."			"Ford, Hugh Francis."	"M.A."	"University of Washington"		"890522s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"103 leaves"			"19746769"
"Some implications of a new financial risk surrogate."			"Francis, Jack Clark."	"D.B.A."	"University of Washington"		"890523s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"178 leaves"			"19749443"
"Consumerism in the 1960's"	"a study of the development of, underlying reasons for, and business reaction to today's consumer protection movement."		"Gaedeke, Ralph M."	"D.B.A."	"University of Washington"		"890523s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (325 leaves)"		"http://hdl.handle.net/1773/8834"	"19749436"
"An empirical study of the relationships of selected personality variables to accounting performance."			"Gaines, Michael Ridge,1934-"	"D.B.A."	"University of Washington"		"890523s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19749452"
"An analytical study of the practicing section of the accountancy profession in Australia."			"Gynther, Reginald Sydney,1921-"	"D.B.A."	"University of Washington"		"890705s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"456 leaves"			"19960926"
"The demand function for selected liquid assets: a temporal cross-section analysis."			"Hartley, Philip Bovard,1925-"	"D.B.A."	"University of Washington"		"890503s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"219 leaves"			"19649691"
"Collective negotiations and teachers"	"a behavioral analysis."		"Hellriegel, Don."	"D.B.A."	"University of Washington"		"890526s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"294 leaves"			"19767464"
