245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Studies on immunity to mouse sarcomas using the tumor cell neutralization test,"		"by Herbert Cushing Thomas, Jr."	"Thomas, Herbert Cushing."	"M.S."	"University of Washington"		"890821s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"42 leaves"			"20223317"
"Somatic cell variation at three purine salvage loci of Mus musculus /"		"by Mitchell S. Turker."	"Turker, Mitchell S."	"Ph. D."	"University of Washington"	"1984"	"840710s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"iii, 102 leaves, 8 unnumbered leaves of plates :"			"10932540"
"The effects of methylmercury on microtubules and the cell cycle /"		"by Daryl Giens Vogel."	"Vogel, Daryl Givens."	"Ph. D."	"University of Washington"	"1984"	"850228s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"84 leaves, 21 unnumbered leaves of plates :"			"11746605"
"Influence of fluid generated shear stress on endothelial cell structure and adherence /"		"by Arlene Rose Wechezak."	"Wechezak, Arlene Rose,1943-"	"Ph. D."	"University of Washington"	"1989"	"900806s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 145 leaves :"			"22188880"
"Transcriptional and post-transcriptional control of Herpes Simplex virus gene expression /"		"by Steven P. Weinheimer."	"Weinheimer, Steven P."	"Ph. D."	"University of Washington"	"1986"	"870408s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"xii, 111 leaves, 21 unnumbered leaves of plates :"			"15502663"
"Chromosomal organization of the human VH̳ locus and mapping of VH̳ gene segments comprising the developmentally expressed repertoire /"		"by Jacobus Adrianus Willemsvandijk."	"WillemsvanDijk, Jacobus Adrianus,1963-"	"Ph. D."	"University of Washington"	"1992"	"930622s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 101 leaves :"			"28312956"
"Transforming potential of the c-fms proto-oncogene /"		"by Joseph Woolford."	"Woolford, Joseph,1961-"	"Ph. D."	"University of Washington"	"1989"	"891205s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 109 leaves, 24 unnumbered leaves of plates :"			"20736071"
"Telosomes :"	"the structures at the ends of Saccharomyces chromosomes /"	"by Jocelyn H. Wright."	"Wright, Jocelyn H.(Jocelyn Hillary),1962-"	"Ph. D."	"University of Washington"	"1993"	"940310s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 114 leaves :"			"29945258"
"Comparative studies of carcinogenic and non-carcinogenic azodyes"	"the in vitro metabolism and the acute effect on DNA-dependent RNA polymerase activity in isolated rat hepatic nuclei."		"Wu, Sing-yung,1939-"	"Ph. D."	"University of Washington"		"890518s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"19729311"
"A tale of two x-linked genes :"	"gene expression, localization and the Ohno hypothesis /"	"by David A. Adler."	"Adler, David A.,1947-"	"Ph. D."	"University of Washington"	"1996"	"980226s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 74 leaves :"		"http://hdl.handle.net/1773/6344"	"38518622"
"Merkel cell polyomavirus-specific T cell responses, immune evasion mechanisms & immune therapy in Merkel cell carcinoma /"		"Olga Kochan Afanasiev."	"Afanasiev, Olga Kochan,author."	"Ph. D."	"University of Washington"	"2013."	"140506t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (156 pages) :"	"Nghiem, Paul,degree supervisor."	"http://hdl.handle.net/1773/23521"	"879304700"
"Loss of DNA polymerase proofreading leads to cancer and tumor acceleration in mice /"		"Tina Marie Albertson."	"Albertson, Tina Marie."	"Ph. D."	"University of Washington"	"2009"	"091110s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 121 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370452"	"464614732"
"Response of interphase and mitotic cell cycle checkpoints to 2-aminopurine in mammalian cells /"		"by Paul R. Andreassen."	"Andreassen, Paul R."	"Ph. D."	"University of Washington"	"1996"	"970513s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 146 leaves :"			"36895735"
"Tumor necrosis factor signaling in AML12 hepatocytes /"		"Gretchen McFee Argast."	"Argast, Gretchen McFee."	"Ph. D."	"University of Washington"	"2002"	"021213s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 113 leaves :"			"51220309"
"Regulator of G-protein signaling 5 is expressed in hepatic stellate cells and moderates the fibrotic response to injury /"		"Arya J. Bahrami."	"Bahrami, Arya J.,author."	"Ph. D."	"University of Washington"	"2014"	"141223t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 115 pages) :"	"Mahoney, William M.,Jr,degree supervisor."	"http://hdl.handle.net/1773/26031"	"898638436"
"Proteome turnover in mouse aging :"	"in vivo studies by stable isotope mass spectrometry /"	"Natan Basisty."	"Basisty, Natan,author."	"Ph. D."	"University of Washington"	"2015"	"160425t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (163 pages) :"	"Rabinovitch, Peter,degree supervisor."	"http://hdl.handle.net/1773/35291"	"947724170"
"Orchestration of skeletal myogenesis by the myogenic bHLH family of transcription factors /"		"Donald Alan Bergstrom."	"Bergstrom, Donald Alan,1971-"	"Ph. D."	"University of Washington"	"2000"	"010516s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 75 leaves :"		"http://hdl.handle.net/1773/6358;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995347"	"46957114"
"The role of protein tyrosine phosphatase receptor Q in development and disease /"		"Carmen Jane Booth."	"Booth, Carmen Jane."	"Ph. D."	"University of Washington"	"2005"	"051103s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 145 leaves :"		"http://hdl.handle.net/1773/6330;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178131"	"62214273"
"Development and characterization of a new assay to examine telomere-protein interactions in vivo /"		"by Brenda Bourns."	"Bourns, Brenda,1964-"	"Ph. D."	"University of Washington"	"1997"	"980921s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 123 leaves :"		"http://hdl.handle.net/1773/6336"	"39903251"
"Platelet-derived growth factor receptor beta and platelet-derived growth factor B-chain in vascular reaction to injury and angiogenesis /"		"Bernard Steven Buetow."	"Buetow, Bernard Steven."	"Ph. D."	"University of Washington"	"2003"	"030709s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 139 leaves :"		"http://hdl.handle.net/1773/6317;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3079206"	"52578138"
"Creating functional genomic rearrangements in first-generation adenoviral vectors via homologous recombination /"		"Cheryl Ann Carlson. Carey."	"Carlson, Cheryl Ann,1972-"	"Ph. D."	"University of Washington"	"2002"	"021218s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 167 leaves :"			"51249819"
"The neurosecretory vesicle protein phogrin has phosphatidylinositol phosphatase activity that is involved in insulin secretion /"		"Leslie Ann Caromile."	"Caromile, Leslie Ann."	"Ph. D."	"University of Washington"	"2009"	"100322s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 62 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377063"	"566270478"
"The role of the transcription factor NF-kappa B in hepatocyte proliferation and apoptosis /"		"Michelle L. Chaisson."	"Chaisson, Michelle L."	"Ph. D."	"University of Washington"	"2001"	"020925s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 98 leaves :"		"http://hdl.handle.net/1773/6356"	"50672733"
"Regulation of vascular smooth muscle cell growth by nitric oxide and cGMP in vitro and in vivo /"		"Lihua Chen."	"Chen, Lihua,1963-"	"Ph. D."	"University of Washington"	"2001"	"011031s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 137 leaves :"		"http://hdl.handle.net/1773/6348;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013942"	"48245153"
"The role of retinoic acid receptor beta isoforms in breast cancer cells and human mammary epithelial cells /"		"Lucinda I-hun Chen."	"Chen, Lucinda I-hun."	"Ph. D."	"University of Washington"	"2001"	"011031s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 177 leaves :"		"http://hdl.handle.net/1773/6337;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013943"	"48245432"
"Characterization of genomic instability in neoplastic progression of ulcerative colitis /"		"Ru Chen."	"Chen, Ru,1966-"	"Ph. D."	"University of Washington"	"2002"	"030403s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 162 leaves :"		"http://hdl.handle.net/1773/6354"	"51971978"
"Characterization of BRF1, an RNA polymerase III transcription factor /"		"by Trenton Colbert."	"Colbert, Trenton."	"Ph. D."	"University of Washington"	"1997"	"980623s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 159 leaves :"		"http://hdl.handle.net/1773/6320"	"39337166"
"Spontaneous mutations in aging human renal epithelia in vivo /"		"by Lorel Melanie Colgin."	"Colgin, Lorel Melanie,1972-"	"Ph. D."	"University of Washington"	"1997"	"980306s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 139 leaves :"		"http://hdl.handle.net/1773/6318"	"38562811"
"Structural and functional characterizations of alternative gene products of an adaptor protein (FE65) and an orphan G protein-coupled receptor (Gprc5b) in learning- and memory-impaired mice with a selective knockout of p97FE65 /"		"Bethany H. Cool."	"Cool, Bethany H."	"Ph. D."	"University of Washington"	"2008"	"090507s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 117 leaves :"			"320460489"
"The role of runt-related transcription factor 2 in arterial smooth muscle cell mineralization /"		"Gabrielle Mercedes Curinga."	"Curinga, Gabrielle Mercedes."	"Ph. D."	"University of Washington"	"2003"	"040513s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 115 leaves :"		"http://hdl.handle.net/1773/6353;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111055"	"55136021"
"Mitochondrial oxidative stress in cardiac aging, pressure-overload induced cardiac hypertrophy and failure /"		"Dao-Fu Dai."	"Dai, Dao-Fu."	"Ph. D."	"University of Washington"	"2009"	"091201s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370481"	"471921359"
"Sphingosine-1-phosphate receptor 2 induces expression of smooth muscle alpha-actin :"	"a role for Rho and calcium /"	"Allison M. De Wispelaere."	"De Wispelaere, Allison M."	"Ph. D."	"University of Washington"	"2011"	"110815s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 137 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452728"	"746764119"
"Interactions between inflammasomes and the stealth pathogen, Coxiella burnetii /"		"Martha Ann Delaney."	"Delaney, Martha Ann,author."	"Ph. D."	"University of Washington"	"2017"	"180208t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 90 pages) :"	"Frevert, Charles W.,degree supervisor."	"http://hdl.handle.net/1773/40668"	"1022284833"
"Development of enzyme replacement therapy in mammalian models of Barth syndrome /"		"Ana A. Dinca."	"Dinca, Ana A.,author."	"Ph. D."	"University of Washington"	"2017"	"180524t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 102 pages) :"	"Chin, Michael T.,degree supervisor."	"http://hdl.handle.net/1773/40954"	"1037297540"
"CFLIP regulates Fas-induced apoptosis and pro-inflammatory gene expression in human vascular smooth muscle cells /"		"Monja Dishmon."	"Dishmon, Monja."	"Ph. D."	"University of Washington"	"2006"	"070605s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 91 leaves :"		"http://hdl.handle.net/1773/6341;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241897"	"138099371"
"Macrophage ADAM17 deficiency augments CD36-dependent apoptotic cell uptake and the linked anti-inflammatory phenotype /"		"Will S. Driscoll."	"Driscoll, Will S."	"Ph. D."	"University of Washington"	"2013"	"140407s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (53 pages) :"	"Raines, Elaine W.,thesis advisor."	"http://hdl.handle.net/1773/22772;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3563061"	"875936789"
"Telomere length and chromosomal instability in the neoplastic progression of Barrett's esophagus /"		"Jennifer C. Finley."	"Finley, Jennifer C."	"Ph. D."	"University of Washington"	"2003"	"040225s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 143 leaves :"		"http://hdl.handle.net/1773/6343;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102651"	"54484547"
"PSGL-1 mediated signal transduction and translational control mechanisms during adherence of macrophages /"		"Richard Fox."	"Fox, Richard,1969-"	"Ph. D."	"University of Washington"	"2008"	"090227s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 225 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328396"	"311095668"
"Characterization of adenovirus serotype 35 for gene therapy /"		"Anuj Gaggar."	"Gaggar, Anuj,1977-"	"Ph. D."	"University of Washington"	"2004"	"050519s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 119 leaves :"			"60405813"
"The ADAMs :"	"a novel family of cell surface proteins with adhesive and protease activity /"	"Kyle Justin Garton."	"Garton, Kyle Justin."	"Ph. D."	"University of Washington"	"2002"	"030331s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 232 leaves :"		"http://hdl.handle.net/1773/6313"	"51950094"
"MyoD induces chromatin remodeling :"	"implications for lineage determination and tumorigenesis /"	"by Anthony Nicholas Gerber."	"Gerber, Anthony Nicholas,1968-"	"Ph. D."	"University of Washington"	"1997"	"970924s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 97 leaves :"		"http://hdl.handle.net/1773/6342"	"37679862"
"Comprehensive analysis of WRN protein interaction network by mass spectrometry /"		"Veronika A. Glukhova."	"Glukhova, Veronika A.,author."	"Ph. D."	"University of Washington"	"2014"	"140917t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (259 pages) :"	"Monnat, Raymond J.,Jr.,degree supervisor."	"http://hdl.handle.net/1773/25376"	"890717547"
"Novel mutations of COL3A1 resulting in Ehlers-Danlos syndrome type IV and their effect on the folding of type III procollagen /"		"by Jayne A. Goldstein."	"Goldstein, Jayne A.,1956-"	"Ph. D."	"University of Washington"	"1998"	"990621s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 114 leaves :"		"http://hdl.handle.net/1773/6316;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907902"	"41577967"
"Mechanisms of cell fate acquisition in the differentiation of pluripotent stem cells /"		"Jonathan L. Golob."	"Golob, Jonathan L."	"Ph. D."	"University of Washington"	"2009"	"091203s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"8, 110 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370597"	"472476969"
"Reduced BRCA1 expression in breast and ovarian tumorigenesis /"		"Rachel Marie Gonzalez."	"Gonzalez, Rachel Marie."	"Ph. D."	"University of Washington"	"2004"	"040712s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 205 leaves :"		"http://hdl.handle.net/1773/6334;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118845"	"55892046"
"Transcriptional, metabolic and epigenetic changes associated with in utero diesel exhaust particulate exposure /"		"Jamie Michelle Goodson."	"Goodson, Jamie Michelle,author."	"Ph. D."	"University of Washington"	"2017"	"180524t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 90 pages) :"	"Chin, Michael T.,degree supervisor."	"http://hdl.handle.net/1773/40955"	"1037297687"
"Random mutations, protein mutability, and DNA repair :"	"understanding protein tolerance to random amino acid changes through directed evolution /"	"Haiwei H. Guo."	"Guo, Haiwei H.,1974-"	"Ph. D."	"University of Washington"	"2004"	"050321s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 101 leaves :"		"http://hdl.handle.net/1773/6346;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139481"	"58545834"
"An analysis of the extracellular matrix in Hutchinson Gilford progeria syndrome /"		"Ingrid A. Harten."	"Harten, Ingrid A."	"Ph. D."	"University of Washington"	"2011"	"120719s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 223 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501553"	"800784494"
"Animal models of atherosclerosis :"	"overexpression of plasminogen activator inhibitor type 1 (PAI-1) and tissue factor in the rat carotid artery /"	"by David R. Hasenstab."	"Hasenstab, David R."	"Ph. D."	"University of Washington"	"1998"	"991028s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 151 leaves :"		"http://hdl.handle.net/1773/6315;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916666"	"42722497"
"Platelet-derived growth factor receptor alpha signaling pathways in development and liver disease /"		"Brian J. Hayes."	"Hayes, Brian J.,1979-author."	"Ph. D."	"University of Washington"	"2014"	"140917t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 85 pages) :"	"Campbell, Jean(Jean Spear),degree supervisor."	"http://hdl.handle.net/1773/25375"	"890710103"
"The role of dynamin like protein 1 in Parkinson's disease /"		"Jake G. Hoekstra."	"Hoekstra, Jake G.,author."	"Ph. D."	"University of Washington"	"2013."	"140702t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 89 pages) :"	"Zhang, Jing,1961-degree supervisor."	"http://hdl.handle.net/1773/25118"	"882492595"
"Loss of the endocytic protein sorting nexin 1 promotes colon cancer development /"		"Matthew S. Holdren."	"Holdren, Matthew S."	"Ph. D."	"University of Washington"	"2007"	"080930s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 102 leaves :"			"259499435"
"The cellular and molecular axis of muscle regeneration /"		"Nicholas Ieronimakis."	"Ieronimakis, Nicholas,author."	"Ph. D."	"University of Washington"	"2014"	"150116t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (204 pages) :"	"Reyes, Morayma,degree supervisor."	"http://hdl.handle.net/1773/26033"	"900293332"
"Cohesin proteins SMC1 and SMC3 :"	"roles in aneuploidy and in meiotic chromosome dynamics /"	"Rosalina Dee James."	"James, Rosalina Dee."	"Ph. D."	"University of Washington"	"2002"	"030509s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 100 leaves :"		"http://hdl.handle.net/1773/6333;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072096"	"52211576"
"Growth signaling in aging and disease /"		"Simon C. Johnson."	"Johnson, Simon C.,author."	"Ph. D."	"University of Washington"	"2013."	"140613t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 90 pages) :"	"Kaeberlein, Matt,1971-degree supervisor."	"http://hdl.handle.net/1773/24135"	"881388916"
"Long-chain acyl-CoA synthesis at the crossroads between glucose and fatty acid-enhanced inflammation and atherosclerosis in diabetes /"		"Jenny E. Kanter."	"Kanter, Jenny E."	"Ph. D."	"University of Washington"	"2010"	"101220s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421805"	"693784028"
"The role of versican in the biology of smooth muscle cells and in the engineering of elastin rich blood vessel substitutes /"		"Paul Alexander Keire."	"Keire, Paul Alexander."	"Ph. D."	"University of Washington"	"2009"	"100420s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 220 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377283"	"608102259"
"The DMAHP/SIX5 gene in myotonic dystrophy /"		"by Todd Robert Klesert."	"Klesert, Todd Robert."	"Ph. D."	"University of Washington"	"1999"	"000602s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 121 leaves :"		"http://hdl.handle.net/1773/6355;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952849"	"44171264"
"Innate immune detection of flagellin positively and negatively regulates Salmonella infection /"		"Marvin A. Lai."	"Lai, Marvin A.,author."	"Ph. D."	"University of Washington"	"2013."	"140702t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 124 pages) :"	"Smith, Kelly(Kelly David),degree supervisor."	"http://hdl.handle.net/1773/25117"	"882490767"
"In vitro evolution of 5-fluorouracil resistant thymidylate synthases for cancer gene therapy /"		"by Daniel Marc Landis."	"Landis, Daniel Marc,1972-"	"Ph. D."	"University of Washington"	"1999"	"000505s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 155 leaves :"		"http://hdl.handle.net/1773/6329;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944142"	"43989745"
"Functional genomics and liver regeneration :"	"transcriptional regulation on rapid liver regeneration /"	"Jiangning Li."	"Li, Jiangning,1968-"	"Ph. D."	"University of Washington"	"2006"	"070605s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 184 leaves :"		"http://hdl.handle.net/1773/6351;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3231053"	"137981497"
"Signaling pathways regulating endothelial cell survival and activation /"		"Xianwu Li."	"Li, Xianwu."	"Ph. D."	"University of Washington"	"2003"	"040402s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 132 leaves :"		"http://hdl.handle.net/1773/6357;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102672"	"54861026"
"Saturated long-chain acyl-CoA synthesis, a novel link between TNF-[alpha] and saturated fatty acids in endothelial dysfunction /"		"Xin Li."	"Li, Xin,1981-"	"Ph. D."	"University of Washington"	"2010"	"110630s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"1 volume (various pagings) :"			"733820273"
"Cell proliferation as a biomarker of aging and effect of caloric restriction in mouse lens /"		"by Yi Li."	"Li, Yi,1959-"	"Ph. D."	"University of Washington"	"1997"	"980227s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 88 leaves :"		"http://hdl.handle.net/1773/6328"	"38524731"
"Fms signal transduction, p150S̳h̳i̳p̳ :"	"a signal transduction molecule with inositol 5-phosphatase activity /"	"by Mario N. Lioubin."	"Lioubin, Mario N."	"Ph. D."	"University of Washington"	"1996"	"970620s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 110 leaves :"		"http://hdl.handle.net/1773/6339"	"37163261"
"Sheep retroviral envelope glycoproteins :"	"mechanisms of oncogenesis and incorporation into HIV-1 lentiviral vectors /"	"Shan-Lu Liu."	"Liu, Shan-Lu."	"Ph. D."	"University of Washington"	"2003"	"040402s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 151 leaves :"		"http://hdl.handle.net/1773/6350;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102673"	"54862075"
"The subcellular localization of the ret finger protein in epithelia implies novel functions at the centrosome and nucleolus /"		"by Robert J. Livingston."	"Livingston, Robert J.(Robert James),1963-"	"Ph. D."	"University of Washington"	"2000"	"010507s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 93 leaves :"			"46887681"
"Innate immune recognition of conserved structural features of bacterial flagellin shapes host antibody responses /"		"Américo H. López-Yglesias."	"López-Yglesias, Américo H.,author."	"Ph. D."	"University of Washington"	"2014"	"150121t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 107 pages) :"	"Smith, Kelly(Kelly David),degree supervisor."	"http://hdl.handle.net/1773/26032"	"900583417"
"Lymphoid specific elements deregulate c-myc transcription following chromosomal translocation in murine plasmacytoma and human Burkitt's lymphoma cells /"		"by Linda Madisen."	"Madisen, Linda."	"Ph. D."	"University of Washington"	"1996"	"971117s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 98 leaves :"		"http://hdl.handle.net/1773/6324"	"37952625"
"Glia-regulated, apolipoprotein E specific mechanisms of neuroprotection and neurodegeneration /"		"Izumi Maezawa."	"Maezawa, Izumi."	"Ph. D."	"University of Washington"	"2005"	"051213s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 114 leaves :"		"http://hdl.handle.net/1773/6340;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178093"	"62589664"
