245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Network sovereignty :"	"understanding the implications of tribal broadband networks /"	"Marisa Elena Duarte."	"Duarte, Marisa Elena,author."	"Ph. D."	"University of Washington"	"2013."	"140617t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (viii, 164 pages) :"	"Metoyer-Duran, Cheryl,degree supervisor."	"http://hdl.handle.net/1773/24192"	"881463056"
"The role of trait affect in the information security behavior of home users /"		"Marc J. Dupuis."	"Dupuis, Marc J.,author."	"Ph. D."	"University of Washington"	"2014"	"141103t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 289 pages) :"	"Endicott-Popovsky, Barbara,degree supervisor."	"http://hdl.handle.net/1773/26407"	"894266344"
"Designing for the dynamic needs of young adult cancer survivors /"		"Jordan Eschler."	"Eschler, Jordan,author."	"Ph. D."	"University of Washington"	"2017"	"180118t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 150 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/40610"	"1019880350"
"Adaptive support for face-to-face collaborative learning at tabletop computers /"		"Abigail C. Evans."	"Evans, Abigail C.,author."	"Ph. D."	"University of Washington"	"2018"	"180717t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 206 pages) :"	"Wobbrock, Jacob O.,degree supervisor.http://www.wikidata.org/entity/Q47015589"	"http://hdl.handle.net/1773/41810"	"1044752491"
"The information lives of immigrant and refugee youth acting as Information and Communication Technology (ICT) Wayfarers /"		"Phillip Earl Fawcett."	"Fawcett, Philip Earl,author."	"Ph. D."	"University of Washington"	"2017"	"180118t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 150 pages) :"	"Fisher, Karen E.,1966-degree supervisor."	"http://hdl.handle.net/1773/40609"	"1019880435"
"Classification as communication :"	"properties and design /"	"Melanie Feinberg."	"Feinberg, Melanie,1970-"	"Ph. D."	"University of Washington"	"2008"	"090429s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 351 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345695"	"319631978"
"Children distinguish conventional from moral violations in interactions with a personified agent /"		"Nathan G. Freier."	"Freier, Nathan G."	"Ph. D."	"University of Washington"	"2007"	"080122s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 148 leaves :"		"http://hdl.handle.net/1773/7180;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3275871"	"191051415"
"UndocuLives :"	"understanding the information behavior, needs, and networks of UndocuStudents in higher education /"	"Verónica E. Guajardo."	"Guajardo, Verónica E.,author."	"Ph. D."	"University of Washington"	"2018"	"180717t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 258 pages) :"	"Gomez, Ricardo,1964 May 29-degree supervisor.http://www.wikidata.org/entity/Q107025134"	"http://hdl.handle.net/1773/41811"	"1044752567"
"Studying network structural changes using information event signatures /"		"Jeffery Hemsley."	"Hemsley, Jeffery,author."	"Ph. D."	"University of Washington"	"2014"	"150102t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (145 pages) :"	"Mason, Robert M.(Robert McSpadden),1941-degree supervisor."	"http://hdl.handle.net/1773/26197"	"899142941"
"Modeling user behavior and attention in search /"		"Jeff Huang."	"Huang, Jeff,1985-author."	"Ph. D."	"University of Washington"	"2013."	"140617t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 107 pages) :"	"Dumais, Susan,degree supervisor."	"http://hdl.handle.net/1773/24188"	"881462361"
"No country for old media /"		"Chris Hubbles."	"Hubbles, Chris,author."	"Ph. D."	"University of Washington"	"2018"	"181129s2018\\\\wau\\\\\obm\\s000\0\eng\d"	"1 online resource (181 pages)"	"Lee, Jin Ha,degree supervisor.http://www.wikidata.org/entity/Q50191795"	"http://hdl.handle.net/1773/42419"	"1076552726"
"Constructing the universal library /"		"Elisabeth A. Jones."	"Jones, Elisabeth A.,author."	"Ph. D."	"University of Washington"	"2014"	"141121t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (443 pages) :"	"Janes, Joseph,degree supervisor."	"http://hdl.handle.net/1773/26408"	"896770898"
"Understanding and creating accessible touch screen interactions for blind people /"		"Shaun K. Kane."	"Kane, Shaun K."	"Ph. D."	"University of Washington"	"2011"	"120207s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 169 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485410"	"775522473"
"Misinformation and disinformation in online games :"	"an exploratory investigation of possible cues /"	"Natascha A. Karlova."	"Karlova, Natascha A.,author."	"Ph. D."	"University of Washington"	"2018"	"181129t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 288 pages) :"	"Fisher, Karen E.,1966-degree supervisor."	"http://hdl.handle.net/1773/42416"	"1076552341"
"Reflections on algorithmic reputation :"	"judgment and equity in a digitally mediated society /"	"Michael A. Katell."	"Katell, Michael A.,author.http://www.wikidata.org/entity/Q108434786"	"Ph. D."	"University of Washington"	"2020."	"210831t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 232 pages) :"	"Moore, Adam D.,1965-degree supervisor.https://www.wikidata.org/wiki/Q108415400"	"http://hdl.handle.net/1773/46819"	"1266189667"
"Information culture of support staff in municipal government and implications for managerial decision-making /"		"Patricia Fields Katopol."	"Katopol, Patricia Fields."	"Ph. D."	"University of Washington"	"2007"	"080612s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 257 leaves :"		"http://hdl.handle.net/1773/7179;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3252867"	"231767151"
"Designing belief-driven interactions with data /"		"Yea Seul Kim."	"Kim, Yea Seul,author.http://www.wikidata.org/entity/Q106553853"	"Ph. D."	"University of Washington"	"2020."	"200922t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 138 pages) :"	"Hullman, Jessica R.,degree supervisor.http://www.wikidata.org/entity/Q74765013;Ko, Amy J.,degree supervisor.http://www.wikidata.org/entity/Q92254061"	"http://hdl.handle.net/1773/46061"	"1196834837"
"Supporting unanchored information work of cancer patients with mobile technology /"		"Predrag Klasnja."	"Klasnja, Predrag."	"Ph. D."	"University of Washington"	"2010"	"110622s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 191 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3443179"	"732402707"
"The impacts of time pressure and emotion on the information behavior of high stakes decision makers :"	"the home buying experience /"	"Carol F. Landry."	"Landry, Carol F.,author."	"Ph. D."	"University of Washington"	"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 244 pages) :"	"Fisher, Karen E.,1966-degree supervisor."	"http://hdl.handle.net/1773/27509"	"905545258"
"Teaching and engaging with debugging puzzles /"		"Michael J. Lee."	"Lee, Michael J.,1983-author."	"Ph. D."	"University of Washington"	"2015"	"160127t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 246 pages) :"	"Ko, Amy J.,degree supervisor.http://www.wikidata.org/entity/Q92254061"	"http://hdl.handle.net/1773/33985"	"936114022"
"What makes a great software engineer /"		"Paul Luo Li."	"Li, Paul Luo,author."	"Ph. D."	"University of Washington"	"2016"	"161114t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 300 unnumbered pages)"	"Ko, Amy J.,degree supervisor.http://www.wikidata.org/entity/Q92254061"	"http://hdl.handle.net/1773/37160"	"962492729"
"Channeling friendships across social types via mediated communication and high school clubs /"		"Peyina Lin."	"Lin, Peyina,author."	"Ph. D."	"University of Washington"	"2013."	"140617t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 243 pages) :"	"Eisenberg, Michael B.,degree supervisor."	"http://hdl.handle.net/1773/24190"	"881462798"
"Dynamics in organizational problem solving and the leveraging of social capital :"	"an agent-based modeling (ABM) perspective /"	"Yuan Lin."	"Lin, Yuan,1982-author."	"Ph. D."	"University of Washington"	"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (189 pages) :"	"Scholl, Jochen,degree supervisor."	"http://hdl.handle.net/1773/27508"	"905546436"
"""Let me tell you about Indian libraries"" :"	"self-determination, leadership, and vision -- the basis of tribal library development in the United States /"	"Sandra D. Littletree."	"Littletree, Sandra D.,author."	"Ph. D."	"University of Washington"	"2018"	"181129t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 218 pages)"	"Metoyer-Duran, Cheryl,degree supervisor."	"http://hdl.handle.net/1773/42418"	"1076552613"
"What shapes employees' decisions to share knowledge in real work practices :"	"an exploration of knowledge sharing processes and factors shaping workers' knowledge sharing when performing a task /"	"Shuhua Monica Liu."	"Liu, Shuhua Monica,1977-"	"Ph. D."	"University of Washington"	"2009"	"100107s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 185 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370594"	"496183191"
"Explicitly training metacognition and self-regulation for computer programming /"		"Dastyni Loksa."	"Loksa, Dastyni,author.http://www.wikidata.org/entity/Q106553178"	"Ph. D."	"University of Washington"	"2020."	"200922t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 135 pages) :"	"Ko, Amy J.,degree supervisor.http://www.wikidata.org/entity/Q92254061"	"http://hdl.handle.net/1773/46062"	"1196834917"
"Political cyberprotest as an information system in (semi)authoritarian societies :"	"development of a theoretical framework /"	"Volodymyr V. Lysenko."	"Lysenko, Volodymyr V."	"Ph. D."	"University of Washington"	"2011"	"120131s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 288 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485519"	"774630161"
"""I am not computer savvy"" :"	"a look into the everyday digital literacy levels of formerly incarcerated people using a novel holistic digital literacy framework /"	"Lassana Magassa."	"Magassa, Lassana,author.http://www.wikidata.org/entity/Q106881105"	"Ph. D."	"University of Washington"	"2020."	"210427t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (178 pages) :"	"Nahon, Karine,degree supervisor.http://www.wikidata.org/entity/Q6960058;Carlyle, Allyson,1954-2020,degree supervisor.http://www.wikidata.org/entity/Q89577370"	"http://hdl.handle.net/1773/46493"	"1247949564"
"The nature and impact of task definition :"	"information problem categorization during task definition within the information problem-solving process /"	"John L. Marino, Jr."	"Marino, John L.,Jr.,1964-author."	"Ph. D."	"University of Washington"	"2017"	"171011t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (318 pages) :"	"Eisenberg, Michael B.,1949-degree supervisor."	"http://hdl.handle.net/1773/40211"	"1005898522"
"Speculum :"	"characterizing the creation, curation, reproduction, and neglect of women's health information on the English language Wikipedia /"	"Amanda Menking."	"Menking, Amanda,author.http://www.wikidata.org/entity/Q64821378"	"Ph. D."	"University of Washington"	"2019."	"191206t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 190 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877;McDonald, David W.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/44838"	"1129599466"
"The nature and impact of information problem solving in the middle school classroom /"		"Eric Matthew Meyers."	"Meyers, Eric Matthew."	"Ph. D."	"University of Washington"	"2011"	"111129s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 316 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472333"	"764526863"
"Designing technologies to support patient engagement in the hospital /"		"Sonali Raj Mishra."	"Mishra, Sonali Raj,author.http://www.wikidata.org/entity/Q106927238"	"Ph. D."	"University of Washington"	"2019."	"200303t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 266 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/45212"	"1142816197"
"User perceptions of digital reference services /"		"Lorri M. Mon."	"Mon, Lorri M."	"Ph. D."	"University of Washington"	"2006"	"080312s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 243 leaves :"		"http://hdl.handle.net/1773/7177;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3231065"	"213357706"
"Improving touch accuracy for people with motor impairments /"		"Martez Edward Mott."	"Mott, Martez Edward,author.http://www.wikidata.org/entity/Q107616718"	"Ph. D."	"University of Washington"	"2018."	"190403t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 76 pages) :"	"Wobbrock, Jacob O.,degree supervisor.http://www.wikidata.org/entity/Q47015589"	"http://hdl.handle.net/1773/43404"	"1091359851"
"Ecovillages, sustainability, and information tools :"	"an ethnography of values, adaptation, and tension /"	"Lisa P. Nathan."	"Nathan, Lisa P."	"Ph. D."	"University of Washington"	"2009"	"100527s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"277 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3394198"	"631969528"
"A frame-based theory of information behavior :"	"a grounded theory study /"	"Charles M. Naumer."	"Naumer, Charles M."	"Ph. D."	"University of Washington"	"2012"	"130723s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xix, 353 pages) :"	"Fisher, Karen E.,1966-thesis advisor."	"http://hdl.handle.net/1773/21732;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542175"	"853575320"
"Transparent lives and the surveillance state :"	"policing, new visibility, and information policy /"	"Bryce Clayton Newell."	"Newell, Bryce Clayton,author."	"Ph. D."	"University of Washington"	"2015"	"160127t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (197 pages) :"	"Moore, Adam D.,1965-degree supervisor.https://www.wikidata.org/wiki/Q108415400"	"http://hdl.handle.net/1773/33984"	"936113961"
"Designing chat guidance for positive psychological change /"		"Kathleen O'Leary."	"O'Leary, Kathleen,1983-author."	"Ph. D."	"University of Washington"	"2017"	"180522t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 161 pages) :"	"Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877;Wobbrock, Jacob O.,degree supervisor.http://www.wikidata.org/entity/Q47015589"	"http://hdl.handle.net/1773/40919"	"1037019976"
"How scientists develop competence in visual communication /"		"Marilyn Jean Ostergren."	"Ostergren, Marilyn Jean,author."	"Ph. D."	"University of Washington"	"2013."	"140520t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (132 pages) :"	"Levy, David M.,degree supervisor."	"http://hdl.handle.net/1773/23658"	"880331017"
"Current practice in classification system design :"	"an empirical investigation of classification system design team practice /"	"Ok Nam Park."	"Park, Ok Nam,1977-"	"Ph. D."	"University of Washington"	"2008"	"090602s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 189 leaves :"			"368649180"
"Rising together :"	"community resilience and public libraries /"	"Beth Joy Patin."	"Patin, Beth,author.http://www.wikidata.org/entity/Q98896037"	"Ph. D."	"University of Washington"	"2020."	"200529t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 120 pages) :"	"Carlyle, Allyson,1954-2020,degree supervisor.http://www.wikidata.org/entity/Q89577370"	"http://hdl.handle.net/1773/45508"	"1155889230"
