245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A study of three kyrie tropes of the tenth and eleventh centuries,"		"by Sister Mary Thomas, O.P. (Jane Wynne)."	"Mary Thomas,Sister."	"M.A. in Music Ed."	"University of Washington"		"890614s1948\\\\xx\abfg\\bm\\\000\0\eng\d"	"4 preliminary leaves, 114 leaves"			"19866539"
"The keyboard technique of Domenico Scarlatti ..."			"McMullen, Edwin Lyle."	"Master of Music"	"University of Washington"		"890614s1942\\\\xx\ag\\\\bm\\\000\0\eng\d"	"122 leaves"			"19866381"
"Problems in selecting and arranging materials for class ""C"" bands."			"Miller, Robert Lyle."	"M.A. in Mus."	"University of Washington"		"901116s1956\\\\xx\g\\\\\bm\\\000\0\eng\d"	"30 leaves"			"22701931"
"The nationalistic trend in contemporary Mexican music ..."			"Mitzelfelt, Harold Ezra."				"901211s1945\\\\xx\ag\\\\bm\\\000\0\eng\d"	"138 leaves"			"22837563"
"Eight motets and madrigals of Claudio Monteverdi arranged for girls' voices and orchestral ensemble,"		"by Sister M. Jean Elizabeth (Margaret A. Griffin)."	"Monteverdi, Claudio,1567-1643."	"M.A. in Mus."	"University of Washington"		"901116s1956\\\\xx\g\\\\\bm\\\000\0\eng\d"	"36 leaves"	"Jean Elizabeth,Sister."		"22701903"
"A practical edition for performance of Claudio Monteverdi's The coronation of Poppea,"		"by Donald Myron Thulean ..."	"Monteverdi, Claudio,1567-1643."				"901116s1952\\\\xx\g\\\\\bm\\\000\0\eng\d"	"1 volume"	"Thulean, Myron Donald."		"22701927"
"The sonata-allegro form in the opus 18 quartets of Beethoven ..."			"Mortarotti, John Louis."				"901108s1950\\\\xx\g\\\\\bm\\\000\0\eng\d"	"184 leaves"			"22653736"
"Suite for orchestra:"	"Sword dance, In memory, The duel ..."		"Moy, William."	"M.A. in Mus."	"University of Washington"		"901116s1953\\\\xx\g\\\\\m\\\\000\0\eng\d"	"ii, 59 pages (on double leaves)"			"22701925"
"Gigue types in keyboard music from John Bull to J.S. Bach ..."			"Munger, Shirley Annette."	"M.A. in Music"	"University of Washington"		"890613s1950\\\\xx\g\\\\\bm\\\000\0\eng\d"	"vi, 138 leaves including music"			"19863517"
"The clarinet ensemble in unmixed combinations of three or more instruments."			"Nelson, Eric Walter."	"M.A. in Mus."	"University of Washington"	"1955"	"930503s1955\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 130 leaves"			"28035570"
