245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The electronic thermodynamics of iron under earth core conditions /"		"by David Arno Boness."	"Boness, David Arno."	"M.S."	"University of Washington"	"1985"	"851118s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 80 leaves :"			"12814887"
"Radiocarbon dating of pollen by accelerator mass spectrometry /"		"by Thomas Alexander Brown."	"Brown, Thomas Alexander."	"Ph. D."	"University of Washington"	"1994"	"950127s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 286 leaves :"			"31899358"
"Imaging mid-mantle discontinuities :"	"implications for mantle chemistry, dynamics, rheology, and deep earthquakes /"	"by John C. Castle."	"Castle, John C."	"Ph. D."	"University of Washington"	"1998"	"981104s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 131 leaves :"		"http://hdl.handle.net/1773/6809"	"40234519"
"Physical properties of mantle silicates under upper mantle pressures /"		"by Mu Chai."	"Chai, Mu."	"Ph. D."	"University of Washington"	"1996"	"970902s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 186 leaves :"		"http://hdl.handle.net/1773/6805"	"37559561"
"Membrane deformation rate and geometry of subducting slabs /"		"by Ling-Yun Chiao."	"Chiao, Ling-Yun."	"Ph. D."	"University of Washington"	"1991"	"920323s1991\\\\xx\a\\\\\bmt\\000\0\eng\d"	"ix, 144 leaves :"		"http://hdl.handle.net/1773/6814"	"25516303"
"Light absorption characteristics of the remote background aerosol :"	"methods and measurements /"	"by Antony David Clarke."	"Clarke, Antony David."	"Ph. D."	"University of Washington"	"1983"	"830517s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 144 leaves :"			"9516892"
"The effect of vertical mixing on along channel transport in a layered flow /"		"by Cynthia Nova Cudaback."	"Cudaback, Cynthia Nova."	"Ph. D."	"University of Washington"	"1998"	"990325s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 128 pages :"		"http://hdl.handle.net/1773/6821;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836157"	"41038956"
"Crustal structure of the Juan de Fuca Ridge as determined from deep towed seismic reflection profiles /"		"by Stuart Denny."	"Denny, Stuart."	"M.S."	"University of Washington"	"1988"	"881011s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 95 leaves :"			"18593201"
"Crustal and upper mantle structure for the Pacific Northwest from an analysis of short-period teleseismic network data /"		"by Shawn Robert Dewberry."	"Dewberry, Shawn Robert."	"Ph. D."	"University of Washington"	"1996"	"970123s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 166 leaves :"		"http://hdl.handle.net/1773/6795"	"36252227"
"Atmospheric particle budget in a remote marine environment /"		"by Jennifer Ruth Eden."	"Eden, Jennifer Ruth."	"M.S."	"University of Washington"	"1995"	"951127s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 95 leaves :"			"33805629"
"Geometric constraints for the Cascadia subduction zone beneath Indian Island, Washington from teleseismic receiver function analysis /"		"by Kimberley Marie Edlund."	"Edlund, Kimberley Marie."	"M.S."	"University of Washington"	"1991"	"920129s1991\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 80 leaves :"			"25182543"
"A multivariate approach to the analysis of geomagnetic array data /"		"by Gary David Egbert."	"Egbert, Gary David."	"Ph. D."	"University of Washington"	"1987"	"880427s1987\\\\xx\abf\\\bm\\\000\0\eng\d"	"x, 267 leaves, 6 unnumbered leaves of plates :"			"17859764"
"Global modeling of the average response of the magnetosphere to varying solar wind conditions /"		"by Ronald Keith Elsen."	"Elsen, Ronald."	"Ph. D."	"University of Washington"	"1996"	"970129s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 225 pages :"		"http://hdl.handle.net/1773/6802"	"36287925"
"The role of snowpack structure in avalanching /"		"by Sue A. Ferguson."	"Ferguson, Sue A.(Sue Ann)"	"Ph. D."	"University of Washington"	"1984"	"850116s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 150 leaves :"			"11585763"
"Resolving the Younger Dryas event through borehole thermometry /"		"by John Firestone."	"Firestone, John."	"Ph. D."	"University of Washington"	"1992"	"930128s1992\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xi, 159 leaves :"			"27335801"
"Spatial and temporal variations of basal conditions beneath glaciers and ice sheets inferred from radio echo-sounding measurements /"		"by anthony M. Gades."	"Gades, Anthony M."	"Ph. D."	"University of Washington"	"1998"	"990326s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 192 pages :"		"http://hdl.handle.net/1773/6845;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836169"	"41045378"
"Internal hydraulics and mixing in highly stratified estuaries /"		"by George Bernard Gardner."	"Gardner, George Bernard."	"Ph. D."	"University of Washington"	"1984"	"850116s1984\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xiii, 241 leaves :"			"11586165"
"Crustal structure of the Columbia Basin, Washington from borehole and refraction data /"		"by David W. Glover."	"Glover, David W."	"M.S."	"University of Washington"	"1985"	"851119s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 71 leaves :"			"12819748"
"Vertical mass flux observations in Hawaiian trade cumulus clouds /"		"by Scott A. Grinnell."	"Grinnell, Scott A."	"Ph. D."	"University of Washington"	"1994"	"950522s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 132 leaves :"			"32519493"
"Incorporating structural information into interpretation of satellite images of forests /"		"by Degui Gu."	"Gu, Degui."	"Ph. D."	"University of Washington"	"1998"	"990224s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 140 leaves :"		"http://hdl.handle.net/1773/6818;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836178"	"40853710"
"The infrared absorption spectrum of carbon dioxide ice /"		"by Gary Bruce Hansen."	"Hansen, Gary Bruce,1953-2013."	"Ph. D."	"University of Washington"	"1996"	"961126s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 343 pages :"		"http://hdl.handle.net/1773/6808"	"36004050"
"A three-dimensional model of geoelectric structure in the northern Coast Ranges, California /"		"by Maryann G. Helferty."	"Helferty, Maryann G."	"M.S."	"University of Washington"	"1989"	"900221s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 72 leaves :"			"21105770"
"The determination of seismic structure from teleseismic P waveforms on the Washington continental margin /"		"by Matthew Allen Hendrickson."	"Hendrickson, Matthew Allen."	"M.S."	"University of Washington"	"1986"	"860702s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 74 leaves :"			"13813980"
"Effects of isostasy on large-scale geoid signal /"		"by Abraham Hofstetter."	"Hofstetter, Abraham."	"Ph. D."	"University of Washington"	"1987"	"870608s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 162 leaves, 52 unnumbered leaves of plates :"			"15862681"
"Observations of volcanic tremor at Mt. St. Helens in April and May 1980 /"		"by Abraham Hofstetter."	"Hofstetter, Abraham."	"M.S."	"University of Washington"	"1984"	"840924s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 87 leaves :"			"11189698"
"Global and local electrical phenomena in the stratosphere /"		"by Hua Hu."	"Hu, Hua,1963-"	"Ph. D."	"University of Washington"	"1994"	"940913s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 170 leaves :"			"31098302"
"Dynamics of ice shelves covering subglacial lakes formed by geothermal heat flux /"		"by Tómas Jóhannesson."	"Jóhannesson, Tómas."	"M.S."	"University of Washington"	"1984"	"840924s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"79 leaves :"			"11189732"
"Landscape of temperate ice caps /"		"by Tómas Jóhannesson."	"Jóhannesson, Tómas."	"Ph. D."	"University of Washington"	"1992"	"921207s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxiii, 228 leaves :"			"27076318"
"Crustal structure and seismicity of the northern Gorda Ridge /"		"by David Andrew Lothian Johnson."	"Johnson, David Andrew Lothian."	"M.S."	"University of Washington"	"1987"	"870608s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 120 leaves, 8 unnumbered leaves of plates :"			"15864980"
"Cluster analysis of Eastern Washington seismicity /"		"by Peggy A. Johnson."	"Johnson, Peggy A."	"M.S."	"University of Washington"	"1989"	"900413s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 86 leaves :"			"21370909"
"Body wave synthetic seismograms in anisotropic media with velocity gradients /"		"by Stephen M. Kelly."	"Kelly, Stephen M."	"M.S."	"University of Washington"	"1983"	"830519s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 173 leaves :"			"9525500"
"Volumes of glaciers on Cascade volcanos /"		"by Paul Michael Kennard."	"Kennard, Paul Michael."	"M.S."	"University of Washington"	"1983"	"830823s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 151 leaves :"			"9837540"
"Estimating seismic attenuation using VSP measurements /"		"by Eric N. Lanning."	"Lanning, Eric N."	"Ph. D."	"University of Washington"	"1985"	"851118s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 120 leaves, 6 unnumbered leaves of plates :"			"12814659"
"The subduction geometry beneath western Washington from deconvolved teleseismic P-waveforms /"		"by David Benjamin Lapp."	"Lapp, David Benjamin."	"M.S."	"University of Washington"	"1987"	"880503s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 70 leaves :"			"17888966"
"Mixed stochastic and deterministic modeling of the crustal structure in the vicinity of Mount Hood, Oregon /"		"by Donald S. Leaver."	"Leaver, Donald S."	"Ph. D."	"University of Washington"	"1984"	"850117s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 193 leaves :"			"11591140"
"Seismic tomography in western Washington /"		"by Jonathan Matthew Lees."	"Lees, Jonathan Matthew,1953-"	"Ph. D."	"University of Washington"	"1989"	"891221s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 173 leaves, 12 unnumbered leaves of plates :"		"http://hdl.handle.net/1773/6829;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9000271"	"20811282"
"Investigation of hydrothermal boiling and steam quenching as possible sources of volcanic tremor and geothermal ground noise /"		"by Robert C. Leet."	"Leet, Robert C."	"Ph. D."	"University of Washington"	"1991"	"911015s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 265 leaves :"			"24566724"
"Ionospheric VLF waves and optical phenomena over active thunderstorms /"		"by Ya Qi Li."	"Li, Ya Qi."	"Ph. D."	"University of Washington"	"1993"	"940202s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 131 leaves :"			"29738060"
"Regional tectonic stress in western Washington from focal mechanisms of crustal and subcrustal earthquakes /"		"by Li Ma."	"Ma, Li."	"M.S."	"University of Washington"	"1988"	"880824s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 84 leaves :"			"18396886"
"The opening and closure of englacial conduits /"		"by Magnús Már Magnússon."	"Magnússon, Magnús Már."	"M.S."	"University of Washington"	"1985"	"851119s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 72 leaves :"			"12819726"
"Potential model for several mass anomalies associated with Nazca subduction /"		"by David Martin."	"Martin, David."	"M.S."	"University of Washington"	"1988"	"880815s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 57 leaves :"			"18353813"
"Coda-Q analysis at Mt. St. Helens and its implications for volcanic seismology /"		"by Dai Cole McClurg."	"McClurg, Dai Cole."	"M.S."	"University of Washington"	"1987"	"870608s1987\\\\xx\ab\\\\bm\\\000\0\eng\d"	"75 leaves :"			"15862670"
"Seismic constraints on core structure and dynamics /"		"by Thomas J. McSweeney."	"McSweeney, Thomas J."	"Ph. D."	"University of Washington"	"1995"	"960508s1995\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 91 leaves :"			"34697423"
"Determination of ocean mesoscale activity by inversion of acoustic travel-time perturbations /"		"by James Alfred Mercer."	"Mercer, James Alfred."	"Ph. D."	"University of Washington"	"1983"	"830517s1983\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ii, 103 leaves :"			"9516686"
"Trans-domain TRM /"		"by Thomas Scott Moon."	"Moon, Thomas Scott."	"Ph. D."	"University of Washington"	"1985"	"860319s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 195 leaves, 5 unnumbered leaves of plates :"			"13312384"
"Heat flow and the thermal evolution of Cascadia Basin /"		"by Jean Elizabeth Moran."	"Moran, Jean Elizabeth."	"M.S."	"University of Washington"	"1986"	"861231s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 96 leaves, 8 unnumbered leaves of plates :"			"15027999"
"Mount St. Helens, 1980-1992 :"	"the dynamics and evolution of an active magmatic system as inferred from earthquake and focal mechanisms /"	"by Seth C. Moran."	"Moran, Seth C."	"M.S."	"University of Washington"	"1992"	"930225s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 73 leaves :"			"27584397"
"Charge neutralization of a current emitting rocket payload :"	"ESA particle measurements from BEAR /"	"by David L. Morse."	"Morse, David L."	"M.S."	"University of Washington"	"1990"	"900917s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 125 leaves :"			"22393654"
"Glacier geophysics at Taylor Dome, Antarctica /"		"by David L. Morse."	"Morse, David L."	"Ph. D."	"University of Washington"	"1997"	"980821s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 141 leaves :"		"http://hdl.handle.net/1773/6801"	"39732224"
"Spectral albedo of lake ice /"		"by Peter Christopher Mullen."	"Mullen, Peter Christopher."	"M.S."	"University of Washington"	"1984"	"850520s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 120 leaves :"			"12055935"
"Three-dimensional circulation dynamics of along-channel flow in stratified estuaries /"		"by Jeffery Daniel Musiak."	"Musiak, Jeffery Daniel."	"Ph. D."	"University of Washington"	"1998"	"991005s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 145 leaves :"		"http://hdl.handle.net/1773/6823;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916701"	"42576827"
"Compression of [gamma]-Ni₂SiO₄, a silicate spinel, and a geophysical implication /"		"by Carol Jeanne Nelson."	"Nelson, Carol Jeanne."	"M.S."	"University of Washington"	"1987"	"870608s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 85 leaves :"			"15862710"
"Mechanics of flow and sediment transport over nonuniform erodible beds /"		"by Jonathan Mark Nelson."	"Nelson, Jonathan Mark."	"Ph. D."	"University of Washington"	"1988"	"880823s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 227 leaves :"			"18391750"
"The flow history of Siple Dome and Ice Streams C and D, West Antarctica :"	"inferences from geophysical measurements and ice flow models /"	"by Nadine A. Nereson."	"Nereson, Nadine A."	"Ph. D."	"University of Washington"	"1998"	"990222s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 200 pages :"		"http://hdl.handle.net/1773/6835;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836226"	"40837715"
"Theoretical calculations of magnetic hysteresis and critical sizes for transitions between single-domain and multi-domain properties in titanomagnetites /"		"by Andrew James Newell."	"Newell, Andrew James."	"Ph. D."	"University of Washington"	"1997"	"980915s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 188 pages :"		"http://hdl.handle.net/1773/6842"	"39874423"
"A study of the ice-hail charge separation mechanism using a thunderstorm electrification model with explicit microphysics in a kinematic framework /"		"by Kent W. Norville."	"Norville, Kent W."	"Ph. D."	"University of Washington"	"1990"	"900924s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 97 leaves :"			"22427636"
"Velocity inversion of crosshole data in flood basalts /"		"by Olafur Gudmundsson."	"Olafur Gudmundsson."	"M.S."	"University of Washington"	"1984"	"840924s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 178 leaves :"			"11189661"
"A model of large-scale instabilities in the Jovian troposphere /"		"by Yvan Joseph Orsolini."	"Orsolini, Yvan Joseph."	"Ph. D."	"University of Washington"	"1991"	"920331s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 208 leaves :"			"25566990"
"Effects of anisotropy and lateral heterogeneities on elastic waves and mode coupling in shallow water /"		"by Minkyu Park."	"Park, Minkyu."	"Ph. D."	"University of Washington"	"1997"	"980526s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 173 leaves :"		"http://hdl.handle.net/1773/6815"	"39180006"
"On the summer decay of a sea ice cover /"		"by Donald K. Perovich."	"Perovich, Donald K."	"Ph. D."	"University of Washington"	"1983"	"840328s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvi, 176 leaves :"			"10569681"
"Structure and deformation in a propagating surge front /"		"by William Ted Pfeffer."	"Pfeffer, William Ted."	"Ph. D."	"University of Washington"	"1988"	"880616s1988\\\\xx\a\\\\\bmt\\000\0\eng\d"	"ix, 134 leaves (some folded) :"		"http://hdl.handle.net/1773/6810"	"18099959"
"Microphysical control of marine stratocumulus radiative properties /"		"by Robert Pincus."	"Pincus, Robert M."	"Ph. D."	"University of Washington"	"1994"	"950606s1994\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 121 leaves :"			"32605222"
"Superpressure balloon observations of pressure and temperature fluctuations in the stratosphere and their spectral characteristics /"		"by Elizabeth Patrice Quinn."	"Quinn, Elizabeth Patrice."	"M.S."	"University of Washington"	"1987"	"870323s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 58 leaves :"			"15354480"
"An observational study of the diurnal cycle of marine stratiform cloud /"		"by Margaret Anne Rozendaal."	"Rozendaal, Margaret Anne."	"M.S."	"University of Washington"	"1994"	"950310s1994\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 84 leaves :"			"32127259"
"On the electrical heterogeneity of the earth's interior :"	"a global study of midmantle conductivity /"	"by Adam Schultz."	"Schultz, Adam."	"Ph. D."	"University of Washington"	"1985"	"850717s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 245 leaves :"			"12275468"
"A 2-D velocity structure for a cross-Cascades profile using earthquake sources /"		"by Andreas Peter Schultz."	"Schultz, Andreas Peter."	"M.S."	"University of Washington"	"1993"	"940308s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 55 leaves :"			"29927274"
"Geometry changes of glaciers in relation to the time scales for adjustment to climate change /"		"by Michael Patrick Julian Schwitter."	"Schwitter, Michael Patrick Julian."	"M.S."	"University of Washington"	"1988"	"890405s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 57 leaves :"			"19497530"
"Earthquake focal mechanisms and principal stress orientation in Long Valley Caldera, California :"	"June 1997-September 1997 /"	"by Gillian Sharer."	"Sharer, Gillian."	"M.S."	"University of Washington"	"1998"	"990802s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 45 leaves :"			"41997826"
"A photometric and in situ study of stable auroral red arcs /"		"by Donald Wayne Slater."	"Slater, Donald Wayne."	"Ph. D."	"University of Washington"	"1985"	"860131s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 146 leaves, 14 unnumbered leaves of plates :"			"13090161"
"Rapid inversion of multi-dimensional magnetotelluric data /"		"by Jeremy Torquil Smith."	"Smith, Jeremy Torquil,1955-"	"Ph. D."	"University of Washington"	"1988"	"890405s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 160 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8906948"	"19498450"
"Seismic velocity structure of the Puget Sound Region from 3-D non-linear tomography /"		"by Neill Symons."	"Symons, Neill."	"Ph. D."	"University of Washington"	"1998"	"991005s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix 168 pages :"		"http://hdl.handle.net/1773/6813"	"42577304"
"Crustal structure and seismicity of the Washington continental margin /"		"by Joseph John Taber, Jr."	"Taber, Joseph John."	"Ph. D."	"University of Washington"	"1983"	"840223s1983\\\\xx\abf\\\bm\\\000\0\eng\d"	"x, 159 leaves, 1 unnumbered leaf of plates :"			"10447652"
"A numerical investigation of sulfate production and deposition in midlatitude continental cumulus clouds /"		"by Gregory R. Taylor."	"Taylor, Gregory R."	"Ph. D."	"University of Washington"	"1987"	"880602s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 310 leaves :"			"18034035"
"Upper-mantle structure of the Cascadia subduction zone from non-linear teleseismic travel-time inversion /"		"by John Callaway VanDecar."	"VanDecar, John Callaway."	"Ph. D."	"University of Washington"	"1991"	"911209s1991\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vii, 165 leaves :"		"http://hdl.handle.net/1773/6804"	"24917728"
"Seismic discrimination using neural networks :"	"a study of shallow events near known blasting sites /"	"by Sean F. Walden."	"Walden, Sean F."	"M.S."	"University of Washington"	"1992"	"930712s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 63 leaves :"			"28436667"
"Calculation of stratospheric heating rates :"	"application to the springtime Antarctic /"	"by Von P. Walden."	"Walden, Von P."	"M.S."	"University of Washington"	"1990"	"901009s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 93 leaves :"			"22483419"
"The downward longwave radiation spectrum over the Antarctic Plateau /"		"by Von Patrick Walden."	"Walden, Von P."	"Ph. D."	"University of Washington"	"1995"	"960816s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 267 leaves :"			"35253384"
"Towed array tomography data of the Gulf Stream /"		"by Chris G. Walter."	"Walter, Chris G."	"M.S."	"University of Washington"	"1993"	"940228s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 44 leaves :"			"29885261"
"Interpretation of ice sheet stratigraphy :"	"a radio-echo sounding study of the Dyer Plateau, Antarctica /"	"by Bruce Randall Weertman."	"Weertman, Bruce Randall."	"Ph. D."	"University of Washington"	"1993"	"940615s1993\\\\xx\a\\\\\bmt\\000\0\eng\d"	"x, 197 leaves :"		"http://hdl.handle.net/1773/6822;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9417099"	"30612209"
"Energetic electron precipitation in the aurora as determined by X-ray imaging /"		"by Scott H. Werden."	"Werden, Scott H."	"Ph. D."	"University of Washington"	"1988"	"890412s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 172 leaves :"		"http://hdl.handle.net/1773/6826;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8906964"	"19540332"
"The directional solidification of salt water /"		"by John S. Wettlaufer."	"Wettlaufer, John S."	"Ph. D."	"University of Washington"	"1991"	"920407s1991\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vi, 129 leaves :"		"http://hdl.handle.net/1773/6806"	"25606175"
"High resolution electromagnetic images of conductivity structure in the mid-lower crust and upper mantle /"		"by Nong Wu."	"Wu, Nong."	"Ph. D."	"University of Washington"	"1994"	"941208s1994\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xi, 237 leaves :"			"31632605"
"Earthquake mislocation due to lateral heterogeneity /"		"by Shing-Whrong Wu."	"Wu, Shing-Whrong."	"M.S."	"University of Washington"	"1983"	"831208s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 69 leaves, 28 unnumbered leaves of plates :"			"10200534"
"Microcoercivity and bulk coercivity in multidomain materials /"		"by Song Xu."	"Xu, Song,1957-"	"Ph. D."	"University of Washington"	"1989"	"891115s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 170 leaves :"			"20654597"
"The origins of magnetic domains in titanomagnetites /"		"by Jun Ye."	"Ye, Jun."	"Ph. D."	"University of Washington"	"1993"	"931007s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 150 leaves :"			"28953844"
"A finite element investigation of topographic variation at mid-ocean ridges spreading at the same rate /"		"by Chris Eugene Zervas."	"Zervas, Chris Eugene,1957-"	"Ph. D."	"University of Washington"	"1988"	"890803s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 190 leaves :"			"20121458"
"A time term analysis of Pn velocities in Washington /"		"by Chris Eugene Zervas."	"Zervas, Chris Eugene,1957-"	"M.S."	"University of Washington"	"1984"	"841102s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 134 leaves :"			"11340535"
"Three-dimensional electromagnetic induction in a spherical Earth /"		"by Tian shan Zhang."	"Zhang, Tian shan."	"Ph. D."	"University of Washington"	"1991"	"920722s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 169 leaves :"			"26237203"
"Plasma kinetic effects on the dynamics of the earth's magnetotail /"		"by Zhongwei Zhu."	"Zhu, Zhongwei."	"Ph. D."	"University of Washington"	"1994"	"950721s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 120 leaves :"			"32860628"
"Spontaneous earthquake rupture simulated by a finite element code using variable fracture energy absorption /"		"by Hannes George Zürcher."	"Zürcher, Hannes George."	"Ph. D."	"University of Washington"	"1985"	"850805s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 265 leaves, 11 unnumbered leaves of plates :"			"12349109"
"Investigating the damage potential of seismic seiches :"	"a case study of the Puget Lowland, Washington State /"	"Angeliki Barberopoulou."	"Barberopoulou, Angeliki."	"Ph. D."	"University of Washington"	"2006"	"070918s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 138 leaves :"			"173030248"
"Electromagnetic and optical characteristics of lightning measured in the earth's ionosphere /"		"by Benjamin Heath Barnum."	"Barnum, Benjamin Heath."	"Ph. D."	"University of Washington"	"1999"	"991021s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 163 pages :"		"http://hdl.handle.net/1773/6843;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924072"	"42681423"
"The dynamic history of Kamb Ice Stream, West Antarctica :"	"controls on streaming behavior and ice stream shutdown /"	"Ginny A. Catania."	"Catania, Ginny Anne."	"Ph. D."	"University of Washington"	"2004"	"050815s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 119 pages :"			"61266495"
"Glaciological investigations beneath an active polar glacier /"		"by Kurt Marshall Cuffey."	"Cuffey, K. M.(Kurt M.)"	"Ph. D."	"University of Washington"	"1999"	"991015s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 113 pages :"		"http://hdl.handle.net/1773/6848;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924081"	"42648954"
