245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Approaches to delivery methods for federal construction projects :"	"a comparison of best practices in the General Services Administration, the United States Army Corps of Engineers, and the Naval Facilities Engineering Command /"	"Rachel A. Honderd."	"Honderd, Rachel A."	"M.S.C.M."	"University of Washington"	"2010"	"110601s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 78 leaves :"			"728059761"
"An optimal green building design tool from LEED rating system and life cycle perspective /"		"Pei-Kan Huang."	"Huang, Pei-Kan."	"M.S.C.M."	"University of Washington"	"2004"	"041108s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 153 leaves :"			"56932210"
"Cost-effective methods of erosion and sediment control for residential construction /"		"Jason Christopher Penrose Jarman."	"Jarman, Jason Christopher Penrose."	"M.S.C.M."	"University of Washington"	"2000"	"010831s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 92 leaves :"			"47888032"
"The collection of COBIE data for existing buildings :"	"a comparative cost analysis of four survey methods /"	"Helen E. Juan."	"Juan, Helen E."	"M.S.C.M."	"University of Washington"	"2008"	"090909s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 123 leaves :"			"436174813"
"Alternate methods for the delivery of K-12 educational facilities /"		"by Dennis Charles Kabba."	"Kabba, Dennis Charles."	"M.S.C.M."	"University of Washington"	"1998"	"990630s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 171 leaves :"			"41634293"
"Private sector experiences and perceived impediments to public-private partnerships /"		"Ashley Anderson Kangas."	"Kangas, Ashley Anderson."	"M.S.C.M."	"University of Washington"	"2007"	"070829s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 118 leaves "			"166411923"
"A comparative analysis of construction project delivery system cost performance in Northwest public school /"		"Ian Kell."	"Kell, Ian."	"M.S.C.M."	"University of Washington"	"2006"	"080602s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 146 leaves :"			"229920997"
"Application of geographic information systems (GIS) in construction management /"		"by Non Khuncumchoo."	"Khuncumchoo, Non."	"M.S.C.M."	"University of Washington"	"2000"	"010620s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 146 leaves :"			"47164414"
"Specialty contractors' involvement in the design phase :"	"architects' & general contractors' view /"	"Jongbo Kim."	"Kim, Jongbo,1977-"	"M.S.C.M."	"University of Washington"	"2010"	"110104s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 79 leaves "			"694944597"
"Construction project productivity predictions for pile driving /"		"by Douglas Reed King."	"King, Douglas Reed."	"M.S.C.M."	"University of Washington"	"1999"	"000511s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 111 leaves :"			"44037439"
"Construction claims :"	"causes and how to prevent them /"	"Dominic Kirangi."	"Kirangi, Dominic."	"M.S.C.M."	"University of Washington"	"2000"	"010621s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 70 leaves :"			"47171774"
"The changes made during construction of the building which deflects the energy model prediction to the calculated actual performance /"		"Amor Kool."	"Kool, Amor."	"M.S.C.M."	"University of Washington"	"2010"	"110601s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 60 leaves, [4] folded leaves :"			"728059830"
"Examination of the reasons for a shortage of skilled labor in the construction industry in Washington and identification of methods for attracting new applicants /"		"by Louis T. Le."	"Le, Louis T."	"M.S.C.M."	"University of Washington"	"1999"	"991123s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 113 leaves :"			"42881488"
"Design and construction of media content reproduction environments /"		"Brett A. Lee."	"Lee, Brett A."	"M.S.C.M."	"University of Washington"	"2010"	"110531s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 151 leaves (some folded) :"			"727826955"
"Water intrusion tendencies of concrete masonry block construction in Pacific Northwest /"		"Chang W. Lee."	"Lee, Chang W.,1977-"	"M.S.C.M."	"University of Washington"	"2008"	"090910s2008\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 62 leaves :"			"436237149"
"Risk management for successful build-operate-transfer projects in Asia /"		"by Nam Hun Lee."	"Lee, Nam Hun."	"M.S.C.M."	"University of Washington"	"2003"	"040217s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 113 leaves :"			"54434606"
"Evaluation of BEES 4.0, Athena EcoCalculator, and the Green Guide :"	"the use of life cycle analysis tools for teaching construction materials and methods /"	"Ana J. Levan."	"Levan, Ana J."	"M.S.C.M."	"University of Washington"	"2009"	"091202s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 193 pages :"			"472228428"
"A study of construction partnering practices /"		"by Dallas Jan Lewis."	"Lewis, Dallas Jan,1948-"	"M.S.C.M."	"University of Washington"	"1999"	"991110s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 146 leaves "			"42803960"
"Obstacles of implementing 6D information exchange :"	"a case study of COBie at the University of Washington /"	"Andrew T. Marsters."	"Marsters, Andrew T."	"M.S.C.M."	"University of Washington"	"2011"	"120813s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 92 pages (some folded) :"			"805951231"
"Evaluation of BIM-COBie data for facility management /"		"Lokesh Masania."	"Masania, Lokesh,author."	"M.S.C.M."	"University of Washington"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (51 pages, appendices) :"	"Dossick, Carrie Sturts,1973-degree supervisor.http://www.wikidata.org/entity/Q99439465"	"http://hdl.handle.net/1773/35100"	"945931175"
