245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Energy-dependent neutron transport calculations in thick and thin slabs."			"Larson, Howard Allen,1932-"	"Ph. D."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"187 leaves"			"228411421"
"Multiple scaling."			"Layno, Salvador Blanco,1931-"	"Ph. D."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"110 leaves"			"228410966"
"Laplace transform approach to time dependent thermal neutron diffusion in an infinite two-region system."			"Leonard, Ernest Joline."	"M.S.E."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"52 leaves"			"228410964"
"Experimental investigation of cold neutron production in the thermal column of the University of Washington nuclear reactor."			"Lindbloom, Leo Edward."	"M.S. in E."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"51 leaves"			"228410942"
"Study of alkanoic acids by cold neutron transmission."			"Lindstrom, Duaine Gerald,1937-"	"Ph. D."	"University of Washington"		"080520s1968\\\\xx\\\\\\\m\\\\000\0\eng\d"	"206 leaves"			"228412085"
"Frequency response measurements in the plutonium recycle critical facility by reactor noise and reactivity oscillation techniques."			"Lodge, Jerold Dean."	"M.S.E."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"46 leaves"			"228410965"
"Reactor noise experiments using an on-line cross-power spectral density analyzer."			"Lubell, Jerry Ira."	"M.S.E."	"University of Washington"		"080520s1968\\\\xx\\\\\\\m\\\\000\0\eng\d"	"62 leaves"			"228412091"
"Analysis of transformation behavior in zirconium-base alloys."			"Luke, Charles Andrew."	"M.S. in E."	"University of Washington"		"080520s1962\\\\xx\\\\\\\m\\\\000\0\eng\d"	"71 leaves"			"228409199"
"Experimental investigation of lithium-6 salicylate and water for thermal neutron scintillation."			"Marckx, Dallas Austin."	"M.S.E."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"116 leaves"			"228411140"
"Reactor operator technical qualifications as they relate to nuclear safety."			"Masche, George C."	"M.S.E."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"113, 209 pages"			"228411135"
"Biologically significant fission products released from uranium dioxide."			"Matty, Gary Duane."	"M.S.E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"60 leaves"			"228410934"
"Capture gamma-ray flux predictions for trace element analysis in H₂O."			"McCarthy, Gerald Patrick."	"M.S.E."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"54 leaves"			"228412081"
"Experimental investigation of the influence of gasoline blend stocks on piston ring wear."			"McCauley, Edward Willette,1928-"	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1962\\\\xx\\\\\\\m\\\\000\0\eng\d"	"105 leaves"			"228410904"
"Interpretation of the pulsed neutron decay constant in hydrogenous media."			"McCauley, Edward Willette,1928-"	"Ph. D."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"170 leaves"			"228412071"
"Effect of plate spacing on the thermal disadvantage factor."			"McDougal, John Richard."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1962\\\\xx\\\\\\\m\\\\000\0\eng\d"	"117 leaves"			"228410905"
"Measurement of the prompt neutron lifetime of the UWNR using oscillation techniques."			"McGrath, Elgie James,1938-"	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1963\\\\xx\\\\\\\m\\\\000\0\eng\d"	"64 leaves"			"228410908"
