245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Different professions, different landscapes :"	"a comparative analysis of the Vietnam Veterans Memorial and Kent State May 4 memorial competition /"	"by Paul Broadhurst."	"Broadhurst, Paul,1958-"	"M. Landsc. Arch."	"University of Washington"	"1997"	"981029s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 207 leaves :"			"40189891"
"From parking lot to rain garden :"	"exploring opportunities for a bioretention stormwater management strategy in Seattle /"	"by Suzanne M. Carey."	"Carey, Suzanne M."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030325s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 94 leaves :"			"51916895"
"A comparison of community paticipation [sic] in the planning of three Seattle area parks /"		"by Evelyn Howard Cummings."	"Cummings, Evelyn Howard."	"M. Landsc. Arch."	"University of Washington"	"1997"	"990128s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 100 leaves :"			"40697637"
"Ecological wastewater treatment meets urban design :"	"a heuristic framework for understanding and assessing the suitability of ecological concepts in wastewater treatment /"	"Amy Lillian Davis."	"Davis, Amy Lillian."	"M. Landsc. Arch."	"University of Washington"	"2000"	"010529s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 143 leaves :"			"47029793"
"Survival in the landscape :"	"a study of homeless encampments in Seattle, Washington /"	"Brandon Lea De Rosa."	"De Rosa, Brandon Lea."	"M. Landsc. Arch."	"University of Washington"	"2000"	"010220s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 121 leaves :"			"45993764"
"Controlling scotch broom in landscape design :"	"case studies in the Pacific Northwest using soil amendments with biosolids /"	"by Barbara L. Deutsch."	"Deutsch, Barbara L.(Barbara Lynn),1962-"	"M. Landsc. Arch."	"University of Washington"	"1997"	"981029s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 140 leaves :"			"40189515"
"How can my neighborhood get that? :"	"implementation strategies for neighborhood improvement projects /"	"by Christine Dieden."	"Dieden, Christine."	"M. Landsc. Arch."	"University of Washington"	"1996"	"961126s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 87 leaves :"			"36002442"
"Using storytelling and the Internet to increase the cultural diversity of visitors at Mount Rainier National Park /"		"by Rebecca Canan Dietz."	"Dietz, Rebecca Canan."	"M. Landsc. Arch."	"University of Washington"	"1999"	"000301s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 105 leaves :"			"43553425"
"Reconsidering preservation values in planning for the treatment of cultural landscapes :"	"interpreting the historic layers of an Olmsted garden through the historic analysis and design process /"	"Elizabeth Marie Dodrill."	"Dodrill, Elizabeth Marie."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040211s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 143 leaves :"			"54395567"
"Feeding the spirit :"	"the need for natural settings in children's learning environments /"	"by Jill Angela Eulate."	"Eulate, Jill Angela."	"M. Landsc. Arch."	"University of Washington"	"1997"	"980330s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 181 leaves :"			"38869678"
"Restoring remnant native forest in Seattle :"	"building plant and human communities /"	"by Ellen Freed."	"Freed, Ellen,1967-"	"M. Landsc. Arch."	"University of Washington"	"1997"	"970918s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 131 leaves :"			"37647296"
"Neighborhood as ecosystem :"	"Cascade waterflow vision and guidelines case study /"	"by Barbara A. Freeman."	"Freeman, Barbara A."	"M. Landsc. Arch."	"University of Washington"	"1996"	"970203s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 61 leaves :"			"36312676"
"The use of photographic images as a tool in participatory planning :"	"utilizing visual preference surveys /"	"by Susan K. Friedman."	"Friedman, Susanne K."	"M. Landsc. Arch."	"University of Washington"	"1997"	"981007s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 49 leaves :"			"40060522"
"Stream restoration of Tributary 0087 :"	"when good intentions are not enough /"	"by Jon Charles Gage."	"Gage, Jon Charles."	"M. Landsc. Arch."	"University of Washington"	"1999"	"000210s1999\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 111 leaves :"			"43438808"
"Prairie landscape mosaics in western Washington :"	"restoration and management of small degraded urban patches in Pierce County /"	"by Mary Sue Mohn Gee."	"Gee, Mary Sue Mohn."	"M. Landsc. Arch."	"University of Washington"	"1998"	"990630s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 100 leaves (some folded) :"			"41634714"
"New roles for landscape architects :"	"marketing the triple bottom line /"	"by Patricia Ann Gibbon."	"Gibbon, Patricia Ann,1954-"	"M. Landsc. Arch."	"University of Washington"	"2001"	"011115s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 104 leaves :"			"48432733"
"Parallel forms and ideologies in gardens and music of Western history from the Renaissance to the Romantic period /"		"by Beth Allison Greenberg."	"Greenberg, Beth Allison."	"M. Landsc. Arch."	"University of Washington"	"1999"	"000210s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 153 leaves :"			"43438671"
"Homeless encampment :"	"an analysis of Tent Village 3 /"	"Michael Joseph Hankinson."	"Hankinson, Michael Joseph,1967-"	"M. Landsc. Arch."	"University of Washington"	"2001"	"011011s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 65 leaves :"			"48130659"
"Mitigation of stormwater runoff through residential garden design in an urban stream watershed /"		"Ayako Harada."	"Harada, Ayako."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030324s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 69 leaves :"			"51910702"
"The digital sandbox :"	"integrating design and analysis in a new digital earth-forming tool /"	"Robert Milton Harris."	"Harris, Robert Milton."	"M. Landsc. Arch."	"University of Washington"	"2001"	"020404s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 71 leaves :"			"49521298"
"Implementation of a pedestrian safety crosswalk program in Seattle /"		"Jennifer R. Hefferan."	"Hefferan, Jennifer R."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030324s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 75 leaves :"			"51910869"
"Smoot's house and Highway 27 /"		"Cassandra Rose Hindman."	"Hindman, Cassandra Rose."	"M. Landsc. Arch."	"University of Washington"	"2001"	"011022s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 62 leaves :"			"48189614"
"Collaborative processes in water resource planning /"		"by Cari S. Hornbein."	"Hornbein, Cari S."	"M. Landsc. Arch."	"University of Washington"	"1997"	"970919s1997\\\\xx\b\\\\\bm\\\000\0\eng\d"	"vii, 133 leaves :"			"37656546"
"Legacy of the landscape :"	"girls' relationship with the natural environment across generations /"	"Jan Michelle Hurley."	"Hurley, Jan Michelle."	"M. Landsc. Arch."	"University of Washington"	"2000"	"010529s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 148 leaves :"			"47028701"
"High Point Elementary :"	"a design for community, ecology and learning /"	"Kristin Kildall."	"Kildall, Kristin."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040223s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 126 leaves :"			"54466536"
"Significance of participatory design processes in building ecological literacy :"	"a process oriented post-occupancy evaluation /"	"Nicole Kistler."	"Kistler, Nicole."	"M. Landsc. Arch."	"University of Washington"	"2002"	"020610s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xi, 150 leaves :"			"49965605"
"Perceptions of unsafe landscapes in urban queer spaces /"		"by Dean Webster Koonts."	"Koonts, Dean Webster."	"M. Landsc. Arch."	"University of Washington"	"2000"	"000801s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 120 leaves :"			"44699431"
"Measuring diversity :"	"a primer for landscape architects /"	"by Paul W. Krueger."	"Krueger, Paul W."	"M. Landsc. Arch."	"University of Washington"	"1996"	"970313s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 50 leaves :"			"36544316"
"Children's preferences for playground landscapes :"	"a preliminary study /"	"by Marcelene M. Kubbs."	"Kubbs, Marcelene M."	"M. Landsc. Arch."	"University of Washington"	"2002"	"021105s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 75 leaves :"			"50933851"
"Design and management approaches to maintain ecological integrity of a small nature reserve park in an urbanizing setting :"	"the Fern Cove case study /"	"by Lesli S. Kunkle."	"Kunkle, Lesli S."	"M. Landsc. Arch."	"University of Washington"	"1996"	"961211s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 208 leaves :"			"36072327"
"The dimensions of no-man's-land :"	"overcoming the division after the fall of the Berlin Wall /"	"by Andrea Leuschke."	"Leuschke, Andrea."	"M. Landsc. Arch."	"University of Washington"	"2002"	"021226s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 91 leaves :"			"51277427"
"Virtual Vancouver :"	"restoring the historical landscape /"	"by Jeffrey Scott Linn."	"Linn, Jeffrey Scott."	"M. Landsc. Arch."	"University of Washington"	"1997"	"981113s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 47 leaves :"			"40309297"
"Conflicts between legal and ecological principles :"	"cultural origins of American environmental law /"	"Robert H. Lloyd."	"Lloyd, Robert H.,1970-"	"M. Landsc. Arch."	"University of Washington"	"2001"	"010907s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 72 leaves "			"47923479"
"Triangulated design process :"	"building community for Springwood public housing apartments /"	"Trent Stephens Lloyd."	"Lloyd, Trent Stephens."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040301s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 56 leaves :"			"54510381"
"In/equity in neighborhood parks :"	"definition and discovery /"	"by David Mandel."	"Mandel, David,1946-"	"M. Landsc. Arch."	"University of Washington"	"1996"	"970225s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 209 leaves :"			"36442951"
"A design and management plan for a ""naturalistic"" meadow at the Bellevue Botanical Garden /"		"Cindy Lee Martin."	"Martin, Cindy Lee."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040223s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 107 leaves :"			"54467113"
"The Skagit Talc Mine :"	"rediscovering the lost mining history of the North Cascades /"	"Brice Joseph Maryman."	"Maryman, Brice Joseph."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040204s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 126 leaves :"			"54355526"
"Cognitive models of salmon health and water management in the Puget Sound /"		"by Miranda Lavinder Maupin."	"Maupin, Miranda Lavinder."	"M. Landsc. Arch."	"University of Washington"	"1999"	"000703s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 100 leaves :"			"44523992"
"Lost landscapes of health :"	"the evolution of the western tuberculosis sanatorium, 1890-1950 /"	"by Nazila Merati."	"Merati, Nazila."	"M. Landsc. Arch."	"University of Washington"	"1999"	"991123s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 176 leaves :"			"42881322"
"Testing new methods for improving the effectiveness of collaborative and participatory design and planning processes :"	"conceptual content cognitive map (3CM) /"	"by Shawna Marie Micic."	"Micic, Shawna Marie."	"M. Landsc. Arch."	"University of Washington"	"2001"	"020114s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 64 leaves :"			"48778318"
"An analysis of the cultural integrity of Ebey's Landing National Historical Reserve /"		"by April V. Mills."	"Mills, April V."	"M. Landsc. Arch."	"University of Washington"	"2001"	"020723s2001\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 67 leaves :"			"50222359"
"Alternative stormwater design within the public right-of-way :"	"a residential preferences study /"	"by Melanie Mills."	"Mills, Melanie,1965-"	"M. Landsc. Arch."	"University of Washington"	"2002"	"021226s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 107 leaves :"			"51277269"
"Into village, field and forest :"	"a guide to rural development planning tools with a case study in India's central Himalaya /"	"by Lara H. Normand."	"Normand, Lara H."	"M. Landsc. Arch."	"University of Washington"	"1996"	"970102s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 144 pages :"			"36149127"
"A tool for creating sustainable landscapes in the Pacific Northwest :"	"a landscape model for leadership in energy and environmental design (LEED) /"	"Anna M. O'Connell."	"O'Connell, Anna M."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040301s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 54 leaves "			"54510051"
"Balboa Park and Palos Verdes Estates :"	"a critical evaluation of the Olmsted Brothers' western design model /"	"by Christine Edstrom O'Hara."	"O'Hara, Christine Edstrom."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030311s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 136 leaves :"			"51834147"
"Designing for diffusion, planning for decline :"	"the case of Marzahn-West in Berlin /"	"Brian Thomas Oles."	"Oles, Brian Thomas."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040521s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 304 leaves :"			"55233624"
"Design, management, and ecology of seven biodynamic, community supported agricultural farms in central New England /"		"Craig Noel Oshkello."	"Oshkello, Craig Noel."	"M. Landsc. Arch."	"University of Washington"	"2000"	"010501s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 105 pages "			"46853360"
"Downsview Park, Toronto :"	"addressing the changing relationship between society and nature in designed landscapes /"	"Erica L. Owens."	"Owens, Erica L."	"M. Landsc. Arch."	"University of Washington"	"2001"	"020716s2001\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 72 leaves :"			"50179233"
"Four women's perceptions of wilderness landscapes /"		"by Patricia E. Owliaei."	"Owliaei, Patricia E."	"M. Landsc. Arch."	"University of Washington"	"1996"	"970102s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 134 leaves :"			"36148770"
"Resisting the normative landscape :"	"public space and protest in Seattle /"	"by Clara L. Pang."	"Pang, Clara L."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030319s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 61 leaves :"			"51882931"
"Urban residents' vision of nearby riparian landscapes /"		"by Cory Parker."	"Parker, Cory,1970-"	"M. Landsc. Arch."	"University of Washington"	"1998"	"990708s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 122 leaves :"			"41711419"
"Ecological imageability and understanding in Seattle, Washington :"	"developing a grounded theory /"	"Diane Perkins."	"Perkins, Diane,1971-"	"M. Landsc. Arch."	"University of Washington"	"2003"	"040405s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 54 leaves :"			"54887745"
"A place for the sacred :"	"Native American and European American representations of death in the American landscape /"	"Suzanne Butler Perlmutter."	"Perlmutter, Suzanne Butler."	"M. Landsc. Arch."	"University of Washington"	"2000"	"010402s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 214 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1401919"	"46645875"
"The Washington State Growth Management Act and ground water management /"		"Joan Phillips."	"Phillips, Joan,1946-"	"M. Landsc. Arch."	"University of Washington"	"1999"	"000502s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 54 leaves :"			"43965784"
"Land use and landscape boundaries :"	"using NDVI to assess boundary effects on forest reserves from adjacent human land uses /"	"John Patrick Prendergast."	"Prendergast, John Patrick,1967-"	"M. Landsc. Arch."	"University of Washington"	"2000"	"010329s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 59 leaves :"			"46632160"
"Enhancing the role of design in capital improvement projects :"	"a review of selected projects from the city of Seattle /"	"by Lisa Raflo."	"Raflo, Lisa."	"M. Landsc. Arch."	"University of Washington"	"1999"	"000511s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 84 leaves :"			"44037343"
"Restoration of amphibian habitat in urban Puget Sound /"		"by Mary H.H. Robins."	"Robins, Mary H. H."	"M. Landsc. Arch."	"University of Washington"	"1997"	"981105s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 107 leaves :"			"40247042"
"A landscape history of the citrus groves of Riverside, California /"		"by Jennifer Salazar."	"Salazar, Jennifer,1970-"	"M. Landsc. Arch."	"University of Washington"	"1997"	"980108s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 107 leaves :"			"38172261"
"Phytoremediation of lead and arsenic in residential soils /"		"by Carolyn Salisbury."	"Salisbury, Carolyn."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040217s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 88 leaves :"			"54434470"
"Factors in visual perception of stream restorations /"		"by Sandra Lee Salisbury."	"Salisbury, Sandra Lee."	"M. Landsc. Arch."	"University of Washington"	"1997"	"981105s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 143 leaves :"			"40248580"
"Inviting humor into the therapeutic landscape :"	"site design, principles and process for Gilda's Club Seattle /"	"Jan Satterthwaite."	"Satterthwaite, Jan."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040204s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 145 leaves :"			"54355381"
"The modification of public space in Kumasi, Ghana /"		"Stephan Schmidt."	"Schmidt, Stephan,1973-"	"M. Landsc. Arch."	"University of Washington"	"2000"	"010329s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 110 leaves :"			"46632387"
"Urban parks and the dynamics of neighborhood change /"		"by Lauren E. Schmitt."	"Schmitt, Lauren E."	"M. Landsc. Arch."	"University of Washington"	"1996"	"970910s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 61 leaves (4 folded) :"			"37597329"
"Policing public space :"	"community response to park cruising and sexual activity /"	"by Mark Talbott Schultz."	"Schultz, Mark Talbott."	"M. Landsc. Arch."	"University of Washington"	"1998"	"990225s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 150 leaves :"			"40860433"
"A canvas for ecological literacy :"	"designing the New School at South Shore site to meet literature-derived ecological literacy guidelines /"	"Craig Skipton."	"Skipton, Craig."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040217s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 86 leaves :"			"54435634"
"Riparian corridor rapid assessment technique for large lowland rivers of the Puget Sound region /"		"John Wocker Small."	"Small, John Wocker."	"M. Landsc. Arch."	"University of Washington"	"2000"	"010308s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 48 leaves :"			"46399994"
"Perceptions of urban density :"	"open space as a mitigating factor of perceptions of residential density /"	"by Daniele Juliana Spirandelli."	"Spirandelli, Daniele J.(Daniele Juliana),author."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030324s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 87 leaves :"			"51910689"
"Structural best management practices for water quality :"	"addressing urban nonpoint source pollution /"	"by David S. St. John."	"St. John, David S.(David Stephen),1966-"	"M. Landsc. Arch."	"University of Washington"	"1996"	"970528s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 78 leaves "			"36974224"
"Library and creek :"	"designing for human interactions among the civic and the wild /"	"by Gretchen Stromberg."	"Stromberg, Gretchen."	"M. Landsc. Arch."	"University of Washington"	"2003"	"040316s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 65 leaves :"			"54712723"
"Assessing prior converted cropland in an urbanizing agricultural landscape /"		"by Sean P. Sullivan."	"Sullivan, Sean P.(Sean Paul),1970-"	"M. Landsc. Arch."	"University of Washington"	"1996"	"970528s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 64 leaves :"			"36974219"
"The Mukai garden :"	"an Issei woman's expression of her cultural heritage and immigrant experience /"	"by Carolyn J. Sunstrom."	"Sunstrom, Carolyn J."	"M. Landsc. Arch."	"University of Washington"	"1996"	"970421s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves :"			"36775359"
"Water experience and ecological quality in contemporary landscape design :"	"the comparison of the use of water in contemporary landscape designs based on inspiration from Villa d'Este /"	"by Kanokwalee Mam Suteethorn."	"Suteethorn, Kanokwalee Mam."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030512s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 119 leaves :"			"52221475"
"Creating human habitats in the landscape :"	"exploration of Pacific Northwestern residential architecture /"	"by Minako Tada."	"Tada, Minako."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030805s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 87 leaves :"			"52790243"
"Seattle on guard :"	"the militarization of public space during World War II /"	"Jade Takashima."	"Takashima, Jade."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030527s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 223 leaves :"			"52316683"
"Gardens below the watchtower :"	"gardens and meaning in World War II Japanese-American internment camps /"	"Anna H. Tamura."	"Tamura, Anna H."	"M. Landsc. Arch."	"University of Washington"	"2002"	"021226s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 152 leaves :"			"51277444"
"Aesthetics and cognition :"	"the embodied mind in the ecological landscape /"	"by Rebecca Taylor."	"Taylor, Rebecca,1966-"	"M. Landsc. Arch."	"University of Washington"	"1998"	"990727s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 139 leaves :"			"41966329"
"Planning and protecting coastal open space in Hawaii /"		"by Robert E. Thiel."	"Thiel, Robert Ellis,1944-"	"M. Landsc. Arch."	"University of Washington"	"1998"	"990820s1998\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 197 leaves :"			"42202309"
"Quantifiable model for visual assessment /"		"by Maya Wahyudharma."	"Wahyudharma, Maya."	"M. Landsc. Arch."	"University of Washington"	"1996"	"970513s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 87 leaves :"			"36896109"
"Living with water :"	"sustainable urban landscape and infrastructure design for Hsi-Chih City, Taiwan /"	"Hsuan-Huey Sherry Wang."	"Wang, Hsuan-Huey Sherry."	"M. Landsc. Arch."	"University of Washington"	"2002"	"030520s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 77 leaves (some folded) :"			"52282027"
"Techniques for reading the landscape :"	"a study of the perception of place in an industrial landscape /"	"Elizabeth Warren Wells."	"Wells, Elizabeth Warren."	"M. Landsc. Arch."	"University of Washington"	"2002"	"021010s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 52 leaves :"			"50764749"
"Designing light for the night :"	"perceptions of security and aesthetic /"	"Jeremy David Woland."	"Woland, Jeremy David."	"M. Landsc. Arch."	"University of Washington"	"1999"	"000616s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 69 leaves :"			"44423141"
"Nurturing the whole child :"	"designing the Skokomish Early Childhood Learning Center landscape /"	"by Jean Wu."	"Wu, Jean,1973-"	"M. Landsc. Arch."	"University of Washington"	"2002"	"030513s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 96 leaves :"			"52234464"
"Urban growth and the conversion of productive landscapes :"	"urban, suburban and exurban growth and growth management /"	"by Melissa Ann Wyatt."	"Wyatt, Melissa Ann."	"M. Landsc. Arch."	"University of Washington"	"1999"	"000713s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 62 leaves :"			"44581156"
"Seeking common ground :"	"exploring place and play at Hauiki Hale as a catalyst for community /"	"by Aolani C. Yamasato."	"Yamasato, Aolani C."	"M. Landsc. Arch."	"University of Washington"	"2001"	"010910s2001\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 97 leaves :"			"47934191"
"Urban habitat assessment project :"	"an analysis of the existing instream habitat conditions of Seattle's urban streams /"	"Kenneth P. Yocom."	"Yocom, Kenneth(Kenneth Peter),1973-"	"M. Landsc. Arch."	"University of Washington"	"2002"	"030805s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 42 leaves (some folded) :"			"52787514"
"Experiencing landscape through infrastructure :"	"pattern and place, form and function, communication and meaning /"	"Lauren Kimiko Acheson."	"Acheson, Lauren Kimiko."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080702s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 76 pages :"			"233042341"
"Seek, soak, seep :"	"a water revelatory infrastructure for Chief Sealth High School /"	"Eileen Kelly Alduenda."	"Alduenda, Eileen Kelly."	"M. Landsc. Arch."	"University of Washington"	"2006"	"080603s2006\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 52 pages :"			"230376584"
"A water boulevard vision for Jackson Street :"	"getting stormwater out of the pipes and into people's minds /"	"Viola Augustin."	"Augustin, Viola."	"M. Landsc. Arch."	"University of Washington"	"2004"	"041129s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 92 pages :"			"57074330"
"Free Woodard Creek! :"	"poetry, logic, and design for healing and revealing a watershed /"	"Laura Ballock."	"Ballock, Laura."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050329s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 84 leaves :"			"58675274"
"A walk in the park :"	"articulating strategies for engaging embodied perception in design process and practice /"	"Caroline Buckman Barnes."	"Barnes, Caroline Buckman."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100329s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 106 pages :"			"586087817"
"Beyond green :"	"restoration, ritual and remembrance in the cemeteries of the future /"	"Kathleen K. Bean."	"Bean, Kathleen K."	"M. Landsc. Arch."	"University of Washington"	"2006"	"070122s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 117 pages :"			"79478570"
"Shaken, not stirred :"	"ecoliteracy and aesthetics in the restoration of Wolfe Creek /"	"Clayton Beaudoin."	"Beaudoin, Clayton."	"M. Landsc. Arch."	"University of Washington"	"2006"	"070120s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 122 pages :"			"79187912"
"Chititu Creek :"	"the landscape history of an Alaskan mining district /"	"Amanda J. Bell."	"Bell, Amanda J.(Amanda Jennifer),1977-"	"M. Landsc. Arch."	"University of Washington"	"2008"	"090323s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 161 leaves (some folded) :"			"316810483"
"From hole to whole :"	"interpreting the Concrete landscape /"	"Eric J.H. Berg."	"Berg, Eric J. H."	"M. Landsc. Arch."	"University of Washington"	"2008"	"090309s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 160 leaves :"			"313529118"
"Revisioning open space :"	"a framework for designing a recreation and habitat corridor across San Francisco, CA /"	"Claire E Beyer."	"Beyer, Claire E."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100331s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 107 pages :"			"589507060"
"Sound relationships :"	"exploring experience, place & ecological understanding in Port Townsend's coastal areas /"	"Marie Demmy Bidwell."	"Bidwell, Marie Demmy."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050627s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"126 pages :"			"60750375"
"Ecological guidelines for rehabilitating landscapes :"	"managing change in coastal zones /"	"Liz Birkholz."	"Birkholz, Liz,1967-"	"M. Landsc. Arch."	"University of Washington"	"2004"	"050614s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 185 pages :"			"60619995"
