245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A comparative study of the poetic sequence :"	"Tu Fu and W.B. Yeats /"	"by Chuan-cheng Wu."	"Wu, Chuan-cheng."	"Ph. D."	"University of Washington"	"1989"	"900417s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 291 leaves "			"21383731"
"The interplay of self and other in selected Iranian short stories, 1906-1979 /"		"by Ali Reza Zarrin."	"Zarrīn, ʻAlī Riz̤ā."	"Ph. D."	"University of Washington"	"1993"	"940711s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 269 leaves "			"30743442"
"The ideology and poetics of Poshlost"	"the work of Nikolai Gogol and its importance in our time."		"Zaslove, Jerald,1934-"	"Ph. D."	"University of Washington"		"890510s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"307 leaves"			"19685415"
"America as the French perceived it"	"a study of the search for an American form in French literature with special reference to Crevecoeur, Chateaubriand and Beaumont."		"Zimra, Clarisse,1944-"	"Ph. D."	"University of Washington"		"890524s1974\\\\xx\\\\\\\bm\\\000\0\eng\d"	"313 leaves"			"19755763"
"Differences without distinction :"	"ideology and the performative contexts of fictional self-representation in modern Japanese literature /"	"by James Allan Wren."	"Wren, James Allan."	"Ph. D."	"University of Washington"	"1997"	"971212s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 338 leaves "		"http://hdl.handle.net/1773/6668"	"38078880"
"Rhizosphere :"	"Gilles Deleuze and minor American literature and thought /"	"Mary F. Zamberlin."	"Zamberlin, Mary Frances,1965-"	"Ph. D."	"University of Washington"	"2003"	"040204s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 250 leaves "		"http://hdl.handle.net/1773/6622;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091098"	"54353745"
"Multicultural American literary imagination and American identity :"	"race, language, and nationalism in African American and East European narratives /"	"Rimas Zilinskas."	"Žilinskas, Rimas."	"Ph. D."	"University of Washington"	"2008"	"081125s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 310 pages :"			"276375724"
"The house, the labyrinth, and fluid forms :"	"spatial construction in twentieth century German and Italian literature /"	"by Kika Bomer."	"Bomer, Kika."	"Ph. D."	"University of Washington"	"1996"	"961010s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 206 leaves "			"35712779"
"The buffoon and the magician :"	"poetry, spectacle and critical discourse in the works of Pier Paolo Pasolini /"	"Simona Bondavalli."	"Bondavalli, Simona."	"Ph. D."	"University of Washington"	"2003"	"051128s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 224 leaves "		"http://hdl.handle.net/1773/6629;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102628"	"62359215"
"The hermeneutic of the look and the face of the other in the philosophy and literature of Jean-Pal Sartre /"		"by Kathleen Marie Brunner."	"Brunner, Kathleen Marie."	"Ph. D."	"University of Washington"	"1997"	"980911s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 304 leaves :"		"http://hdl.handle.net/1773/6618"	"39858826"
"Earthly and heavenly kingdoms :"	"religious subtexts in Tennyson's Idylls of the King and Keller's Die Leute von Seldwyla /"	"by Anja Budde."	"Budde, Anja."	"M.A."	"University of Washington"	"1996"	"970903s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 59 leaves "			"37564170"
"Narrative fits :"	"Freud's essay on Dostoevsky /"	"David Fred Burgess."	"Burgess, David Fred."	"Ph. D."	"University of Washington"	"2000"	"010116s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 261 leaves "		"http://hdl.handle.net/1773/6659;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9975961"	"45726274"
"Sprezzatura, commedia d'ell arte and the ethical style of Ben Jonson's city comedies /"		"by Matthew Calder."	"Calder, Matthew."	"M.A."	"University of Washington"	"1998"	"000628s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"108 leaves "			"44499940"
"""Lessons of variety and freedom"" :"	"reading & ethics in China and the west /"	"by Anne Lindsey Cavender."	"Cavender, Anne Lindsey."	"Ph. D."	"University of Washington"	"2000"	"010320s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 202 leaves "		"http://hdl.handle.net/1773/6663"	"46489211"
"The gendering of humor :"	"toward a feminist narrative /"	"by Stephanie G. Chastain."	"Chastain, Stephanie G."	"Ph. D."	"University of Washington"	"1996"	"961121s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 228 leaves "		"http://hdl.handle.net/1773/6673"	"35981866"
"Mothers and daughters in Morrison, Tan, Marshall, and Kincaid /"		"Shu-Ling Chen."	"Chen, Shu-Ling,1969-"	"Ph. D."	"University of Washington"	"2000"	"010117s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 210 leaves "		"http://hdl.handle.net/1773/6635;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9975963"	"45738926"
"Cinemas and the cities :"	"spatiality in Taiwanese, Mexican, and Iranian urban films /"	"Shuli Chen."	"Chen, Shuli,1966-"	"Ph. D."	"University of Washington"	"2009"	"100107s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"219 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377091"	"496183199"
"Madness and fiction in Conrad, Woolf, and Lessing /"		"by Yuan-Jung Cheng."	"Cheng, Yuan-Jung,1959-"	"Ph. D."	"University of Washington"	"1995"	"950731s1995\\\\xx\\\\\\\bmt\\000\0\eng\d"	"iii, 184 leaves "		"http://hdl.handle.net/1773/6695"	"32900982"
"The imperfect librarians :"	"myth and resistance in Marcel Proust, Johannes V. Jensen, Virginia Woolf, and Jorge Luis Borges /"	"by Erik C. Christensen."	"Christensen, Erik C."	"Ph. D."	"University of Washington"	"1999"	"991213s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 223 leaves "		"http://hdl.handle.net/1773/6644;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936379"	"42998405"
"An investigative cinema :"	"politics and modernization in Italian, French, and American film /"	"Fabrizio Cilento."	"Cilento, Fabrizio."	"Ph. D."	"University of Washington"	"2010"	"101103s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 200 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3438123"	"677026957"
"Tracing time :"	"representational structures in the thought of Ricoeur and Derrida /"	"Yvonne Marie Close."	"Close, Yvonne Marie."	"M.A."	"University of Washington"	"2000"	"000728s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 85 leaves "			"44681303"
"Hölderlin's skeptical horizon :"	"negation and the renunciation of dialectical production in Hyperion /"	"by John B. Crosetto III."	"Crosetto, John B.,III,author."	"Ph. D."	"University of Washington"	"1996"	"970829s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 302 leaves "		"http://hdl.handle.net/1773/6626"	"37552068"
"The surrealist metaphor of the empty body /"		"Elena Deem."	"Deem, Elena."	"M.A."	"University of Washington"	"2001"	"011003s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 44 leaves "			"48081709"
"Verbal and visual imagery of vorticism, ultraísmo and poetismus /"		"Elena Deem."	"Deem, Elena."	"Ph. D."	"University of Washington"	"2008"	"081020s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 227 pages :"			"262856037"
"The given subject :"	"Economics and speculative systems of desire and knowledge in Euripides' Medea, Hippolytus and Alcestis /"	"by Jennifer J. Dellner."	"Dellner, Jennifer J."	"Ph. D."	"University of Washington"	"1995"	"951113s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 212 leaves "			"33469814"
"Carlo Emilio Gadda and the Italian modernist novel /"		"Loredana Di Martino."	"Di Martino, Loredana."	"Ph. D."	"University of Washington"	"2009"	"090713s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 178 leaves "			"424526296"
"Image, form, and death :"	"Borges's anti-intellectual project /"	"María Díaz Pozueta."	"Díaz Pozueta, María."	"Ph. D."	"University of Washington"	"2007"	"080109s2007\\\\xx\\\\\\\bm\\\000\1\eng\d"	"i, 211 leaves "			"190039481"
"The Ju-lin wai-shih :"	"an inquiry into the picaresque in Chinese fiction /"	"by Whitney Crothers Dilley."	"Dilley, Whitney Crothers."	"Ph. D."	"University of Washington"	"1998"	"990326s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 361 leaves "		"http://hdl.handle.net/1773/6620;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836165"	"41045192"
"The literary thanatic :"	"writing and oblivion in Freud and Bataille /"	"by Robert Dullea."	"Dullea, Robert."	"Ph. D."	"University of Washington"	"1994"	"941117s1994\\\\xx\\\\\\\bmt\\000\0\eng\d"	"ii, 201 leaves "		"http://hdl.handle.net/1773/6674"	"31476276"
"The dialectics of the revolution and of the kiss :"	"Proust, Benjamin and the immanent critique of the bourgeois subject /"	"by Bo Earle."	"Earle, Bo."	"M.A."	"University of Washington"	"2001"	"010820s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"1, 41 leaves "			"47811724"
"The practice of inner sense :"	"redirection in an age of negative aesthetics /"	"by Constance Eichenlaub."	"Eichenlaub, Constance."	"Ph. D."	"University of Washington"	"1998"	"991001s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xii, 234 leaves "		"http://hdl.handle.net/1773/6664;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907895"	"42473715"
"Moments in space, spaces in time :"	"phenomenology and the embodied depth of cinematic image /"	"Trevor G. Elkington."	"Elkington, Trevor G.(Trevor Glen),1970-"	"Ph. D."	"University of Washington"	"2001"	"020402s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 258 leaves :"		"http://hdl.handle.net/1773/6621;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022834"	"49505968"
"Proust's figurative language and the limits of Réné Girard's triangular desire /"		"by Kirsten B. Ellicson."	"Ellicson, Kirsten B."	"M.A."	"University of Washington"	"2001"	"020715s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 39 leaves "			"50174328"
"Of being numerous :"	"representations of crowds and anonymity in late-nineteenth and early-twentieth century urban America /"	"by Mary Gabrielle Esteve."	"Esteve, Mary Gabrielle."	"Ph. D."	"University of Washington"	"1995"	"951127s1995\\\\xx\a\\\\\bmt\\000\0\eng\d"	"iv, 292 leaves :"		"http://hdl.handle.net/1773/6683"	"33805718"
"The use of confession :"	"speech act and self-control /"	"by Charles Exley."	"Exley, Charles,1970-"	"M.A."	"University of Washington"	"1995"	"960506s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"60 leaves "			"34683870"
"The contexts and production of William Blake's The Four Zoas :"	"towards a theory of the manuscript /"	"Travis Feldman."	"Feldman, Travis."	"Ph. D."	"University of Washington"	"2005"	"051104s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 288 leaves :"		"http://hdl.handle.net/1773/6671;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178071"	"62222483"
"What she carries with her :"	"gender and American national identity in nineteenth-century women's travel narratives /"	"by Kristin Fitzpatrick."	"Fitzpatrick, Kristin,1969-"	"Ph. D."	"University of Washington"	"1999"	"991021s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 284 leaves "		"http://hdl.handle.net/1773/6616;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924087"	"42681470"
"Narrative voices and the experience of culture /"		"by Anne Owczarek George."	"George, Anne Owczarek,1951-"	"Ph. D."	"University of Washington"	"1997"	"980415s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 186 leaves :"		"http://hdl.handle.net/1773/6649"	"38957599"
"A confrontational reading of Nietzsche and Baudelaire :"	"romanticism, modernity, decadence /"	"by Andrea Gogröf-Voorhees."	"Gogröf-Voorhees, Andrea,1958-"	"Ph. D."	"University of Washington"	"1996"	"960808s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 310 leaves "			"35211800"
"The new Negro flow and the black Atlantic :"	"the musical discourse of the literary griots of the Americas /"	"Delphine Gras."	"Gras, Delphine,1979-"	"Ph. D."	"University of Washington"	"2010"	"110310s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 249 leaves "			"706776594"
"Montaigne's ""Essais"" :"	"tradition and reform /"	"by Dorothea Heitsch."	"Heitsch, Dorothea B.,1968-"	"Ph. D."	"University of Washington"	"1997"	"980714s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 253 leaves "		"http://hdl.handle.net/1773/6682"	"39484486"
"Apuleius' ""Cupid and Psyche"" and the Egyptian cult /"		"by Noreen L. Hoffer."	"Hoffer, Noreen L."	"Ph. D."	"University of Washington"	"2001"	"020715s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 185 leaves "		"http://hdl.handle.net/1773/6676"	"50174297"
"A decolonized reading of Jean Rhys's Wide Sargasso Sea and Maxine Hong Kingston's The woman warrior /"		"by Min-hsiou Hung."	"Hung, Min-hsiou."	"Ph. D."	"University of Washington"	"1996"	"961216s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 188 leaves "			"36097506"
"Fragmentation and wholeness in the novels of Luisa Josefina Hernandez and Gerlind Reinshagen /"		"by Nan Hussey."	"Hussey, Nan."	"Ph. D."	"University of Washington"	"1999"	"000419s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 294 leaves "		"http://hdl.handle.net/1773/6665;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944127"	"43890969"
"Mixing musics :"	"the urban landscape of late Ottoman and Turkish synagogue music /"	"Maureen Jackson."	"Jackson, Maureen(Maureen Barbara)"	"Ph. D."	"University of Washington"	"2008"	"090508s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 229 leaves "			"320560964"
"Translating the Nakazuri :"	"translation of eighteen contemporary Japanese short stories and critical essay /"	"Thomas Matthew Jaques."	"Jaques, Thomas Matthew."	"Ph. D."	"University of Washington"	"2001"	"010823s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 225 pages "		"http://hdl.handle.net/1773/6687;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014083"	"47834355"
"The foreign mirror :"	"exile, identity, and the creative process in Stendhal, Gertrude Stein, and Samuel Beckett /"	"by Phebe Jewell."	"Jewell, Phebe."	"Ph. D."	"University of Washington"	"1994"	"950124s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 253 leaves "			"31877988"
"Novelness in comical Edo fiction :"	"a carnivalesque reading of Ihara Saikaku's Koshoku Ichidai Otoko /"	"by Jeffrey Johnson."	"Johnson, Jeffrey,1954-"	"Ph. D."	"University of Washington"	"1994"	"941103s1994\\\\xx\a\\\\\bmt\\000\0\eng\d"	"ix, 290 leaves :"		"http://hdl.handle.net/1773/6656"	"31402324"
"What is my God :"	"the feminine dimension of God as perceived by Fredrika Bremer, Charlotte Bronte, George Eliot and Selma Lagerlöf /"	"by Saija M. Kaskinen."	"Kaskinen, Saija M."	"Ph. D."	"University of Washington"	"1999"	"000509s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 216 leaves "		"http://hdl.handle.net/1773/6617;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952842"	"44017444"
"The hybrid narrative world of Izumi Kyōka /"		"by Chiyoko Kawakami."	"Kawakami, Chiyoko."	"Ph. D."	"University of Washington"	"1996"	"970225s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 217 leaves "		"http://hdl.handle.net/1773/6670"	"36445295"
"Words of deliverance :"	"the (re)constitution of the disenfranchised feminine subject in selected works of West African and Latin American women writers /"	"by Laura Charlotte Kempen."	"Kempen, Laura Charlotte."	"Ph. D."	"University of Washington"	"1998"	"990917s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 232 leaves "		"http://hdl.handle.net/1773/6694"	"42388638"
"Merging of voices :"	"vernacularization of narrative and the invention of the subject in the making of the modern Japanese novel /"	"by Motoo Kobayashi."	"Kobayashi, Motoo."	"Ph. D."	"University of Washington"	"1994"	"950123s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"342 leaves "		"http://hdl.handle.net/1773/6645"	"31873870"
"Novel selection in Darwin's Spain /"		"Travis Landry."	"Landry, Travis."	"Ph. D."	"University of Washington"	"2008"	"081027s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 247 leaves "			"263693114"
"The phantom of the ego :"	"mimesis and subjectivity in Nietzsche, Conrad, Lawrence, and Bataille /"	"Nidesh Lawtoo."	"Lawtoo, Nidesh."	"Ph. D."	"University of Washington"	"2009"	"091104s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 330 leaves "			"463337132"
"The Apollinian and the Dionysian according to C.L. /"		"by Leila Lehnen."	"Lehnen, Leila Maria."	"M.A."	"University of Washington"	"1997"	"980807s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"35 leaves "			"39657860"
"'One wiser, better, dearer than ourselves' :"	"gothic friendship /"	"Jonathan David Levine."	"Levine, Jonathan David."	"Ph. D."	"University of Washington"	"2004"	"050217s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 294 leaves "		"http://hdl.handle.net/1773/6643;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139499"	"57681429"
"Utopia, where East and West meet :"	"a comparative study of hybrid utopias in twentieth-century Chinese and western literature /"	"by Shuen-shing Lee."	"Li, Shunxing."	"Ph. D."	"University of Washington"	"1995"	"960222s1995\\\\xx\\\\\\\bmt\\000\0\eng\d"	"ii, 254 leaves "		"http://hdl.handle.net/1773/6679"	"34241069"
"The secret violence of Henry Miller /"		"Katy Danel Masuga."	"Masuga, Katy Danel."	"Ph. D."	"University of Washington"	"2007"	"080208s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 334 leaves "		"http://hdl.handle.net/1773/6634;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3275893"	"191888790"
"Beyond art and politics :"	"voices of Spanish modernism /"	"by Julia Elizabeth Mentan."	"Mentan, Julia Elizabeth."	"Ph. D."	"University of Washington"	"2000"	"010221s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 289 leaves :"		"http://hdl.handle.net/1773/6661;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976028"	"46021612"
"The commerce of identity :"	"a genealogy of identification in the Romatic Era, 1740-1822 /"	"Robert E. Mitchell."	"Mitchell, Robert E.(Robert Edward),1969-"	"Ph. D."	"University of Washington"	"2001"	"020716s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 306 leaves "			"50184010"
"Poetry and translation /"		"by Giuseppe Natale."	"Natale, Giuseppe."	"Ph. D."	"University of Washington"	"1996"	"970404s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 185 leaves "		"http://hdl.handle.net/1773/6651"	"36681345"
"The two antilles :"	"power and representation in the West Indies /"	"John C.M. Nelson."	"Nelson, John C. M."	"Ph. D."	"University of Washington"	"2005"	"060104s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 266 leaves "		"http://hdl.handle.net/1773/6693;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178099"	"62778841"
"August Wilhelm Schlegel :"	"poet, critic and translator /"	"Christine Caroline Newcomb."	"Newcomb, Christine Caroline."	"Ph. D."	"University of Washington"	"2000"	"010301s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 248 leaves :"		"http://hdl.handle.net/1773/6681"	"46356332"
"Globalization and anarchy in cinema :"	"who wins and who loses in the entertainment war /"	"Vivian Norris."	"Norris-Schwinn, Vivian."	"Ph. D."	"University of Washington"	"2001"	"010830s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 556 leaves "		"http://hdl.handle.net/1773/6632"	"47883719"
"Turning toward the ghost :"	"nation, erasure, and post-1945 counter-histories /"	"Andrea Opitz."	"Opitz, Andrea,1969-"	"Ph. D."	"University of Washington"	"2007"	"070927s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 260 leaves :"			"173453560"
"Japanese cultural history as literary landscape :"	"scholarship, authorship and language in Yanagita Kunio's native ethnology /"	"Melek Ortabasi."	"Ortabasi, Melek."	"Ph. D."	"University of Washington"	"2001"	"020716s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 282 leaves :"		"http://hdl.handle.net/1773/6692"	"50183970"
"Amalgamated spaces of modernity /"		"Petia Radomirova Parpoulova."	"Parpoulova, Petia R."	"Ph. D."	"University of Washington"	"2008"	"080807s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 199 leaves "		"http://hdl.handle.net/1773/6638;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3303400"	"240704778"
"Modern satire as a mode of inquiry in Arno Schmidt's Die Gelehrtenrepublik and Flann O'Brien's The Third Policeman /"		"Petia R. Parpoulova."	"Parpoulova, Petia R."	"M.A."	"University of Washington"	"1999"	"000508s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 56 leaves "			"44004462"
"Sodom :"	"the judgment of the pentapolis in the Christian west to the year 1000 /"	"by Michael Francis Pettinger."	"Pettinger, Michael Francis."	"Ph. D."	"University of Washington"	"1998"	"990218s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 401 leaves "		"http://hdl.handle.net/1773/6672;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836236"	"40818228"
"Celan seen through /"		"by Nikolai B. Popov."	"Popov, Nikolai B."	"Ph. D."	"University of Washington"	"1994"	"961118s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 388 leaves "			"35953395"
"Goethe's poetic epistemology and the visual arts /"		"Andreas Christian Powik."	"Powik, Andreas Christian."	"Ph. D."	"University of Washington"	"1999"	"000508s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 197 leaves :"		"http://hdl.handle.net/1773/6642;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944169"	"44004549"
"Rewording power :"	"examining the role of first-person narratives in nineteenth-century nationalist and reform movements /"	"by Pamela G. Ralston."	"Ralston, Pamela G."	"Ph. D."	"University of Washington"	"2000"	"010223s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 279 leaves :"		"http://hdl.handle.net/1773/6680;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976045"	"46318637"
"Narrating desire/desiring narrative in Marguerite de Navarre's Heptameron /"		"Ingrid N. Ray."	"Ray, Ingrid N."	"Ph. D."	"University of Washington"	"1999"	"000511s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 234 leaves "		"http://hdl.handle.net/1773/6637;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952887"	"44037331"
"Humour :"	"the other intelligence : Curt Goetz and Jorge Ibargüengoitia /"	"by Liane Reinshagen-Joho."	"Reinshagen-Joho, Liane."	"Ph. D."	"University of Washington"	"1997"	"980318s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 162 leaves "		"http://hdl.handle.net/1773/6677"	"38743640"
"Paolo Sarpi :"	"a scholar in the age of transformation /"	"Nicla Riverso-LeVander."	"Riverso, Nicla."	"Ph. D."	"University of Washington"	"2010"	"110621s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 291 leaves :"			"732121442"
"Zhukovsky and the Germans :"	"a study in romantic hermeneutics /"	"George R. Rueckert."	"Rueckert, George Randolph."	"Ph. D."	"University of Washington"	"2003"	"040121s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 412 leaves "		"http://hdl.handle.net/1773/6630;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091063"	"54064031"
"The Übermensch comes to Scandinavia :"	"rereading Hamsun and Dinesen in the light of Nietzsche's philosophy /"	"by Anne Grethe Sabo."	"Sabo, Anne G."	"Ph. D."	"University of Washington"	"2000"	"010301s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 458 leaves "		"http://hdl.handle.net/1773/6627;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976050"	"46356351"
"William James and Friedrich Nietzsche's revaluation of truth and life /"		"by Anne Grethe Sabo."	"Sabo, Anne G."	"M.A."	"University of Washington"	"1997"	"981106s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 97 leaves "			"40255513"
