245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Some factors influencing the boron-chlorinity ratio of sea water."			"Gast, James Avery,1929-"	"Ph. D."	"University of Washington"		"890705s1959\\\\xx\ab\\\\bm\\\000\0\eng\d"	"80, [1] leaf"			"19960433"
"Internal wave breaking in a two-fluid system."			"Hall, James Michael,1943-"	"Ph. D."	"University of Washington"		"890503s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"141 leaves"			"19646951"
"Determination of organic phosphorus in sea water ..."			"Hansen, Andrew Lawrence."	"M.S."	"University of Washington"		"890628s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"26 leaves"			"19935974"
"Use of free-floating polyethylene cylinders in studies of Puget Sound phytoplankton ecology."			"Hirota, Jed."	"M.S."	"University of Washington"		"890810s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"83 leaves"			"20155375"
"Ecological observations on Abarenicola species (polychaeta) of the North Pacific."			"Hobson, Katharine Dekker."	"M.S."	"University of Washington"		"890622s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"75 leaves"			"19910733"
"The seasonal and vertical distribution of suspended particulate matter in an area of the northeast Pacific Ocean."			"Hobson, Louis A."	"Ph. D."	"University of Washington"		"890810s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves"			"20155255"
"Some influences of the Columbia River effluent on marine phytoplankton, during January, 1961."			"Hobson, Louis A."	"M.S."	"University of Washington"		"890622s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"88 leaves"			"19910687"
"Uranium in sea water ..."			"Hoekstra, Henry Raymond."	"M.S."	"University of Washington"		"890620s1942\\\\xx\af\\\\bm\\\000\0\eng\d"	"29 leaves including plate, diagrams"			"19897605"
"Late Pleistocene and Holocene history of the Laptev Sea."			"Holmes, Mark Lawrence."	"M.S."	"University of Washington"		"890810s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"99 leaves"			"20155362"
"On the circulation over the continental shelf off Washington."			"Hopkins, Thomas Sawyer."	"Ph. D."	"University of Washington"		"890810s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"203 leaves"			"20155493"
"Salt flux and mixing processes in the Columbia River Estuary during high discharge."			"Hughes, Frank Weber."	"M.S."	"University of Washington"		"890810s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"63 leaves"			"20155462"
"Seasonal vertical distributions of Copepods in the Arctic water in the Canadian Basin of the North Polar Sea."			"Hughes, Kent Hyland."	"M.S."	"University of Washington"		"890810s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"20154022"
"Potentiometric micro-determination of chloride in sea water ..."			"Illman, John Charles."	"M.S."	"University of Washington"		"890620s1943\\\\xx\a\\\\\bm\\\000\0\eng\d"	"39 leaves"			"19897725"
"Preliminary studies on the determination of strontium in sea water ..."			"Jeffery, John Edward."	"M.S."	"University of Washington"		"890620s1941\\\\xx\a\\\\\bm\\\000\0\eng\d"	"47 leaves"			"19897575"
"Sampling juvenile fishes on some sandy beaches of Puget Sound, Washington,"		"by Arthur Wayne Kendall, Jr."	"Kendall, Arthur W."	"M.S."	"University of Washington"		"890809s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"77 leaves"			"20148877"
"The sodium content of ocean water ..."			"Knapman, Frederick William."	"M.S."	"University of Washington"		"890602s1941\\\\xx\a\\\\\bm\\\000\0\eng\d"	"21 leaves"			"19802996"
"Water properties and circulation in Dabob Bay, autumn 1962."			"Kollmeyer, Ronald Charles."	"M.S."	"University of Washington"		"890616s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"111 leaves"			"19881929"
"The determination and occurrence of nickel in sea water, marine animals and plants ..."			"Laevastu, Taivo."	"M.S."	"University of Washington"		"890616s1954\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 27 leaves"			"19881805"
"A method for determining volume of phytoplankton in a study of detrital chlorophyll a."			"Larrance, Jerry David."	"M.S."	"University of Washington"		"890616s1964\\\\xx\ab\\\\bm\\\000\0\eng\d"	"107 leaves"			"19881858"
"The effect of freezing on the sulfate/chlorinity ratio in sea water,"		"by George John Lewis, Jr. ..."	"Lewis, George John."	"M.S."	"University of Washington"		"890724s1950\\\\xx\a\\\\\bm\\\000\0\eng\d"	"19 leaves"			"20060271"
"Distributions of copepoda at Rongelap Atoll, Marshall Islands."			"Mahnken, Conrad Van Wyck."	"M.S."	"University of Washington"		"890724s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"20060326"
"Respiratory ecology of two burrowing polychaetes, Abarenicola pacifica and Lumbrineris zonata."			"May, Dora Radcliffe."	"M.S."	"University of Washington"		"900424s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"21 leaves"			"21420858"
"A thermodynamic model of sea ice."			"Maykut, Gary Allen,1939-"	"Ph. D."	"University of Washington"		"900424s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"199 leaves"			"21420854"
"The dynamics of a fiord estuary: Silver Bay, Alaska."			"McAlister, W. Bruce."	"M.S."	"University of Washington"		"890724s1958\\\\xx\ab\\\\bm\\\000\0\eng\d"	"76 leaves"			"20060293"
"On the mechanism of wind-slick generation."			"McLeish, William Lee,1929-"	"Ph. D."	"University of Washington"		"890810s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"110 leaves"			"20155304"
"The temperature and salinity characteristics of Puget Sound and Strait of Juan de Fuca based on the M.V. Catalyst observations of 1932 to 1942."			"Megia, Teodoro G."	"M.S."	"University of Washington"		"890824s1956\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"20240820"
"Free oscillations in a bounded, beta-plane ocean."			"Mofjeld, Harold O."	"Ph. D."	"University of Washington"		"900425s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"113 leaves"			"21426768"
"The measurement of transports and current velocities in tidal streams by an electromagnetic method."			"Morse, Richard Meredith."	"M.S."	"University of Washington"		"890824s1957\\\\xx\a\\\\\bm\\\000\0\eng\d"	"134 leaves"			"20240836"
"The physical oceanography of the northern Baffin Bay region."			"Muench, Robin D."	"Ph. D."	"University of Washington"		"890810s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"150 leaves"		"http://hdl.handle.net/1773/11061;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7116983"	"20154074"
"Recent sediments of the East Siberian Sea."			"Naugler, Frederic P.(Frederic Paist)"	"M.S."	"University of Washington"		"890810s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"20154111"
"A quantitative study of benthic polychaete assemblages in Port Madison, Washington."			"Nichols, Frederic H.(Frederic Hone),1937-"	"M.S."	"University of Washington"		"890810s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"20154673"
"Oceanographic conditions near the head of Southern Puget Sound, August 1957 through September 1958."			"Olcay, Necip."	"M.S."	"University of Washington"		"890719s1959\\\\xx\ab\\\\bm\\\000\0\eng\d"	"59, [154] leaves"			"20030562"
"Instability of Stokes waves to three-dimensional disturbances."			"Overland, James E."	"M.S."	"University of Washington"		"890810s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"30 leaves"			"20154751"
"A one-dimensional model of the ocean thermocline."			"Overstreet, Roy."	"M.S."	"University of Washington"		"890719s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"57 leaves"			"20030332"
