245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Studies on the roles of humoral antibodies and immune macrophages in the rejection of allografts of SaI in the C57B1/6Ks mouse."			"Tsoi, Mang-so,1934-"	"Ph. D."	"University of Washington"		"890706s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19967153"
"A characterization of the molecular weights of peptides synthesized in a cell free system using denatured DNA as a template."			"Ullman, John Sumner,1943-"	"M.S."	"University of Washington"		"890615s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19875830"
"The effect of chemically altered base pairs on DNA-DNA duplex thermal stability."			"Ullman, John Sumner,1943-"	"Ph. D."	"University of Washington"		"890615s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19875798"
"Murine myeloma"	"tumor induction and C-type particle characterization."		"Volkman, Loy Elaine."	"Ph. D."	"University of Washington"		"890515s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"119 leaves"			"19704903"
"The regulation, purification and properties of two aminotransferases from Bacillus subtilis."			"Weigent, Douglas Anthony."	"Ph. D."	"University of Washington"		"890821s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"100 leaves"			"20223286"
"Predominant cultivable subgingival flora in relation to the etiology of periodontal disease."			"Williams, Betty Louise."	"Ph. D."	"University of Washington"		"890518s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19729087"
"Transplantation antigens of murine plasma cell tumors."			"Williams, Winston Hugh,1941-"	"Ph. D."	"University of Washington"		"890515s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"135 leaves"			"19704871"
"The reduction of inorganic compounds by Micrococcus lactilyticus."			"Woolfolk, Clifford Allen,1935-"	"Ph. D."	"University of Washington"		"890720s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"150 leaves"			"20040596"
"DNA-dependent RNA polymerase in the dimorphic fungus Mucor rouxii."			"Young, Howard Alan."	"Ph. D."	"University of Washington"		"890518s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19729023"
"Characterization of a methanol oxidation gene cluster in the facultative methylotroph Methylobacterium sp. strain AM1 /"		"by Dawn Jenel Anderson."	"Anderson, Dawn Jenel."	"Ph. D."	"University of Washington"	"1988"	"890822s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 121 leaves :"			"20231778"
"Determinants and consequences of retroviral RNA encapsidation /"		"by Rachel Aronoff."	"Aronoff, Rachel,1963-"	"Ph. D."	"University of Washington"	"1992"	"921005s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 107 leaves :"			"26729565"
"Characterization of a major surface antigen of Actinomyces israelii /"		"by Gregg Yoshio Ayakawa."	"Ayakawa, Gregg Yoshio."	"Ph. D."	"University of Washington"	"1983"	"830525s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 96 leaves :"			"9544090"
"Viruses produced by spontaneous and virally induced AKR leukemias /"		"by Gayle Cocita Baldwin."	"Baldwin, Gayle Cocita."	"Ph. D."	"University of Washington"	"1983"	"831104s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 141 leaves :"			"10095979"
"Studies on the mechanism and specificity of the eucaryotic type 1 DNA topoisomerase /"		"by Michael Douglas Been."	"Been, Michael Douglas."	"Ph. D."	"University of Washington"	"1982"	"830310s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 98 leaves, 23 unnumbered leaves of plates :"			"9297881"
"Studies on myc-containing avian retroviruses /"		"by Bonita Jean Biegalke."	"Biegalke, Bonita Jean."	"Ph. D."	"University of Washington"	"1986"	"870408s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"iii, 114 leaves, 17 unnumbered leaves of plates :"			"15502550"
"Molecular and transcriptional characterization of F1845, the fimbrial adhesin of a diarrhea-associated E. coli which mediates diffuse adherence to HEp-2 cells /"		"by Sima Shabestari Bilge."	"Bilge, Sima Shabestari,1964-"	"Ph. D."	"University of Washington"	"1992"	"930208s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 124 leaves :"			"27396652"
"The regulation of the interferon-induced, double-stranded RNA-activated protein kinase during poliovirus infection /"		"by Tracy L. Black."	"Black, Tracy L.(Tracy Lee)"	"Ph. D."	"University of Washington"	"1992"	"921105s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 114 leaves :"			"26921243"
"Studies of the transcriptional regulation of crystal protein genes of Bacillus thuringiensis /"		"by Kelly Lynn Brown."	"Brown, Kelly Lynn."	"Ph. D."	"University of Washington"	"1991"	"920228s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 174 leaves :"			"25365870"
"Molecular characterization of the Bacillus thuringiensis subsp. thompsoni crystal protein genes and the regulation of their expression /"		"by Kit L. Brown."	"Brown, Kit L.(Kit Lee)"	"Ph. D."	"University of Washington"	"1992"	"930201s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 103 leaves :"			"27352873"
"An analysis of genetic factors controlling the antibody response to ecotropic and xenotropic murine leukemia viruses /"		"by Melissa Ann Brown."	"Brown, Melissa Ann."	"Ph. D."	"University of Washington"	"1982"	"830310s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 133 leaves :"			"9297948"
"Molecular characterization of beta-converting and gamma-nonconverting corynebacteriophages and isolation of the gene for diptheria toxin /"		"by Gregory Allen Buck."	"Buck, Gregory Allen."	"Ph. D."	"University of Washington"	"1981"	"810409s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 107 leaves, 26 unnumbered leaves of plates :"			"7320936"
"Characterization of measles virus plus-sense RNA synthesis /"		"by Sharon J. Castaneda."	"Castaneda, Sharon J."	"Ph. D."	"University of Washington"	"1990"	"911008s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 113 leaves :"			"24516866"
"Identification and characterization of growth factors in poxviruses /"		"by Wen Chang."	"Chang, Wen,1960-"	"Ph. D."	"University of Washington"	"1988"	"880922s1988\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 102 leaves, 9 unnumbered leaves of plates :"			"18515428"
"The genetic ecology of conversion to toxinogeny by the beta family of corynebacteriophage /"		"by Nicholas Philip Cianciotto."	"Cianciotto, Nicholas Philip."	"Ph. D."	"University of Washington"	"1986"	"870210s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 123 leaves, 20 unnumbered leaves of plates :"			"15176040"
"Genetic organization and regulation of a wound-inducible (win6) chitinase multigene family in poplar trees /"		"by Howard Robert Grahame Clarke."	"Clarke, Howard Robert Grahame,1959-"	"Ph. D."	"University of Washington"	"1994"	"940713s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 116 leaves :"			"30758443"
