245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Low temperature oxidation of aluminum nitride /"		"by Sharon Jones."	"Jones, Sharon."	"M.S. Mat. S. & E."	"University of Washington"	"1987"	"871218s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 105 leaves, 10 unnumbered leaves of plates :"			"17255589"
"Microstructural characterization of titanium-aluminum alloys in the range 40-50 atomic percent aluminum /"		"by Steven Alan Jones."	"Jones, Steven Alan."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900108s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 53 leaves :"			"20861788"
"Microhardness anisotropy of single crystal sapphire and sapphire solid solutions /"		"by Masaki Kaji."	"Kaji, Masaki."	"M.S. Mat. S. & E."	"University of Washington"	"1988"	"880607s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 147 leaves :"			"18048858"
"Reactive lithium zirconate /"		"James Kammeyer."	"Kammeyer, James."	"B.S. in Mat. S. & E."	"University of Washington"	"1987"	"091210s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"14 leaves "			"476887847"
"Decomposition pathways of organometallic precursors used in the fabrication of high Tc̳ superconducting fibers /"		"by Richard Allen Kennish."	"Kennish, Richard Allen."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900413s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 72 leaves :"			"21370865"
"Microstructural and fractographic characterization of B₄C-Al cermets /"		"by Gyeungho Kim."	"Kim, Gyeungho."	"M.S. Mat. S. & E."	"University of Washington"	"1987"	"871216s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 54 leaves, 1 unnumbered leaf of plates :"			"17245833"
"Microstructural analysis of CVD aluminum oxide film on silicon /"		"by Jonghee Kim."	"Kim, Jonghee."	"M.S. Mat. S. & E."	"University of Washington"	"1987"	"871218s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 68 leaves :"			"17255528"
"Structure-property relationships of aqueous ceramic particulate systems /"		"by Seong Il Kim."	"Kim, Seong Il."	"Ph. D."	"University of Washington"	"1989"	"900807s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 107 leaves :"			"22192596"
"Microstructure of chemically vapor deposited silicon nitride /"		"by Seong-il Kim."	"Kim, Seong-il."	"M.S. Cer. E."	"University of Washington"	"1984"	"840820s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 51 leaves :"			"11070927"
"Microstructure/property relationships of a spray-cast aluminum-lithium alloy /"		"by Kenji Alexander Kojima."	"Kojima, Kenji Alexander."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900116s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 103 leaves :"			"20906380"
"The effect of Fe impurities on the mechanical properties of high purity RBSN /"		"by Mark Allison LaCombe."	"LaCombe, Mark Allison."	"M.S. Met. E."	"University of Washington"	"1985"	"850905s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 113 leaves :"			"12493751"
"Morphological and crystallographic characterization of B₄C-Al composites /"		"by Tahar Laoui."	"Laoui, Tahar."	"M.S. Met. E."	"University of Washington"	"1986"	"861230s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 95 leaves :"			"15024362"
"Structural effects on the microhardness anisotropy of single crystal CaF₂ and MgO /"		"by Henry Ayikwei Larmie."	"Larmie, Henry Ayikwei."	"Ph. D."	"University of Washington"	"1988"	"890329s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 290 leaves :"			"19474956"
"Characterization of microstructural damage in Cu-base alloys subjected to high strain rates /"		"by Kyou Haeng Lee."	"Lee, Kyou Haeng."	"Ph. D."	"University of Washington"	"1989"	"900809s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 219 leaves, 49 unnumbered leaves of plates :"			"22201852"
"Reaction-bonded silicon nitride processing and its effect on fiber reinforcements /"		"by Philip Lemoine."	"Lemoine, Philip."	"M.S."	"University of Washington"	"1988"	"890711s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 117 leaves :"			"19991444"
"Microhardness anisotropy of single crystal pyrite, FeS₂ /"		"by Donald Francis Lewis."	"Lewis, Donald Francis."	"M.S. Met. E."	"University of Washington"	"1986"	"870327s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 90 leaves :"			"15377042"
