245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Agentive versus paternalistic approach to ensuring minimally decent human life :"	"a qualitative case study of females living on the streets in Bamako, Mali /"	"Ariel E. Macpherson."	"Macpherson, Ariel E."	"M.A.I.S."	"University of Washington"	"2010"	"110621s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 91 leaves :"			"732152510"
"Huduma Namba :"	"Kenya's transformation into an informational state /"	"Faith Nyaunga Nyakundi."	"Nyakundi, Faith Nyaunga,author.http://www.wikidata.org/entity/Q107079024"	"M.A.I.S."	"University of Washington"	"2020."	"210316t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (3 unnumbered pages, 52 pages) :"	"Pekkanen, Saadia M.,degree supervisor.http://www.wikidata.org/entity/Q101242341"	"http://hdl.handle.net/1773/46353"	"1241982577"
"Source affiliation and framing of the GMO debate by East Africa's nation media group /"		"Rebecca Randall."	"Randall, Rebecca,author."	"M.A.I.S."	"University of Washington"	"2014"	"141212t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (89 pages)"	"Gardner, Ben(Benjamin Richard),degree supervisor."	"http://hdl.handle.net/1773/26780"	"898085371"
"Speak English :"	"assessing Tanzanian rural opinions of success on national exams and language comprehension /"	"Dennis John Smith."	"Smith, Dennis John,author.http://www.wikidata.org/entity/Q107524007"	"M.A.I.S."	"University of Washington"	"2019."	"190830t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (i, 59 pages) :"	"Long, James D.,degree supervisor.http://www.wikidata.org/entity/Q107523793"	"http://hdl.handle.net/1773/43980"	"1114737771"
"Picturebooks and the grammar of Tanzanian national identity :"	"sociolinguistic policy, collective transformations and cultural production /"	"Carl Thomas Taylor."	"Taylor, Carl Thomas,author."	"M.A.I.S."	"University of Washington"	"2018"	"181113t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 69 pages) :"	"Porter, Deborah Lynn,degree supervisor.http://www.wikidata.org/entity/Q98688499"	"http://hdl.handle.net/1773/42105"	"1062701022"
"Brazil's emerging roadmap for Internet governance /"		"Daniel Arnaudo."	"Arnaudo, Daniel,author.http://www.wikidata.org/entity/Q106127373"	"M.A.I.S."	"University of Washington"	"2014"	"141024t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (86 pages)"	"Warren, Jonathan W.,degree supervisor.http://www.wikidata.org/entity/Q106127237"	"http://hdl.handle.net/1773/26489"	"893688995"
"Selective listening :"	"why U.S. policymakers de-securitized Colombia's internal displacement crisis /"	"Isaac Fones."	"Fones, Isaac,author."	"M.A.I.S."	"University of Washington"	"2016"	"160804t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (63 pages)"	"Lucero, Jose Antonio,1972-degree supervisor.http://www.wikidata.org/entity/Q107503387"	"http://hdl.handle.net/1773/36457"	"954776428"
"Bowling at home :"	"re-tweeting gunshots as means to create social capital in conflict-ridden communities /"	"Roberto A. Juarez-Garza."	"Juarez-Garza, Roberto A."	"M.A.I.S."	"University of Washington"	"2011"	"121102s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 99 leaves :"			"815795505"
"Rhythms of resilience :"	"transcending legacies of indigenous loss in Wallmapu /"	"Nicole Kallestad."	"Kallestad, Nicole,author.http://www.wikidata.org/entity/Q107503359"	"M.A.I.S."	"University of Washington"	"2019."	"190905t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (111 pages) :"	"Lucero, Jose Antonio,1972-degree supervisor.http://www.wikidata.org/entity/Q107503387"	"http://hdl.handle.net/1773/43986"	"1117448770"
"Conservation, territory, and knowledge in Western Pará /"		"Benjamin Kantner."	"Kantner, Benjamin,author.http://www.wikidata.org/entity/Q107077961"	"M.A.I.S."	"University of Washington"	"2020."	"210308t20202020wauab\\\obm\\s000\0\eng\d"	"1 online resource (91 unnumbered pages) :"	"Warren, Jonathan W.,degree supervisor.http://www.wikidata.org/entity/Q106127237"	"http://hdl.handle.net/1773/46342"	"1240734849"
