245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A light and electron microscopic study of immunocytochemical localization in normal development and following deafferentation in the pyriform cortex of the rat /"		"by Ruth Ellen Westenbroek."	"Westenbroek, Ruth Ellen."	"Ph. D."	"University of Washington"	"1988"	"880615s1988\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 226 leaves, 48 unnumbered leaves of plates :"			"18093744"
"The restorative effects of thymus grafts in neonatally thymectomized rats"	"studies of lymphocyte life spans, response in the mixed lymphocyte reaction (MLR), and H³-uridine uptake."		"Willis, Judith Ione."	"Ph. D."	"University of Washington"		"890512s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"241 leaves"			"19698623"
"Uptake of adenovirus by intestinal absorptive cells of the suckling rat."			"Worthington-Roberts, Bonnie S.,1943-"	"Ph. D."	"University of Washington"	"1971"	"810518s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"337 leaves :"			"7426366"
"Natural history and pattern of early growth in the hydroid phialidium gregarium as cultured in the laboratory."			"Worthman, Steven G."	"M.S."	"University of Washington"		"890518s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"59 leaves"			"19726173"
"Identification of the intracellular site and membrane components involved in ricin A-chain translocation /"		"by Aykut Bilge."	"Bilge, Aykut."	"Ph. D."	"University of Washington"	"1995"	"960718s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 85 leaves :"			"35108377"
"The role of opsin expression in the development of photoreceptor topography and synapses in the fetal primate retina /"		"by Keely Maureen Bumsted."	"Bumsted, Keely Maureen,1969-"	"Ph. D."	"University of Washington"	"1996"	"970923s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 177 leaves :"		"http://hdl.handle.net/1773/5679"	"37671462"
"Structural studies of protein phosphatase 2A, simian virus 40 small t antigen, and the PhoQ sensor domain /"		"Uhn-Soo Cho."	"Cho, Uhn-Soo."	"Ph. D."	"University of Washington"	"2007"	"081114s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 143 leaves :"		"http://hdl.handle.net/1773/5677;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265314"	"271694561"
"The role of retinal-specific transcription factors in neurogenesis /"		"by Lely Chow."	"Chow, Lely,1967-"	"Ph. D."	"University of Washington"	"1999"	"991104s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 137 leaves :"		"http://hdl.handle.net/1773/5678;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924079"	"42768971"
"The embryonic macrophage :"	"scavenger or sculptor? /"	"by Michael Lawrence Cunningham."	"Cunningham, Michael Lawrence."	"Ph. D."	"University of Washington"	"1996"	"970210s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 86 leaves :"		"http://hdl.handle.net/1773/5687"	"36360333"
"An ancient neurotrophin code in zebrafish :"	"the Runx/Cbf[Beta] complex specifies the fate switch from TrkB+ to TrkC+ nociceptors and sensory receptor expression /"	"Philia Gau."	"Gau, Philia,author."	"Ph. D."	"University of Washington"	"2016"	"160810t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (125 pages) :"	"Dhaka, Ajay Kumar,1970-degree supervisor.;Raible, David W.,degree supervisor."	"http://hdl.handle.net/1773/36496"	"956459872"
"The protein-protein interactions of the molecular chaperone, alphaB crystallin :"	"an in-depth analysis of structure, function, and mechanism /"	"Joy Gispati Ghosh."	"Ghosh, Joy Gispati."	"Ph. D."	"University of Washington"	"2006"	"070605s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 346 leaves :"		"http://hdl.handle.net/1773/5690;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230756"	"137995433"
"Nuclear SPARC :"	"spatial localization and protein-protein interactions /"	"Michel D. Gooden."	"Gooden, Michel D."	"M.S."	"University of Washington"	"2000"	"010419s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 79 leaves :"			"46779733"
"Structural basis of the beta-catenin/Tcf and beta-catenin/ICAT interactions /"		"Thomas A. Graham."	"Graham, Thomas A.(Thomas Aaron),1971-"	"Ph. D."	"University of Washington"	"2003"	"040511s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 110 leaves :"			"55119585"
"Development and maturation of the ocular lens /"		"Teri Marie Seeberger Greiling."	"Greiling, Teri Marie Seeberger."	"Ph. D."	"University of Washington"	"2009"	"100108s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 149 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377240"	"496301512"
"Notch signaling in cell-fate specification and maintenance in the developing and adult mammalian inner ear /"		"Byron H. Hartman."	"Hartman, Byron H.(Byron Haney),1978-"	"Ph. D."	"University of Washington"	"2009"	"100114s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 136 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377343"	"498406558"
"The role of mitochondria in neuronal survival following deafferentation /"		"by Gregory Edmund Hyde."	"Hyde, Gregory Edmund."	"Ph. D."	"University of Washington"	"1995"	"960108s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 160 leaves :"			"34003077"
"Cell adhesion molecules in human hair follicle morphogenesis /"		"by Elizabeth Danford Kaplan."	"Kaplan, Elizabeth Danford."	"Ph. D."	"University of Washington"	"1996"	"970402s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 130 leaves :"		"http://hdl.handle.net/1773/5688"	"36667505"
"Axon growth and neuron-glia interactions in the olfactory system /"		"Mary Elizabeth Lee."	"Lee, Mary Elizabeth,1966-"	"Ph. D."	"University of Washington"	"1997"	"980928s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 154 leaves :"		"http://hdl.handle.net/1773/5684"	"39946694"
"The differentiation of natural killer cells at uterine implantation sites in mice /"		"by Paul A. Linnemeyer."	"Linnemeyer, Paul A."	"Ph. D."	"University of Washington"	"1996"	"961113s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 141 leaves :"			"35907189"
"Biochemical and structural studies of key components in the Wnt signaling pathway /"		"Jing Liu."	"Liu, Jing,1978-"	"Ph. D."	"University of Washington"	"2008"	"081201s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 106 leaves :"		"http://hdl.handle.net/1773/5685;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3318213"	"276782483"
"Structure-based inhibitor design :"	"cholera toxin and heat-labile enterotoxin /"	"by Wendy Minke."	"Minke, Wendy."	"Ph. D."	"University of Washington"	"2000"	"010507s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 200 leaves :"			"46888117"
"Structural and functional characterization of human alphaB-crystallin, a small heat-shock protein and molecular chaperone /"		"by Paul J. Muchowski."	"Muchowski, Paul J.,1971-"	"Ph. D."	"University of Washington"	"1998"	"991006s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 180 leaves :"		"http://hdl.handle.net/1773/5676;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916700"	"42585211"
"The origin and differentiation of the osteoclast /"		"by Yukari Muguruma."	"Muguruma, Yukari."	"Ph. D."	"University of Washington"	"1998"	"981120s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 93 leaves :"		"http://hdl.handle.net/1773/5681"	"40357028"
"Characterization of T cell antigen receptor interactions by analysis of TCR gene usage and site-directed mutagenesis /"		"by David A. Ostrov."	"Ostrov, David A."	"Ph. D."	"University of Washington"	"1995"	"960618s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 111 leaves :"			"34946420"
"Structural and electrostatic contributions to differences in oxidation-reduction potentials of two mutants of the copper protein, pseudoazurin /"		"by Clare Ann Peters-Libeu."	"Peters-Libeu, Clare Ann."	"Ph. D."	"University of Washington"	"1996"	"970515s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 247 leaves :"		"http://hdl.handle.net/1773/5683"	"36912029"
"The role of peptide growth factors in the formation of neural retina and pigmented epithelium /"		"by Catrin Pittack."	"Pittack, Catrin."	"Ph. D."	"University of Washington"	"1995"	"960920s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 119 leaves :"			"35595777"
"Apoptosis of malignant human B cells by ligation of CD20 with monoclonal antibodies /"		"by Daming Shan."	"Shan, Daming,1964-"	"Ph. D."	"University of Washington"	"1998"	"990716s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 100 leaves :"		"http://hdl.handle.net/1773/5682;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907957"	"41891058"
"Structural and biochemical studies of protein poly(ADP-ribosyl)ation /"		"Zhizhi Wang."	"Wang, Zhizhi,1986-"	"Ph. D."	"University of Washington"	"2012"	"130816s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 78 pages) :"	"Xu, Wenqing(College teacher),thesis advisor."	"http://hdl.handle.net/1773/22432"	"855916422"
"Structural and biochemical studies on the Wnt/[beta]-catenin signaling pathway and the PI3K/CISK signaling pathway /"		"Yi Xing."	"Xing, Yi."	"Ph. D."	"University of Washington"	"2004"	"041115s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 114 leaves :"		"http://hdl.handle.net/1773/5680"	"56970328"
"Regulation of retinal endothelial cells and pericytes by VEGF, TGF-beta1, and SPARC /"		"by Qi Yan."	"Yan, Qi,1962-"	"Ph. D."	"University of Washington"	"1998"	"990311s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 113 leaves :"		"http://hdl.handle.net/1773/5686;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836280"	"40946292"
