245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Bio-behavioral models for HIV prevention /"		"Aditya S. Khanna."	"Khanna, Aditya."	"Ph. D."	"University of Washington"	"2012"	"130830s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xi, 131 pages) :"	"Goodreau, Steven M.,thesis advisor.http://www.wikidata.org/entity/Q54802111"	"http://hdl.handle.net/1773/22461;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3552705"	"857312575"
"Circular migrations and HIV transmission dynamics /"		"Aditya, Khanna."	"Khanna, Aditya."	"M.S."	"University of Washington"	"2009"	"100430s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 80 leaves :"			"610209152"
"Measuring conflict among objective functions in multi-objective optimization /"		"Nicholas D.C. Kullman."	"Kullman, Nicholas D. C.,author."	"M.S."	"University of Washington"	"2016"	"170421t20162016wauab\\\obm\\s000\0\eng\d"	"1 online resource (v, 56 pages) :"	"Tóth, Sándor F.,1971-degree supervisor."	"http://hdl.handle.net/1773/38212"	"983467646"
"Release-recapture models for estimating the stream residence time of spawning salmon /"		"by James Lady."	"Lady, James."	"M.S."	"University of Washington"	"1996"	"970108s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxii, 234 leaves :"			"36174462"
"Parameter uncertainty in streamside modeling /"		"Jody Brauner Lando."	"Lando, Jody Brauner."	"M.S."	"University of Washington"	"2004"	"050602s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 54 leaves :"			"60548091"
"The extension of the vitality model and its application /"		"Ting Li."	"Li, Ting,1982-"	"M.S."	"University of Washington"	"2008"	"080911s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 68 leaves :"			"247979481"
"Visualize the intrinsic and extrinsic processes that determine the patterns of human mortality /"		"Ting Li."	"Li, Ting,1982-"	"Ph. D."	"University of Washington"	"2011"	"110930s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 161 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452742"	"755112838"
"Statistical models for estimating salmon escapement and stream residence time based on stream survey data /"		"by Shiquan Liao."	"Liao, Shiquan."	"Ph. D."	"University of Washington"	"1994"	"950518s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 190 leaves :"			"32502637"
"Depensation :"	"evidence and implications /"	"by Martin Charles Liermann."	"Liermann, Martin Charles."	"Ph. D."	"University of Washington"	"1999"	"000517s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 113 leaves :"		"http://hdl.handle.net/1773/6365;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952859"	"44070425"
"On elucidating ecological process using spatial point process models /"		"Nathan Herbert Loosmore."	"Loosmore, Nathan Herbert."	"Ph. D."	"University of Washington"	"2011"	"111003s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 128 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452714"	"755622171"
"Development, expansion, and evaluation of release-recapture survival models for Snake River juvenile salmonids, with new algorithms allowing time-dependent individual covariates /"		"Alan B. Lowther."	"Lowther, Alan B."	"Ph. D."	"University of Washington"	"2002"	"021030s2002\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xx, 220 leaves :"		"http://hdl.handle.net/1773/6378"	"50900732"
"Multi-source mixing models :"	"food web determination using stable isotope tracers /"	"by Susan Crane Lubetkin."	"Lubetkin, Susan Crane,1972-"	"M.S."	"University of Washington"	"1997"	"990315s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"x, 146 leaves :"			"40961700"
"Using annual cycles of stable carbon isotope ratios with baleen and body length data from bowhead whales (Balaena mysticetus) to estimate whale age and explore anomalous years /"		"Susan C. Lubetkin."	"Lubetkin, Susan Crane,1972-"	"Ph. D."	"University of Washington"	"2008"	"090413s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 183 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328426"	"318357776"
"Detecting spatial autocorrelation in northern flying squirrel capture data and its importance in detecting habitat relationships and estimating abundance /"		"Derek J. McClure."	"McClure, Derek J."	"M.S."	"University of Washington"	"2007"	"080703s2007\\\\xx\a\\\\\bms\\000\0\eng\d"	"iii, 68 leaves :"			"233203769"
"Forecasting migratory timing and abundance of pink salmon (Oncorhynchus gorbuscha) runs using sex-ratio information /"		"by Craig A. McKinstry."	"McKinstry, Craig A."	"M.S."	"University of Washington"	"1993"	"940114s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 74 leaves :"			"29630795"
"Estimation of catch parameters from a fishery observer program with multiple objectives /"		"Timothy Jason Miller."	"Miller, Timothy Jason,1972-"	"Ph. D."	"University of Washington"	"2005"	"060329s2005\\\\xx\a\\\\\bms\\000\0\eng\d"	"xx, 419 pages :"		"http://hdl.handle.net/1773/6379;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183396"	"65286075"
"Population trends of the eastern North Pacific blue whale /"		"Cole Monnahan."	"Monnahan, Cole,author."	"M.S."	"University of Washington"	"2013"	"140908t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (viii, 64 pages) :"	"Branch, Trevor A.,degree supervisor."	"http://hdl.handle.net/1773/25197"	"890161174"
"Modeling the population dynamics of herring in the Prince William Sound, Alaska /"		"Melissa L. Muradian."	"Muradian, Melissa L.,author."	"M.S."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiv, 74 pages) :"	"Branch, Trevor A.,degree supervisor."	"http://hdl.handle.net/1773/34166"	"936747070"
"Correlates of the decline of the Steller sea lion in the North Pacific /"		"Hans Nesse."	"Nesse, Hans."	"M.S."	"University of Washington"	"2009"	"100813s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 128 pages :"			"655900261"
"Controls on the productivity of exploited ecosystems :"	"linking ecology and resource management /"	"Kiva L. Oken."	"Oken, Kiva L.,author."	"Ph. D."	"University of Washington"	"2016"	"170421t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 133 pages, 24 unnumbered pages) :"	"Essington, Timothy,degree supervisor."	"http://hdl.handle.net/1773/38211"	"983467225"
"Estimating Pacific Northwest salmon escapement :"	"a methods review based on statistical first principles /"	"Amber L. Parsons."	"Parsons, Amber L."	"M.S."	"University of Washington"	"2009"	"091002s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 263 pages :"			"444710245"
"A predator susceptibility model of juvenile salmon survival and a Voronoi tessellation-based approach for generating hypothetical forest landscapes /"		"Gregor Passolt."	"Passolt, Gregor."	"M.S."	"University of Washington"	"2012"	"121119s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ix, 96 pages) :"	"Anderson, James J.(James Jay),thesis advisor."	"http://hdl.handle.net/1773/20613;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515971"	"818658475"
"A graphical user interface (GUI) input-based algorithm to automate generation of multi-state models for release-recapture studies /"		"Adam C. Pope."	"Pope, Adam C.,author."	"M.S."	"University of Washington"	"2014"	"140915t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (vii, 149 pages) :"	"Skalski, J. R.,degree supervisor."	"http://hdl.handle.net/1773/25342"	"890607926"
"Statistical analysis of schooling patterns in the southeastern Bering Sea pollock /"		"by Miroslaw Powojowski."	"Powojowski, Miroslaw."	"M.S."	"University of Washington"	"1994"	"950126s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 74 leaves :"			"31890380"
"A Bayesian analysis of management strategies for the wild Snake River fall Chinook /"		"by Lorraine Brown Read."	"Read, Lorraine Brown."	"M.S."	"University of Washington"	"1996"	"961216s1996\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 97 pages :"			"36095151"
"Multi-criteria assessment of ecological process models using pareto optimization /"		"by Joel Howard Reynolds."	"Reynolds, Joel H."	"Ph. D."	"University of Washington"	"1996"	"971229s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 234 leaves :"		"http://hdl.handle.net/1773/6377"	"38136815"
"Population dynamics of spiny dogfish (Squalus acanthias) in the Gulf of Alaska with an emphasis on the analysis of bycatch data /"		"Joel Rice."	"Rice, Joel."	"M.S."	"University of Washington"	"2007"	"080827s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 109 leaves :"			"244486321"
"Quantifying sensitivity and exposure to climate change in Western North American species /"		"Darwin Scott Rinnan."	"Rinnan, Darwin Scott,author."	"M.S."	"University of Washington"	"2015"	"150608t20152015wauab\\\obm\\s000\0\eng\d"	"1 online resource (v, 65 pages) :"	"Lawler, Joshua J.,degree supervisor."	"http://hdl.handle.net/1773/33247"	"910853211"
"Gear selectivity :"	"the use of sub-sampling and modeling reference trawl selectivity /"	"by Michael Nicolaj Rosing."	"Rosing, Michael Nicolaj."	"M.S."	"University of Washington"	"1999"	"000606s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 66 leaves :"			"44188891"
