245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Proofs of irrationality."			"Dean, David Bruce."	"M.A.T."	"University of Washington"		"890616s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"79 leaves"			"19879039"
"Representations of C*-algebras by uniform CT-bundles and operator theory."			"Doran, Robert Stuart,1937-"	"Ph. D."	"University of Washington"		"890512s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19697284"
"Circuits in the d-cube."			"Douglas, Robert James,1937-"	"Ph. D."	"University of Washington"		"890512s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"46 leaves"			"19697435"
"Prediction theory over discrete Abelian groups."			"Eaves, David Magill."	"Ph. D."	"University of Washington"		"890726s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"54 leaves"			"20071277"
"On QF-1 algebras."			"Floyd, Denis Ragan,1938-"	"Ph. D."	"University of Washington"		"890615s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"59 leaves"			"19873590"
"Disconnected Gleason parts."			"Garnett, John."	"Ph. D."	"University of Washington"		"890615s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"43 [1] leaf"			"19873540"
"Vectors, matrices and convexity for the advanced high school student."			"Gilbert, Everett Ray."	"M.A.T."	"University of Washington"		"890512s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"49 leaves"			"19696784"
"Unstable points in hyperspaces."			"Gray, Neil Robert,1933-"	"Ph. D."	"University of Washington"		"890615s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"26 unnumbered leaves"			"19873778"
"Injective modules and quotient rings."			"Halldórsdóttir, Hildigunnur."	"M.A."	"University of Washington"		"890509s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"92 leaves"			"19682438"
"Optimum designs for statistical inference with correlated samples."			"Jacobson, Harold Israel."	"M.S."	"University of Washington"		"890620s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"34 unnumbered leaves"			"19897108"
"Certain topics in relativity."			"Jeffries, Clark Debs."	"M.S."	"University of Washington"		"890609s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"54 [1] leaf"			"19841826"
"Norm minimization on an affine subspace."			"Johnson, Frederick Carroll,1940-"	"Ph. D."	"University of Washington"		"890620s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"51 [3] leaves"			"19897121"
"Degrees of undecidability of arithmetical theories."			"Jones, James Parks,1941-"	"Ph. D."	"University of Washington"		"890619s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19889999"
"Unique factorization and Noetherian rings."			"Kagal, Shaila Laxmikant."	"M.S."	"University of Washington"		"890609s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"43 [1] leaf"			"19841800"
"On the generalized inverse of a matrix."			"Kovala, Paavo Eino."	"M.A."	"University of Washington"		"890512s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"75 leaves"			"19697238"
"Injective modules with finitely generated essential socle."			"Kurshan, Robert Paul,1943-"	"Ph. D."	"University of Washington"		"890525s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"68 leaves"			"19762615"
"Numerical techniques for calculation Bessel functions."			"Larowe, Eugene."	"M.A."	"University of Washington"		"890525s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"84 leaves"			"19763098"
"The closed span of the translates of functions in Lp (G)."			"Lichtman, Denis Roger,1930-"	"Ph. D."	"University of Washington"		"890619s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"39 leaves"			"19890047"
"Tabulation of the exact distribution of some Rényi-type statistics."			"Lientz, Bennet P."	"M.S. Math. Stat."	"University of Washington"		"890615s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 unnumbered leaves"			"19873661"
"On the distribution of Renyi-type statistics and power of the corresponding tests."			"Lientz, Bennet Price,1942-"	"Ph. D."	"University of Washington"		"890619s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19889971"
"Coherent rings and homology."			"McRae, Daniel George,1938-"	"Ph. D."	"University of Washington"		"890517s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"111 leaves"			"19719632"
"Sets of integers and degrees of unsolvability."			"Miller, Webb Colby,1943-"	"M.S."	"University of Washington"		"890601s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"19 [1] leaf"			"19794587"
"Methods for improving one-dimensional iterative functions."			"Nakatani, Hannah Tsuyako."	"M.S."	"University of Washington"		"890609s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"57 leaves"			"19840003"
"Evaluation of the power of some chi-square tests."			"Nam, Jun-mo."	"M.S. Math. Stat."	"University of Washington"		"890620s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"52 leaves"			"19897094"
"The determination of an algorithm which attempts to optimize mixed-strategy techniques for the solution of equations."			"Nesdore, Paul Frederic."	"M.A."	"University of Washington"		"890815s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves"			"20178933"
"On Hochschild extensions and stability of subalgebras in the deformation theory."			"Page, Stanley Stephen,1937-"	"Ph. D."	"University of Washington"		"890615s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19873962"
"The algebraic structure of real numbers based on various definitions of multiplication."			"Petersen, Fred J."	"M.A.T."	"University of Washington"		"890614s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19866337"
"Maximal diameters of m-connected, n-valent graphs."			"Quaife, Howard James."	"M.S."	"University of Washington"		"890614s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"68 leaves"			"19866315"
"Non-parametric confidence intervals for the moments of a random variable."			"Raitz, Robert John."	"M.S. Math. Stat."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"22 leaves"			"19691226"
"Partially ordered sets."			"Rasmussen, Willis Taylor."	"M.A."	"University of Washington"		"890623s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"39 unnumbered leaves"			"19915982"
"Discrete dynamic programming."			"Reeves, John Davis."	"M.A."	"University of Washington"		"890620s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"34 unnumbered leaves"			"19899972"
"A comparison of simple precedence and LR(1) Grammars."			"River, Marilyn Craddock."	"M.S."	"University of Washington"		"890614s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19866109"
"Construction of almost surely convergent random processes."			"Root, David Harley,1937-"	"Ph. D."	"University of Washington"		"890517s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"45 leaves"			"19718902"
"An extension of Eberhard's Theorem."			"Rowland, David Andrew."	"M.S."	"University of Washington"		"890517s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"35 [1] leaf"			"19718993"
"Some results on the uniqueness of trigonometric series in a class of compact Abelian groups."			"Runnion, Clark Edward,1942-"	"Ph. D."	"University of Washington"		"890511s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"76 leaves"			"19691244"
"Spline functions and numerical analysis."			"Saito, George Noriyuki."	"M.S."	"University of Washington"		"890517s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"52 leaves"			"19718924"
"Incidence graphs of convex polytopes."			"Sallee, George Thomas,1940-"	"Ph. D."	"University of Washington"		"890530s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19782716"
"Stochastic reliability models for maintained systems."			"Schneider, Robert Charles."	"M.A."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"41 leaves"			"19692103"
"Bounded iterates in Banach algebras."			"Schreiber, Bertram Manuel,1940-"	"Ph. D."	"University of Washington"		"890614s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19866201"
"On the multiplicative group of fields."			"Schultz, Phillip,1933-"	"M.S."	"University of Washington"		"890630s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"47 [1] leaf"			"19953174"
"Periodic abelian groups."			"Schultz, Phillip,1933-"	"Ph. D."	"University of Washington"		"890511s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves"			"19692499"
"Contributions to the k-sample problem"	"a symmetric spacings statistic."		"Schulzer, Michael,1936-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"86 leaves"			"19692303"
"The Robbins-Isbell two-armed-bandit problem with finite memory."			"Smith, Carter Vincent."	"M.S."	"University of Washington"		"890602s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"36 leaves"			"19803187"
"Context-free languages and marking automata."			"Springsteel, Frederick Neil,1940-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19691219"
"Deductive traveling salesmanship."			"Stedman, Edward."	"M.S."	"University of Washington"		"890601s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"60 leaves"			"19794612"
"An algebraic approach through uniformly reflexive structures to generalized recursive function theory,"		"by Hovey Raymond Strong, Jr."	"Strong, Hovey Raymond,1942-"	"Ph. D."	"University of Washington"		"890517s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"107 leaves"			"19718862"
"Isometries on function spaces."			"Tam, Kwok-wai,1939-"	"Ph. D."	"University of Washington"		"890511s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"57 [1] leaf"			"19691869"
"On maps which preserve almost periodic functions."			"Tews, Melvin Carl,1935-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"36 [1] leaf"			"19692040"
"Weight functions for transformations of the Lebesgue integral."			"Thompson, Bertha Bell,1941-"	"Ph. D."	"University of Washington"		"890815s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"155 leaves"			"20179555"
"Jet extensions of linear algebra."			"Tooley, Lynn Edward."	"M.S."	"University of Washington"		"890815s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"39 leaves"			"20179122"
"On balanced-faithful rings."			"Topp, William R.,1939-"	"Ph. D."	"University of Washington"		"890815s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"65 leaves"			"20179372"
"An infinite series approach to the development of the trigonometric functions."			"Ulrich, Robert Charles."	"M.A.T."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"45 leaves"			"19692130"
"On QF-3 rings."			"Vinsonhaler, Charles Irvin,1942-"	"Ph. D."	"University of Washington"		"890511s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"60 [2] leaves"			"19692539"
"Representations and characters of finite groups,"		"by Edward Eaton Wendell, Jr."	"Wendell, Edward Eaton."	"M.A."	"University of Washington"		"890715s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"47 leaves"			"20015383"
"Subgroups of torsion complete abelian p-groups,"		"John St. Clair Werth, Jr."	"Werth, John St. Clair,1940-"	"Ph. D."	"University of Washington"		"890815s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"59 leaves"			"20179501"
"Fourier analysis of a tabulated function having significant data gaps."			"West, Stanley Dee."	"M.S."	"University of Washington"		"890815s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"59 leaves"			"20179097"
"Quasi-isomorphic rings,"		"by William Jennings Wickless, Jr."	"Wickless, W. J.(William Jennings),1942-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"35 leaves"			"19692013"
"Sheaf cohomology of locally compact totally disconnected spaces."			"Wiegand, Roger Allen,1943-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"55 leaves"			"19692215"
"On the structure of maximally almost periodic groups."			"Wilcox, Theodore Washburn,1937-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"19691915"
"S-objects and intrinsic classes in Abelian categories."			"Williams, George Buchanan,1937-"	"Ph. D."	"University of Washington"		"890513s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"19703593"
"On Yoneda rings."			"Williams, Jerry Blake,1939-"	"Ph. D."	"University of Washington"		"890511s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19692589"
"Homological dimension and local rings."			"Williams, Nancy Sue."	"M.S."	"University of Washington"		"890511s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"65 leaves"			"19692353"
"Convolutions of Lebesgue classes on locally compact groups."			"Yap, Yau-Hock,1938-"	"Ph. D."	"University of Washington"		"890602s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"83 leaves"			"19805104"
"On minimal complexes and decompositions of E[superscript n]."			"Zaks, Joseph,1940-"	"Ph. D."	"University of Washington"		"890511s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19692677"
"The tetrahedron vs. the triangle."			"Aalbu, Larry Lynn."	"M.A.T."	"University of Washington"		"890517s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19719590"
"On automorphisms and derivations of algebras."			"Abdeljaouad, Mohamed-el-Mahdi,1942-"	"Ph. D."	"University of Washington"		"890614s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19866150"
"Error detection, decoding, and error correction for circuit codes."			"Beebee, John Christopher,1941-"	"Ph. D."	"University of Washington"		"890517s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"132 leaves"			"19719629"
"An introduction to the Fibonacci numbers."			"Beecken, Thomas Peter."	"M.A.T."	"University of Washington"		"890517s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"26 leaves"			"19719715"
"Congruence lattices of finite universal algebras."			"Berman, Joel David,1943-"	"Ph. D."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"58 leaves"			"19691260"
"Orbits of linear algebraic groups."			"Birkes, David Spencer,1942-"	"Ph. D."	"University of Washington"		"890510s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"46 leaves"			"19688196"
"Barycenters of measures on certain noncompact convex sets."			"Bourgin, Richard D.(Richard David),1943-"	"Ph. D."	"University of Washington"		"890511s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19691251"
"Fourier analysis on Birnbaum-Orlicz spaces."			"Bund, Iracema Martin."	"Ph. D."	"University of Washington"		"890512s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"338 [1] leaf"			"19696727"
"Selected topics in number theory for the secondary student."			"Bush, Joan Anne."	"M.A.T."	"University of Washington"		"890512s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"123 leaves"			"19696772"
"Necessary conditions for nonsmooth problems in optimal control and the calculus of variations."			"Clarke, Frank H."	"Ph. D."	"University of Washington"		"890512s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"120 leaves"			"19696731"
"A topological study of some boundary properties of convex sets."			"Collier, James Bryan,1944-"	"Ph. D."	"University of Washington"		"890518s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19730579"
"A generalization of quotient rings and completions."			"Cope, Jane Ellen."	"Ph. D."	"University of Washington"		"890518s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"83 leaves"			"19730611"
"The quasi-endomorphism algebra of a torsion free abelian group,"		"by Eugene F. Cornelius, Jr."	"Cornelius, Eugene F.,1943-"	"Ph. D."	"University of Washington"		"890518s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"41 leaves"			"19730364"
"Sets of uniqueness and multiplicity on the infinite product of compact topological groups."			"Coury, John Edward,1943-"	"Ph. D."	"University of Washington"		"890518s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"83 leaves"			"19730471"
"On the theory of semigroups of operators on locally convex spaces."			"Dembart, Benjamin,1945-"	"Ph. D."	"University of Washington"		"890512s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"62 leaves"			"19697515"
"Epimorphisms in the homotopy category."			"Draper, James Arthur,1942-"	"Ph. D."	"University of Washington"		"890512s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"41 [2] leaves"			"19697542"
"The law of the iterated logarithm for lacunary sets of characters of a compact abelian group."			"Dudley, Earl Vern."	"Ph. D."	"University of Washington"		"890512s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"153 leaves"			"19697654"
"Asymptotic behavior of spectra of compact quotients of symmetric spaces of rank one of the noncompact type."			"Eaton, Timothy Ross."	"Ph. D."	"University of Washington"		"890616s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"36 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7400797"	"19879113"
"Decomposition of discrete series representations of semi-simple lie groups."			"Enright, Thomas Jones."	"Ph. D."	"University of Washington"		"890525s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"53 leaves"			"19762994"
"On a Renyi type statistic for the median."			"Erickson, Richard Allen."	"M.S. Math. Stat."	"University of Washington"		"890525s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"37 [1] leaf"			"19763528"
"Invariant extensions of regular measures."			"Erlebach, Lee William,1942-"	"Ph. D."	"University of Washington"		"890525s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves"			"19762707"
"A characterization theorem for the group of type E6 (2n), n [greater than, Symbol] 2."			"Eyster, Dennis Herbert,1944-"	"Ph. D."	"University of Washington"		"890707s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"35 [1] leaf"			"19978150"
"Algebraic topology of reflexive relations."			"Farmer, Frank Davis,1940-"	"Ph. D."	"University of Washington"		"890525s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"141 leaves"			"19762734"
"Some integers of Harish-Chandra."			"Ferguson, Helaman Rolfe Pratt,1940-"	"Ph. D."	"University of Washington"		"890525s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"27 leaves"			"19762771"
"Hamiltonian paths in tournments."			"Forcade, Rodney Warring,1938-"	"Ph. D."	"University of Washington"		"890525s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"25 [1] leaf"			"19762830"
"Some theorems on reflections and a few reflections on theorems."			"Ford, Gary James."	"M.S."	"University of Washington"		"890525s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"10 leaves"			"19763438"
"Uniqueness of complex boundary measures."			"Fuhr, Richard David,1945-"	"Ph. D."	"University of Washington"		"890512s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"50 leaves"			"19696720"
"An algebraic substitution axiom for elementary theories."			"Gange, Jared Jefferson."	"M.S."	"University of Washington"		"890525s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"45 [1] leaf"			"19763287"
"Torsion for modules."			"Goodearl, K. R."	"Ph. D."	"University of Washington"		"890512s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"158 leaves"			"19696717"
"An application of convex programming to airline scheduling."			"Gullberg, Grant Theodore."	"M.S."	"University of Washington"		"890509s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"89 leaves"			"19682767"
"The concept of a category through elementary mathematical structures."			"Gwynne, Edmund C."	"M.A.T."	"University of Washington"		"890509s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"28 leaves"			"19682701"
"Zonotopal complexes on the d-cube."			"Halsey, Eric Richard,1945-"	"Ph. D."	"University of Washington"		"890509s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 [1] leaf"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7220869"	"19682837"
"Isoperimetric inequalities for manifolds with boundary."			"Hanes, Kit,1937-"	"Ph. D."	"University of Washington"		"890509s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"22 leaves"			"19682542"
"An estimate of the median based on order statistics."			"Hsue, Kwai-shung."	"M.A."	"University of Washington"		"890517s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"29 [1] leaf"			"19719666"
"A computer program which finds the path of a geodesic."			"King, Ellen Alida."	"M.S."	"University of Washington"		"890512s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"45 leaves"			"19697477"
"Fourier self-transforms on self-dual groups."			"Kitto, Rebecca,1944-"	"Ph. D."	"University of Washington"		"890512s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"112 [1] leaf"			"19697592"
"Korovkin sets."			"Kitto, William George."	"Ph. D."	"University of Washington"		"890512s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"34 leaves"			"19697731"
"The independence of the continuum hypothesis."			"Lamberg, Janet Christine."	"M.S."	"University of Washington"		"890609s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"51 leaves"			"19840054"
"The dual ball of a Lindenstrauss space."			"Lau, Ka-sing,1948-"	"Ph. D."	"University of Washington"		"890525s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"74 [1] leaf"			"19762925"
"A generalization of Frobenius extensions."			"Lindley, Lawrence Merrill,1943-"	"Ph. D."	"University of Washington"		"890513s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"67 leaves"			"19703615"
"An arithmetization of the real numbers."			"Linebarger, Ronald E."	"M.A.T."	"University of Washington"		"890513s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"24 leaves"			"19703627"
"Constructing the integers from the natural numbers."			"Lovett, Sandra Jean."	"M.A.T."	"University of Washington"		"890513s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"21 leaves"			"19703600"
"Support points, subdifferentials, and monotone operators."			"Luna, George William."	"Ph. D."	"University of Washington"		"890513s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves"			"19703650"
"On generalized ordered spaces."			"Lutzer, D. J.(David John),1943-"	"Ph. D."	"University of Washington"		"890513s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19703606"
"Semicontinuity of the face-function of a convex set."			"Martin, Michael Stephen,1940-"	"Ph. D."	"University of Washington"		"890517s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"29 leaves"			"19719875"
"Four properties of polygons which are analogous to properties of curves."			"McElvain, Loren Edwin."	"M.A.T."	"University of Washington"		"890517s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"36 leaves"			"19720060"
"A set of turing machines to compute precisely the primitive recursive functions."			"McGinness, Larry Phillip."	"M.S."	"University of Washington"		"890517s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"52 leaves"			"19719815"
"Convergence of Fourier transforms and positive-definite functions."			"McKennon, Kelly Denis,1944-"	"Ph. D."	"University of Washington"		"890517s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19719750"
"Minimax problems, saddle-functions and duality."			"McLinden, Lynn,1943-"	"Ph. D."	"University of Washington"		"890517s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19719924"
"Extensions of positive-definite functions."			"McMullen, John R."	"Ph. D."	"University of Washington"		"890517s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19719999"
"Some theorems on K-sets and Helson sets."			"Miles, Frank Belsley,1940-"	"Ph. D."	"University of Washington"		"890601s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"50 leaves"			"19794982"
"Toward abstract numerical analysis."			"Miller, Webb Colby,1943-"	"Ph. D."	"University of Washington"		"890601s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"44 leaves"			"19794694"
"On some tests for outliers."			"Miyahara, Betty Jean."	"M.A."	"University of Washington"		"890601s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"41 leaves"			"19794773"
"On realizing preassigned distributions with stopping times of Brownian motion."			"Monroe, Itrel Edward,1940-"	"Ph. D."	"University of Washington"		"890601s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"30 [1] leaf"			"19794742"
"The automorphism group of a finite abelian primary group."			"Monroe, Susan Thorbrogger."	"M.S."	"University of Washington"		"890601s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"29 [1] leaf"			"19794814"
"Pointwise convergence of generalized Walsh series."			"Moore, Robert Barry,1941-"	"Ph. D."	"University of Washington"		"890601s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19794847"
"Invariants of torsion-free abelian groups of finite rank and the structure of certain classes of these groups."			"Murley, Charles Estep,1935-"	"Ph. D."	"University of Washington"		"890619s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"19889899"
"Empirical nonlinear prediction."			"Nelson, Judith Zeh."	"M.S. Math. Stat."	"University of Washington"		"890620s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19899083"
"Summability of the linear predictor."			"Neu, David Frederick,1937-"	"Ph. D."	"University of Washington"		"890815s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"36 leaves"			"20179279"
"On the closure of modules on a compact set in a stein manifold."			"Ní Chuív, Nóra."	"Ph. D."	"University of Washington"		"890816s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"55 [1] leaf"			"20183565"
"Bi-quotient maps, countably bi-sequential spaces, and related problems."			"Olson, Roy Christian,1945-"	"Ph. D."	"University of Washington"		"890815s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"39 leaves"			"20179239"
"An isoperimetric inequality for polyhedra."			"Osaka, Janice Shigeko."	"M.A.T."	"University of Washington"		"890815s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"12 leaves"			"20178956"
"Čech homology for movable compacta."			"Overton, Robert Horace,1943-"	"Ph. D."	"University of Washington"		"890815s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"35 leaves"			"20179336"
"Interpolation sets for invariant algebras."			"Pollard, Frank Hall,1941-"	"Ph. D."	"University of Washington"		"890614s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"46 leaves"			"19866215"
"Spherical functions on semi simple Lie groups."			"Rader, Cary Baker,1941-"	"Ph. D."	"University of Washington"		"890614s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"68 leaves"			"19866293"
"A description of some Thom spaces with application to K*(Ĝnq)."			"Reifler, Joshua Raphael Franklin,1943-"	"Ph. D."	"University of Washington"		"920710s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"34 [1] leaf"			"26172270"
"Smooth extensions and extractions in infinite dimensional Banach spaces."			"Renz, Peter Lewis,1937-"	"Ph. D."	"University of Washington"		"890614s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19866167"
"The existence of outer-automorphisms for finite p-groups (p[unequal symbol] 2)."			"Robinson, Donald David."	"M.A."	"University of Washington"		"890731s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"32 leaves"			"20101661"
"Invariant linear functionals and counting conditions."			"Rosenblatt, Joseph Max,1946-"	"Ph. D."	"University of Washington"		"890517s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"71 leaves"			"19719674"
"Quasi-Frobenius rings and the finite topology."			"Seligson, Stuart Alan,1934-"	"Ph. D."	"University of Washington"		"890601s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"100 leaves"			"19794641"
"Numerical techniques of curve fitting using orthogonal polynomials."			"Sharkey, James Paul."	"M.A."	"University of Washington"		"890517s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19719531"
