245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Heimatkunst and volkstum from frenssen to Griese ..."			"Lewis, Mary Eunice,1887-"	"Ph. D."	"University of Washington"		"890621s1939\\\\xx\\\\\\\bm\\\000\0\ger\d"	"228 leaves"			"19905338"
"Der Begriff des liederlichen in Gottfried Keller ..."			"Lindgren, Mignon Hoffman."	"M.A."	"University of Washington"		"890721s1938\\\\xx\\\\\\\bm\\\000\0\ger\d"	"ii, 69 leaves"			"20049927"
"Gottfried Keller als Kulturkritiker."			"Luethy, Ivor Charles Edward,1929-"	"Ph. D."	"University of Washington"		"890601s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19794964"
"Use of the proverb in Schiller's dramas ..."			"MacLean, James Beattie."	"Ph. D."	"University of Washington"		"890613s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 175 leaves"			"19860143"
"Mensch und Masse gedanken zur Problematik des Humanen in Ernst Tollers Werk."			"Maloof, Katharina Kaiser."	"Ph. D."	"University of Washington"		"890719s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"210 leaves"			"20030109"
"A German dialect spoken in the Edenwold-Kehner-Balgonie area of Saskatchewan, Canada ..."			"Mang, Lawrence H."	"M.A."	"University of Washington"		"890719s1954\\\\xx\b\\\\\bm\\\000\0\eng\d"	"58 leaves"			"20030097"
"Comparison of Goethe's ""Iphigenie auf Tauris"" with Euripides ""Iphigeneia in Tauris."""			"Marston, Cassandra May."				"960815s1914\\\\xx\\\\\\\m\\\\000\0\eng\d"	"39 leaves"			"35248763"
"Das Persoenlichkeitsideal Gustav Frenssens /"		"by Frederick Carl Medack."	"Medack, Frederick Carl."				"901102s1931\\\\xx\\\\\\\bm\\\000\0\eng\d"	"80 leaves"			"22622772"
"Gnomen im Nibelungenlied."			"Moelleken, Wolfgang Wilfried,1934-"	"Ph. D."	"University of Washington"		"890612s1965\\\\xx\\\\\\\bm\\\000\0\ger\d"	"194 leaves"			"19851325"
"Die einsamkeit als entwicklungsfaktor im charakter des menschen"	"eine Fauststudie."		"O'Donnell, George Hugh Roe."				"960826s1916\\\\xx\\\\\\\bm\\\000\0\ger\d"	"53 leaves"			"35304567"
"Heinrich Heine as an interpreter of Luther and Protestantism to the French ..."			"Oliver, Kenneth Arthur."	"M.A."	"University of Washington"		"890725s1939\\\\xx\\\\\\\bm\\\000\0\eng\d"	"50 leaves"			"20063689"
"Die Idee der Reinheit im Werk Eduard Mörikes."			"O'Swald, Harriet Pauline,1931-"	"Ph. D."	"University of Washington"		"890822s1969\\\\xx\\\\\\\bm\\\000\0\ger\d"	"251 leaves"			"20228406"
"Die Entwicklung des deutschen Schelmenromans"	"Motivnuntersuchungen."		"Pfister, Franz Josef,1933-"	"Ph. D."	"University of Washington"		"890614s1966\\\\xx\\\\\\\bm\\\000\0\ger\d"	"295 leaves"			"19866000"
