245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Optimization model for production and delivery planning in JIT-kanban supply chain systems /"		"Srisawat Supsomboon."	"Srisawat Supsomboon."	"Ph. D."	"University of Washington"	"2002"	"030320s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 106 leaves :"		"http://hdl.handle.net/1773/10688"	"51890811"
"Explicitly controlling geometric characteristics of corridors in spatial optimization /"		"Rachel St John."	"St. John, Rachel,author."	"Ph. D."	"University of Washington"	"2016"	"160516t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii 76 pages) :"	"Tóth, Sándor F.,1971-degree supervisor."	"http://hdl.handle.net/1773/35600"	"949856499"
"Theoretical foundation for common generic block in assembly production /"		"Smith Sukapanpotharam."	"Sukapanpotharam, Smith."	"Ph. D."	"University of Washington"	"2000"	"010406s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 157 leaves :"		"http://hdl.handle.net/1773/10689;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976065"	"46680094"
"A spatial language for the design of digital information places /"		"Susan H. Tanney."	"Tanney, Susan H."	"M.S.I.E."	"University of Washington"	"1999"	"000414s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 114 leaves :"			"43855921"
"Objective methods for characterizing physical exposures which may contribute to work-related musculoskeletal disorders in agricultural workers /"		"Ornwipa Thamsuwan."	"Thamsuwan, Ornwipa,author."	"Ph. D."	"University of Washington"	"2016"	"161114t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (164 pages) :"	"Johnson, Peter Wallace,degree supervisor."	"http://hdl.handle.net/1773/37158"	"962492721"
"Whole body vibration exposures in bus drivers :"	"a comparison between high-floor coach and low-floor city bus /"	"Ornwipa Thamsuwan."	"Thamsuwan, Ornwipa."	"M.S.I.E."	"University of Washington"	"2011"	"120113s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 63 leaves :"			"772636790"
"Experimental observation of iteration in engineering design /"		"by Primanata Tjandra."	"Tjandra, Primanata."	"M.S.I.E."	"University of Washington"	"1998"	"990721s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 27 leaves :"			"41937479"
"Addressing capacity uncertainty in resource-constrained assignment problems /"		"Berkin Toktas."	"Toktas, Berkin."	"Ph. D."	"University of Washington"	"2004"	"040910s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 102 pages :"		"http://hdl.handle.net/1773/10678;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118875"	"56483938"
"Web-based discrete event simulation using Active server pages /"		"by Hidetoshi Tsukada."	"Tsukada, Hidetoshi."	"M.S.I.E."	"University of Washington"	"1998"	"990920s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 104 leaves :"			"42399385"
"Coupling retinal scanning displays to the human visual system :"	"visual system response and engineering considerations /"	"Stuart L. Turner."	"Turner, Stuart L."	"Ph. D."	"University of Washington"	"2002"	"030121s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 272 leaves :"		"http://hdl.handle.net/1773/10686"	"51491504"
"Trajectory mapping meta-control solver for large-scale binary integer programs /"		"Kathrine von Haartman."	"Von Haartman, Kathrine."	"Ph. D."	"University of Washington"	"2009"	"091113s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 147 pages :"			"465478549"
"Adaptive random search for noisy and global optimization /"		"Wei Wang."	"Wang, Wei,1982-"	"Ph. D."	"University of Washington"	"2011"	"120126s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 97 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472321"	"773938801"
"A set of parametric ship design rules for oil tanker /"		"Yingguang Wang."	"Wang, Yingguang."	"M.S.I.E."	"University of Washington"	"2001"	"020827s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 76 leaves :"			"50488989"
"Optimization and machine learning frameworks for complex network analysis /"		"Daehan Won."	"Won, Daehan,author."	"Ph. D."	"University of Washington"	"2016"	"160907t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 177 pages) :"	"Chaovalitwongse, W. Art,degree supervisor."	"http://hdl.handle.net/1773/36725"	"958001011"
"Quantifying drivers foot movements and pedal misapplication errors /"		"Yuqing Wu."	"Wu, Yuqing,1988-author."	"Ph. D."	"University of Washington"	"2015"	"160411t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 99 pages) :"	"Boyle, Linda Ng,degree supervisor."	"http://hdl.handle.net/1773/35229"	"946449668"
"Statistical analyses of the perceptions and trust of adaptive cruise control owners /"		"Yuqing Wu."	"Wu, Yuqing,1988-"	"M.S.I.E."	"University of Washington"	"2012"	"120928s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 59 pages) :"	"Boyle, Linda Ng,thesis advisor."	"http://hdl.handle.net/1773/20218;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1508784"	"811350066"
"Network geometrization & geodesic approximation /"		"Junsheng Xia."	"Xia, Junsheng."	"Ph. D."	"University of Washington"	"2005"	"060214s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 135 leaves :"			"63790519"
"Optimization and machine learning methods for medical and healthcare applications /"		"Cao Xiao."	"Xiao, Cao,1982-author."	"Ph. D."	"University of Washington"	"2016"	"170419t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 155 pages) :"	"Chaovalitwongse, W. Art,degree supervisor.;Huang, Shuai(Industrial engineer),degree supervisor."	"http://hdl.handle.net/1773/38158"	"982959774"
"Quantifying drivers' use of in-vehicle systems :"	"implications for long-term behavior /"	"Huimin Xiong."	"Xiong, Huimin,1977-"	"Ph. D."	"University of Washington"	"2013"	"140409s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ix, 108 pages) :"	"Boyle, Linda Ng,thesis advisor."	"http://hdl.handle.net/1773/22811;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3563105"	"876190893"
"Cost-effectiveness analysis of adaptive monitoring strategies for depression treatment /"		"Xuelu Yang."	"Yang, Xuelu,author."	"M.S.I.E."	"University of Washington"	"2016"	"160914t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 40 pages)"	"Liu, Shan(Health engineer),degree supervisor."	"http://hdl.handle.net/1773/36723"	"958377655"
"Exploring the impact of virtual medicine on the patient-centered medical home /"		"Ye Yuan."	"Yuan, Ye,1990-author."	"M.S.I.E."	"University of Washington"	"2014"	"150227t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 133 pages) :"	"Zabinsky, Zelda B.,degree supervisor."	"http://hdl.handle.net/1773/25989"	"904169006"
"Approximating large-scale binary integer programs by discrete optimal control /"		"Pengbo Zhang."	"Zhang, Pengbo,author."	"Ph. D."	"University of Washington"	"2015"	"160127t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 64 pages) :"	"Zabinsky, Zelda B.,degree supervisor."	"http://hdl.handle.net/1773/33981"	"936113769"
"Rail operations simulation at the Port of Tacoma /"		"by Martin A. Zybura."	"Zybura, Martin A."	"M.S.I.E."	"University of Washington"	"1999"	"000511s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 142 leaves :"			"44036719"
"The influence of hospital resource factors on adverse health outcomes /"		"Tolulope Abe."	"Abe, Tolulope,author."	"Ph. D."	"University of Washington"	"2017"	"170620t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 163 pages) :"	"Boyle, Linda Ng,degree supervisor."	"http://hdl.handle.net/1773/38642"	"990330531"
"Robust, non-stationary, and adaptive fractionation in radiotherapy /"		"Ali Ajdari."	"Ajdari, Ali,1986-author."	"Ph. D."	"University of Washington"	"2017"	"180522t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 102 pages) :"	"Ghate, Archis,degree supervisor."	"http://hdl.handle.net/1773/40917"	"1037019782"
"Data-driven assessment of disaster damage and recovery time /"		"Quoc D. Cao."	"Cao, Quoc Dung,author."	"Ph. D."	"University of Washington"	"2020."	"210831t20202020wauab\\\obm\\s000\0\eng\d"	"1 online resource (viii, 81 pages) :"	"Choe, Youngjun,degree supervisor."	"http://hdl.handle.net/1773/46817"	"1266189693"
"Zero-inflated models for semi-continuous transportation data /"		"Tianshu Feng."	"Feng, Tianshu,1992-author."	"Ph. D."	"University of Washington"	"2020."	"210503t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (1 unnumbered page, v, 84 pages) :"	"Boyle, Linda Ng,degree supervisor."	"http://hdl.handle.net/1773/46489"	"1249448843"
"Methodology for the preliminary design of a system of integrated clinical laboratories /"		"Pablo Andres Flores Audibert."	"Flores Audibert, Pablo Andres,author."	"M.S.I.E."	"University of Washington"	"2018"	"181129t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (116 pages) :"	"Heim, Joseph A.,degree supervisor.;Zabinsky, Zelda B.,degree supervisor."	"http://hdl.handle.net/1773/42414"	"1076551926"
"Optimizing personalized treatment selection for partially observable chronic conditions /"		"Jue Gong."	"Gong, Jue,1990-author."	"Ph. D."	"University of Washington"	"2019."	"191022t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 138 pages) :"	"Liu, Shan(Health engineer),degree supervisor."	"http://hdl.handle.net/1773/44326"	"1124764965"
"Feature extraction using topological data analysis for machine learning and network science applications /"		"Wei Guo."	"Guo, Wei,1984-author."	"Ph. D."	"University of Washington"	"2019."	"200529t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 107 pages) :"	"Banerjee, Ashis G.,degree supervisor."	"http://hdl.handle.net/1773/45507"	"1155889229"
"Optimizing healthcare policies through healthcare delivery and insurance design /"		"Ting-Yu Ho."	"Ho, Ting-Yu,author."	"Ph. D."	"University of Washington"	"2019."	"191022t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 140 pages) :"	"Zabinsky, Zelda B.,degree supervisor.;Liu, Shan(Health engineer),degree supervisor."	"http://hdl.handle.net/1773/44328"	"1124766879"
"Take-over time modeling and prediction for conditional driving automation /"		"Steven Hwang."	"Hwang, Steven,author."	"Ph. D."	"University of Washington"	"2020."	"210407t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, ix, 73 pages) :"	"Boyle, Linda Ng,degree supervisor.;Banerjee, Ashis G.,degree supervisor."	"http://hdl.handle.net/1773/46490"	"1245425736"
"Diagnostic monitoring of high-dimensional networked systems (with applications in manufacturing and healthcare system) /"		"Yan Jin."	"Jin, Yan,1988-author."	"Ph. D."	"University of Washington"	"2017"	"180118t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 130 pages) :"	"Huang, Shuai(Industrial engineer),degree supervisor."	"http://hdl.handle.net/1773/40607"	"1019880285"
"Information theoretic learning methods for Markov decision processes with parametric uncertainty /"		"Peeyush Kumar."	"Kumar, Peeyush,author."	"Ph. D."	"University of Washington"	"2018"	"181129t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 114 pages) :"	"Ghate, Archis,degree supervisor."	"http://hdl.handle.net/1773/42415"	"1076552203"
"The effect of task complexity on time perception in the virtual reality environment :"	"an EEG study /"	"Jiaxin Li."	"Li, Jiaxin,1992-author."	"M.S.M.I."	"University of Washington"	"2020."	"200922t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (46 pages) :"	"Kim, Ji-Eun,degree supervisor."	"http://hdl.handle.net/1773/46058"	"1196862431"
"Modeling driver behavior and their interactions with driver assistance systems /"		"Ning Li."	"Li, Ning,1991-author."	"Ph. D."	"University of Washington"	"2019."	"191206t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 125 pages) :"	"Boyle, Linda Ng,degree supervisor."	"http://hdl.handle.net/1773/44835"	"1129598553"
"Large-scale personalized health surveillance by collaborative learning and selective sensing /"		"Ying Lin."	"Lin, Ying,1990-author."	"Ph. D."	"University of Washington"	"2017"	"180118t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 120 pages) :"	"Huang, Shuai(Industrial engineer),degree supervisor.;Liu, Shan(Health engineer),degree supervisor."	"http://hdl.handle.net/1773/40608"	"1019880205"
"Optimizing population healthcare resource allocation under uncertainty using global optimization methods /"		"David Linz."	"Linz, David(David Desmmon),author."	"Ph. D."	"University of Washington"	"2018."	"190214t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 120 pages) :"	"Zabinsky, Zelda B.,degree supervisor."	"http://hdl.handle.net/1773/43077"	"1085676061"
"Data-driven polynomial chaos expansions for uncertainty quantification /"		"Zhanlin Liu."	"Liu, Zhanlin,1990-author."	"Ph. D."	"University of Washington"	"2020."	"210407t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (12 unnumbered pages, 103 pages) :"	"Choe, Youngjun,degree supervisor."	"http://hdl.handle.net/1773/46491"	"1245426250"
"Mixed integer quadratic optimization for learning directed acyclic graphs from continuous data /"		"Hasan Manzour."	"Manzour, Hasan,1985-author."	"Ph. D."	"University of Washington"	"2019."	"200303t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 89 pages) :"	"Küçükyavuz, Simge,degree supervisor.;Shojaie, Ali,degree supervisor."	"http://hdl.handle.net/1773/45210"	"1142816013"
"Risk-averse optimization in multicriteria and multistage decision making /"		"Merve Merakli."	"Merakli, Merve,author."	"Ph. D."	"University of Washington"	"2018."	"190214t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 138 pages) :"	"Küçükyavuz, Simge,degree supervisor."	"http://hdl.handle.net/1773/43078"	"1085676361"
"Convex and robust optimization methods for modality selection in external beam radiotherapy /"		"Sevnaz Nourollahi."	"Nourollahi, Sevnaz,author."	"Ph. D."	"University of Washington"	"2018."	"190403t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 67 pages) :"	"Ghate, Archis,degree supervisor.;Kim, Minsun,degree supervisor."	"http://hdl.handle.net/1773/43401"	"1091360038"
"Exact and heuristic approaches to middle and last mile logistics /"		"Larissa Prates Guimarāes Petroianu."	"Prates Guimarāes Petroianu, Larissa,author."	"Ph. D."	"University of Washington"	"2020."	"200922t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 126 pages) :"	"Zabinsky, Zelda B.,degree supervisor.;Resende, Mauricio G. C.,1955-degree supervisor."	"http://hdl.handle.net/1773/46060"	"1196836315"
"System dynamic modeling as applied to Coast Guard cutter home porting decisions :"	"innovating systems engineering processes in federal agencies to engage stakeholders, stimulate local economies and benefit the public good /"	"Dianna Robinson."	"Robinson, Dianna,author."	"M.S.I.E."	"University of Washington"	"2019."	"191022t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 84 unnumbered pages) :"	"Mastrangelo, Christina M.,degree supervisor."	"http://hdl.handle.net/1773/44327"	"1124766844"
"Approximate dynamic programming for weakly coupled Markov decision processes with perfect and imperfect information /"		"Mahshid Salemi Parizi."	"Salemi Parizi, Mahshid,1990-author."	"Ph. D."	"University of Washington"	"2018"	"180717t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 108 pages) :"	"Ghate, Archis,degree supervisor."	"http://hdl.handle.net/1773/41809"	"1044752484"
"Contemporaneous health monitoring and biomarker discovery by integration of patient data and disease knowledge /"		"Banafshch Samareh Abolhasani."	"Samareh Abolhasani, Banafsheh,author."	"Ph. D."	"University of Washington"	"2019."	"191206t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 122 pages) :"	"Huang, Shuai(Industrial engineer),degree supervisor."	"http://hdl.handle.net/1773/44834"	"1129598303"
"Optimization and scheduling methodologies to enable low earth orbit nano-satellite communication /"		"Michelle Song."	"Song, Michelle,1992-author."	"M.S.I.E."	"University of Washington"	"2018."	"190115t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 63 pages) :"	"Zabinsky, Zelda B.,degree supervisor."	"http://hdl.handle.net/1773/42413"	"1082267238"
"Simulation and statistical methods in proactive and strategic obsolescence management /"		"James K. Starling."	"Starling, James K.,author."	"Ph. D."	"University of Washington"	"2020."	"200922t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 110 pages) :"	"Mastrangelo, Christina M.,degree supervisor.;Choe, Youngjun,degree supervisor."	"http://hdl.handle.net/1773/46059"	"1196836263"
"Integrated approach and analysis of reliability, robustness, resilience and infrastructure applications /"		"Shuoqi Wang."	"Wang, Shuoqi,author."	"Ph. D."	"University of Washington"	"2017"	"171005t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 116 pages) :"	"Kapur, Kailash C.,1941-degree supervisor.;Reed, Dorothy A.,degree supervisor."	"http://hdl.handle.net/1773/40209"	"1005398489"
"Stochastic combinatorial optimization with applications in graph covering /"		"Hao-Hsiang Wu."	"Wu, Hao-Hsiang,author."	"Ph. D."	"University of Washington"	"2018."	"190403t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 143 pages) :"	"Küçükyavuz, Simge,degree supervisor."	"http://hdl.handle.net/1773/43402"	"1091360147"
