245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"From Flâneur to urban tourist /"		"Kendall C. Watt."	"Watt, Kendall C."	"M.A.I.S."	"University of Washington, Tacoma"	"2007"	"071108s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 92 leaves "			"180955126"
"Conquering patriarchy :"	"empowering women through the creation of equality as a weapon against China's populations policies /"	"Laura Wesche."	"Wesche, Laura."	"M.A.I.S."	"University of Washington, Tacoma"	"2007"	"071108s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 68 leaves "			"180955416"
"Environmental justice :"	"women lead the way : women's roles in the environmental justice movement /"	"Holly Elizabeth Wolfe."	"Wolfe, Holly Elizabeth."	"M.A.I.S."	"University of Washington, Tacoma"	"2011"	"120110s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 79 leaves :"			"772276268"
"Who is the enemy? :"	"democracy and the rule of law in a state of emergency /"	"Donna L. Wood."	"Wood, Donna L."	"M.S.I.A."	"University of Washington, Tacoma"	"2008"	"081126s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 91 leaves "			"276428943"
"Masking the neurosis :"	"the development of and preoccupation with the identity of Tacoma, WA /"	"Christina L. Worley-Tabor."	"Worley-Tabor, Christina L."	"M.A."	"University of Washington"	"2005"	"060118s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 94 leaves :"			"63045263"
"South Asian earthquakes :"	"disasters in cultural sustainability /"	"Leonard Yarberry."	"Yarberry, Leonard."	"M.A.I.S."	"University of Washington, Tacoma"	"2009"	"091006s2009\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 82 leaves :"			"450074933"
"The symbolic dimensions of post-9/11 US torture /"		"Bradley N. Young."	"Young, Bradley N."	"M.A.I.S."	"University of Washington, Tacoma"	"2010"	"110216s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 59 leaves :"			"702134704"
"Virgo /"		"Eric Acosta."	"Acosta, Eric Michael,1989-"	"M.F.A."	"University of Washington, Bothell"	"2020."	"200907t20202020waua\\\\obm\\s000\p\eng\d"	"1 online resource (153 pages) :"	"Heuving, Jeanne,1951-degree supervisor."	"http://hdl.handle.net/1773/45787"	"1193322762"
"Capitalizing on change :"	"the influence of Queen Elizabeth I's marriage politics on the lives and works of Anne Bradstreet and Aphra Behn /"	"Emily Allen."	"Allen, Emily,1984-author."	"M.A.I.S."	"University of Washington, Tacoma"	"2015"	"150518t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, 58 pages) :"	"Sharkey, Joseph E.,degree supervisor."	"http://hdl.handle.net/1773/33079"	"909299414"
"Girls, STEM, and children's books :"	"a review of the literature concerning girls' Interest, motivation and ability in STEM, complemented by a mixed methods content analysis of award winning informational children's books /"	"Cynthia Gail Anderson."	"Anderson, Cynthia Gail,author."	"M.A."	"University of Washington - Tacoma"	"2013"	"140410s2013\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (137 pages)"	"Naidus, Beverly,1953-thesis advisor."	"http://hdl.handle.net/1773/22833;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538237"	"876304855"
"Critical reflections on and in ""the field"" :"	"the study of `religion' and the methodology of true (reflexive) praxis in Puerto Rico /"	"Douglas Avella-Castro."	"Avella-Castro, Douglas,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2014"	"150304t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (113 pages) :"	"Ignacio, Emily N.,degree supervisor."	"http://hdl.handle.net/1773/27379"	"904359724"
"--WEYOUI-- /"		"Jacquelyn Babb."	"Babb, Jacq Marie,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190114t20182018waua\\\\obm\\s000\p\eng\d"	"1 online resource (78 unnumbered pages):"	"Container of (work):Babb, Jacq Marie.--WEYOUI--.;Dowling, Sarah,1982-degree supervisor.;Milutis, Joe,degree supervisor."	"http://hdl.handle.net/1773/42158"	"1082146144"
"Mung /"		"Woogee Bae."	"Bae, Woogee,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"190830t20192019wau\\\\\obm\\s000\p\eng\d"	"1 online resource (80 pages)"	"Dowling, Sarah,1982-degree supervisor."	"http://hdl.handle.net/1773/43967"	"1114721568"
"North of nothing /"		"Aya BonnLuders."	"BonnLuders, Aya Bram,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"190830t20192019waua\\\\obm\\s000\m\eng\d"	"1 online resource (100 pages) :"	"Borsuk, Amaranth,1980-degree supervisor.;Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/43959"	"1114652952"
"Why are we doing this? Oh that's right rock n' roll, and love, and drugs, and especially best friends! Let's live forever a novella - Live. Smoke. Try again. A feature film - if not this /"		"Corbin Louis Bugni."	"Bugni, Corbin Louis,author."	"M.F.A."	"University of Washington - Bothell"	"2017"	"171130t20172017waua\\\\obm\\s000\1\eng\d"	"1 online resource (88 pages) :"	"Hiebert, Ted,1973-degree supervisor.;Brown, Rebecca,1956-degree supervisor.;Container of (work):Bugni, Corbin Louis.Live. Smoke. Try Again.;Container of (work):Bugni, Corbin Louis.If Not This."	"http://hdl.handle.net/1773/40426"	"1013548971"
"Pterratactile /"		"Peter Buller."	"Buller, Peter,1994-author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"190830t20192019wau\\\\\obm\\s000\p\eng\d"	"1 online resource (74 pages)"	"Heuving, Jeanne,1951-degree supervisor."	"http://hdl.handle.net/1773/43975"	"1114737832"
"A tiny miniature world where the proportions are slightly off /"		"Marina Burandt."	"Burandt, Marina,author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200904t20202020wau\\\\\obm\\s000\0aeng\d"	"1 online resource (86 unnumbered pages)"	"Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/45763"	"1193027980"
"The anatomical grip /"		"Yohandra Cabello."	"Cabello, Yohandra,author."	"M.F.A."	"University of Washington"	"2017"	"171103t20172017waua\\\\obm\\s000\f\eng\d"	"1 online resource (171 pages)"	"Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/39853"	"1009088177"
"The war with no end :"	"sentencing disparities in the ""war on drugs"" and national trends that are defining a nation /"	"Crystal Campbell."	"Campbell, Crystal,1984-author."	"M.A.I.S."	"University of Washington, Tacoma"	"2013."	"140501t20132013wau\\\\\od\\\\000\0\eng\d"	"1 online resource (49 pages)"	"Honey, Michael K.,degree supervisor."	"http://hdl.handle.net/1773/23386"	"878853387"
"Position before submission :"	"grappling with gender and hypermasculinity in mixed martial arts /"	"Courtney C. Choi"	"Choi, Courtney C.,author."	"M.A.I.S."	"University of Washington - Tacoma"	"2017"	"171130t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 58 pages)"	"Jolly, Natalie,degree supervisor."	"http://hdl.handle.net/1773/40452"	"1013653783"
"Unbound /"		"Cristina Cortez."	"Cortez, Cristina,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190115t20182018wau\\\\\obm\\s000\0aeng\d"	"1 online resource (136 pages)"	"Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/42133"	"1082266768"
"The Confederate battle flag :"	"why is it perceived so differently in the US and Europe/Germany? /"	"Karin Crelling."	"Crelling, Karin,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2019."	"190514t20192018waua\\\\obm\\s000\0\eng\d"	"1 online resource (62 pages) :"	"Allen, Michael,1950-degree supervisor."	"http://hdl.handle.net/1773/43616"	"1101179960"
"The beauty of Molokai'i /"		"Sandra D'Entremont."	"D'Entremont, Sandra,author."	"M.F.A."	"University of Washington"	"2014"	"150610t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 168 pages)"	"Dowling, Sarah,degree supervisor."	"http://hdl.handle.net/1773/27374"	"910922989"
"Practice /"		"Taesung Eom."	"Eom, Taesung,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190422t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (25 pages)"	"Milutis, Joe,degree supervisor."	"http://hdl.handle.net/1773/43261"	"1098061868"
"Transgender vulnerabilities :"	"state-issued identity documents and third gender options /"	"Mira Farrow."	"Farrow, Mira,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2019."	"200212t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (117 pages)"	"Jolly, Natalie,degree supervisor."	"http://hdl.handle.net/1773/45085"	"1140388092"
"Latinx barbershop masculinities :"	"Dominican men and the adaptive macho : Tacoma, Washington transnational, migration, Caribbean /"	"Emmiyan Ferro Diaz."	"Ferro Diaz, Emmiyan,author."	"M.A."	"University of Washington, Tacoma"	"2020."	"210309t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, 71 pages) :"	"Ochoa Camacho, Ariana,degree supervisor."	"http://hdl.handle.net/1773/46347"	"1240820341"
"This is why we can't have nice things /"		"Terrell Fox."	"Fox, Terrell,author."	"M.A.I.S."	"University of Washington Bothell"	"2017"	"171102t20172017waua\\\\obm\\s000\0aeng\d"	"1 online resource (282 pages)"	"Dowling, Sarah,1982-degree supervisor.;Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/39818"	"1008995970"
"Unloader :"	"how Wal-Mart saved my life /"	"Donna Lynne Griggs."	"Griggs, Donna Lynne,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190114t20182018wau\\\\\obm\\s000\0aeng\d"	"1 online resource (133 numbered, 12 unnumbered pages)"	"Brown, Rebecca,1956-degree supervisor.;Dowling, Sarah,1982-degree supervisor."	"http://hdl.handle.net/1773/42149"	"1082146385"
"Unmarked and unheard :"	"voices of working class white men in an Appalachian borderland /"	"Jonathan K. Grove."	"Grove, Jonathan K.,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2014"	"150410t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (xvi, 215 pages)"	"Ignacio, Emily N. S.,degree supervisor."	"http://hdl.handle.net/1773/27380"	"907088864"
"Matindi /"		"Liezel Moraleja Hackett."	"Hackett, Liezel Moraleja,author."	"M.A.I.S."	"University of Washington"	"2017"	"171103t20172017waua\\\\obm\\s000\0aeng\d"	"1 online resource (121 pages)"	"Dowling, Sarah,degree supervisor.;Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/39868"	"1009083513"
"Deliberative democracy in the networked public sphere :"	"using social media to talk politics /"	"Russell William Hansen."	"Hansen, Russell William,author."	"M.A."	"University of Washington, Tacoma"	"2018."	"190115t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (98 pages) :"	"Ignacio, Emily,1970-degree supervisor.;Nascimento, Amós,degree supervisor."	"http://hdl.handle.net/1773/42132"	"1082266533"
"Ask the doctor, he might know! /"		"Nicolas Hauser."	"Hauser, Nicolas,1997-author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200907t20202020wau\\\\\obm\\s000\d\eng\d"	"1 online resource (85 pages)"	"Container of (work):Hauser, Nicolas,1997-Ask the doctor, he might know!;Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/45791"	"1193322053"
"The streets around here tell you exactly where you are /"		"Dylan Moylett Hogan."	"Hogan, Dylan Moylett,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190115t20182018wau\\\\\obm\\s000\e\eng\d"	"1 online resource (56 pages)"	"Milutis, Joe,degree supervisor."	"http://hdl.handle.net/1773/42118"	"1082266820"
"POST /"		"Amanda Hurtado."	"Hurtado, Amanda,author."	"M.F.A."	"University of Washington"	"2017"	"171103t20172017waua\\\\obm\\s000\p\eng\d"	"1 online resource (v, 116 pages)"	"Borsuk, Amaranth,1980-degree supervisor."	"http://hdl.handle.net/1773/39826"	"1009087985"
"Enclosing the citizen :"	"The role of telos, areté, and techniques of power in Western social systems and K-12 education /"	"Katherine L. Jennison."	"Jennison, Katherine L.,author."	"M.A."	"University of Washington, Tacoma"	"2019."	"190905t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 107 pages)"	"Inoue, Asao B.,degree supervisor.;Ochoa Camacho, Ariana,degree supervisor."	"http://hdl.handle.net/1773/43988"	"1117449007"
"AOTA :"	"all of the above /"	"Amy Jones."	"Jones, Amy,1983-author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"190819t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (106 pages) :"	"Borsuk, Amaranth,1980-degree supervisor."	"http://hdl.handle.net/1773/43923"	"1112497046"
"Soul of Zelda :"	"a memoir of an ephemeral being /"	"Mitchell Kopitch."	"Kopitch, Mitchell,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190115t20182018waua\\\\obm\\s000\1\eng\d"	"1 online resource (127 numbered, 78 unnumbered pages) :"	"Hiebert, Ted,1973-degree supervisor.;Dowling, Sarah,1982-degree supervisor."	"http://hdl.handle.net/1773/42080"	"1082266518"
"Building sustainable behavior through social marketing :"	"encouraging reusable shopping bag use at Stadium Thriftway in Tacoma, WA -- a case study /"	"Alysen Laakso."	"Laakso, Alysen,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2013."	"140612t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (i, 96 pages) :"	"Gawel, Jim,degree supervisor."	"http://hdl.handle.net/1773/24105"	"881345512"
"The sharp white background :"	"an autoethnographic analysis of the experiences of undergraduate women of color /"	"TeyAnjulee Leon."	"Leon, TeyAnjulee,author."	"M.A."	"University of Washington, Tacoma"	"2018."	"190226t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (96 pages) :"	"Inoue, Asao B.,degree supervisor."	"http://hdl.handle.net/1773/43260"	"1088509487"
"Behind the curtain /"		"Sabina Livadariu."	"Livadariu, Sabina,author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200905t20202020wau\\\\\obm\\s000\fdeng\d"	"1 online resource (18 pages)"	"Container of (work):Livadariu, Sabina.Behind the curtain.Selections.;Brown, Rebecca,1956-degree supervisor.;Heuving, Jeanne,1951-degree supervisor."	"http://hdl.handle.net/1773/45773"	"1193106068"
"The summer years /"		"Reed Lowell."	"Lowell, Reed,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"190829t20192019wau\\\\\obm\\s000\f\eng\d"	"1 online resource (56 pages)"	"Brown, Rebecca,1956-degree supervisor.;Milutis, Joe,degree supervisor."	"http://hdl.handle.net/1773/43952"	"1114484611"
"Black Lake /"		"Amanda Lybeck."	"Lybeck, Amanda,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190115t20182018waua\\\\obm\\s000\m\eng\d"	"1 online resource (145 pages) :"	"Borsuk, Amaranth,1980-degree supervisor."	"http://hdl.handle.net/1773/42088"	"1082266584"
"Muses /"		"Abigail Mandlin."	"Mandlin, Abigail,author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200907t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (183 unnumbered pages)"	"Container of (work):Mandlin, Abigail.Muses;Hiebert, Ted,1973-degree supervisor.;Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/45800"	"1193353735"
"David and Goliath :"	"individualism and liberty in the Italian renaissance and the American revolution /"	"Jennifer McConnell."	"McConnell, Jennifer,1978-author."	"M.A.I.S."	"University of Washington, Tacoma"	"2013."	"140612t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (47 pages)"	"Allen, Michael,1950-degree supervisor."	"http://hdl.handle.net/1773/24106"	"881345592"
"Is cannabis actually ""legal"" In Washington State following the passage of Initiative 502 and, if so, for whom? /"		"Brian David McQuay, Jr."	"McQuay, Brian David,Jr.,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2021."	"211006t20212021wauab\\\obm\\s000\0\eng\d"	"1 online resource (37 unnumbered pages) :"	"Hampson, Sarah,degree supervisor."	"http://hdl.handle.net/1773/46982"	"1273639743"
"Mapping the dream :"	"a poetics of remembering /"	"Denise M. Michaels."	"Michaels, Denise Calvetti,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"200212t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (92 pages)"	"Container of (work):Michaels, Denise Calvetti.Things downriver.;Gladman, Renee,degree supervisor."	"http://hdl.handle.net/1773/45089"	"1140399082"
"The corridor closes at both ends /"		"dana middleton."	"Middleton, Dana,1990-author."	"M.F.A."	"University of Washington"	"2019."	"190830t20192019wau\\\\\obm\\s000\p\eng\d"	"1 online resource (104 pages)"	"Avnisan, Abraham,degree supervisor.;Borsuk, Amaranth,1980-degree supervisor."	"http://hdl.handle.net/1773/43981"	"1114737923"
"The missing hour /"		"Allison Morton."	"Morton, Allison,1992-author."	"M.F.A."	"University of Washington"	"2017"	"171108t20172017waua\\\\obm\\s000\p\eng\d"	"1 online resource (68 pages) :"	"Borsuk, Amaranth,1980-degree supervisor.;Dowling, Sarah,1982-degree supervisor."	"http://hdl.handle.net/1773/40064"	"1010821375"
"Boeing's behavior in a liberalized marketplace :"	"the 787 Dreamliner project and impact on Puget Sound workers /"	"Jesse L. Mseitif."	"Mseitif, Jesse L.,author."	"M.A."	"University of Washington, Tacoma"	"2014"	"141222t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (81 pages) :"	"Honey, Michael K.,degree supervisor."	"http://hdl.handle.net/1773/26772"	"898504703"
"Words from a broken world /"		"Fartun Mursal."	"Mursal, Fartun,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"200212t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (20, 62 pages)"	"Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/45091"	"1140399285"
"To the moon I go and other stories /"		"Subha Purushothaman Nair."	"Nair, Subha Purushothaman,author."	"M.F.A."	"University of Washington, Bothell"	"2018"	"190115t20182018waua\\\\obm\\s000\j\eng\d"	"1 online resource (79 pages) :"	"Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/42115"	"1082266610"
"Asymptomatic /"		"Ashely Noelle."	"Noelle, Ashley,author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200907t20202020waua\\\\obm\\s000\f\eng\d"	"1 online resource (80 pages) :"	"Container of (work):Noelle, Ashley.Asymptomatic;Chen, Ching-In,1978-degree supervisor."	"http://hdl.handle.net/1773/45798"	"1193353630"
"Near before and after / Katelyn Oppegard."			"Oppegard, Katelyn,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190115t20182018waua\\\\obm\\s000\p\eng\d"	"1 online resource (56 pages) :"	"Borsuk, Amaranth,1980-degree supervisor."	"http://hdl.handle.net/1773/42079"	"1082266574"
"Comparative analysis of successful third parties /"		"Sean Panzer."	"Panzer, Sean,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2013"	"140908t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (i, 109 pages)"	"Williams, Charles Thomas,degree supervisor."	"http://hdl.handle.net/1773/25196"	"890160042"
"Experiences of lesbian-parented children :"	"a journey of discovery /"	"Marcie C. Pierson."	"Pierson, Marcie C.,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2013."	"140501t20132013waua\\\\od\\\\000\0\eng\d"	"1 online resource (116 pages) :"	"Kachinsky, Linda,degree supervisor."	"http://hdl.handle.net/1773/23387"	"878855318"
"A soft-boiled potato /"		"Matthew Porter."	"Porter, Matthew,1996-author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200907t20202020wau\\\\\obm\\s000\d\eng\d"	"1 online resource (51 unnumbered pages)"	"Container of (work):Porter, Matthew,1996-Soft-boiled potato.;Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/45783"	"1193325040"
"Roads less traveled :"	"access, automobiles, and recreation in Mount Rainier National Park's wilderness areas /"	"Brian Robert Rybolt."	"Rybolt, Brian Robert."	"M.A."	"University of Washington, Tacoma"	"2013"	"140410s2013\\\\xx\ab\\\obm\\\000\0\eng\d"	"1 online resource (190 pages) :"	"Michael, Allen(Allen Michael Noonan),thesis advisor."	"http://hdl.handle.net/1773/22832;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538261"	"876304037"
"Open door behind you /"		"Stephanie Segura."	"Segura, Stephanie,1993-author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200904t20202020wau\\\\\obm\\s000\p\eng\d"	"1 online resource (38 pgages)"	"Container of (work):Segura, Stephanie,1993-Open door behind you.;Chen, Ching-In,1978-degree supervisor."	"http://hdl.handle.net/1773/45761"	"1193027329"
"A perfect circle rimmed with gold /"		"Samantha Siciliano."	"Siciliano, Samantha,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190115t20182018wau\\\\\obm\\s000\p\eng\d"	"1 online resource (67 unnumbered pages)"	"Borsuk, Amaranth,1980-degree supervisor."	"http://hdl.handle.net/1773/42145"	"1082267078"
"Fountain; fragments and remains :"	"an journal/essay of things orr nude descending a staircase N°2; fragments and remains: a long form poem /"	"William Mosman Sinclair."	"Sinclair, W. Sean Mosman,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"190829t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (xxii, 76 pages)"	"Heuving, Jeanne,1951-degree supervisor.;Milutis, Joe,degree supervisor."	"http://hdl.handle.net/1773/43942"	"1114339344"
"Versus Jane Doe /"		"Virginia Soileau."	"Soileau, Virginia,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (78 unnumbered pages) :"	"Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/44690"	"1128027997"
"Human rights enforcement at the ICC :"	"an interdisciplinary proposal for a multi-level approach based on Wendt and Habermas /"	"Rick Spruel."	"Spruel, Rick,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2014"	"141216t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 111 pages)"	"Nascimento, Amós,degree supervisor."	"http://hdl.handle.net/1773/26911"	"898195663"
"Bed of leaves /"		"Nicholas Sweeney."	"Sweeney, Nicholas,1993-author."	"M.F.A."	"University of Washington, Bothell"	"2020."	"200904t20202020wau\\\\\obm\\s000\f\eng\d"	"1 online resource (25 pages)"	"Container of (work);Sweeney, Nicholas,1993-Bed of leaves.Selections.;Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/45764"	"1193028109"
"Jason vs GIJOE /"		"Jason M. Tentor."	"Tentor, Jason M.,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"200212t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (46 unnumbered pages) :"	"Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/45083"	"1140387670"
"Handmeal /"		"Siolotuma E. Thompson."	"Thompson, Siolotuma E.,author."	"M.F.A."	"University of Washington, Bothell"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (86 pages) :"	"Milutis, Joe,degree supervisor.;Brown, Rebecca,1956-degree supervisor."	"http://hdl.handle.net/1773/44683"	"1128027709"
"A nursery rhyme from another summer /"		"September Thorlin."	"Thorlin, September Leigh,author."	"M.F.A."	"University of Washington"	"2013"	"171130t20132013waua\\\\obm\\s000\0aeng\d"	"1 online resource (20 pages)"	"Brown, Rebecca,1956-degree supervisor.;Heuving, Jeanne,1951-degree supervisor."	"http://hdl.handle.net/1773/40456"	"1013662678"
"The battle of gentrification vs. centrification :"	"the role of nonprofits /"	"William Towey."	"Towey, William,author."	"M.A.I.S."	"University of Washington Tacoma"	"2017"	"170914t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 92 pages) :"	"Bernstein, Ruth S.,degree supervisor."	"http://hdl.handle.net/1773/39900"	"1003654988"
"Blueprint /"		"Jennifer Treado."	"Treado, Jennifer,author."	"M.F.A."	"University of Washington, Bothell"	"2018."	"190115t20182018waua\\\\obm\\s000\m\eng\d"	"1 online resource (155 pages) :"	"Hiebert, Ted,1973-degree supervisor."	"http://hdl.handle.net/1773/42092"	"1082266348"
"Perpetuating colonization through the gaze of United States media /"		"Erica Tucker."	"Tucker, Erica,1969-author."	"M.A.I.S."	"University of Washington, Tacoma"	"2019."	"190830t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (135 pages) :"	"Ochoa Camacho, Ariana,degree supervisor."	"http://hdl.handle.net/1773/43978"	"1114737799"
"""That's messed up"" :"	"a critical race analysis of Tacoma's school desegregation and connections to youth experiences today /"	"Alyssa Urish."	"Urish, Alyssa,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2018."	"190422t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xviii, 263 pages) :"	"Hershberg, Rachel M.,degree supervisor.;Knaus, Christopher Bodenheimer,degree supervisor."	"http://hdl.handle.net/1773/43253"	"1098061831"
"Play and performance :"	"creating life spaces in which learning and development flourish /"	"Rachael Anne Williamson."	"Williamson, Rachael Anne,author."	"M.A.I.S."	"University of Washington, Tacoma"	"2018."	"190422t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (93 pages)"	"Thompson, Riki,degree supervisor."	"http://hdl.handle.net/1773/43270"	"1098118610"
"The River Twice /"		"Brent Cox."	"Cox, Brent,author."	"M.F.A."	"University of Washington"	"2017"	"171103t20172017waua\\\\obm\\s001\m\eng\d"	"1 online resource (132 pages) :"	"Borsuk, Amaranth,1980-degree supervisor."	"http://hdl.handle.net/1773/39895"	"1009087506"
"Biophilia :"	"a historical review and its modern implications in childhood education /"	"Heather Ogden."	"Ogden, Heather,1974-"	"M.A.I.S."	"University of Washington, Tacoma"	"2010"	"100826s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 57 leaves :"			"658216587"
